arrond;capacity;avail. bike
75101;304;234
75102;252;225
75103;103;39
75104;334;277
75105;964;668
75106;584;431
75107;826;631
75108;1123;739
75109;872;412
75110;1079;177
75111;1692;468
75112;1870;868
75113;1592;549
75114;1373;125
75115;2688;1199
75116;1486;480
75117;1789;294
75118;1406;154
75119;1082;107
75120;1306;65
92004;92;45
92007;111;13
92012;563;237
92022;24;8
92023;74;16
92024;297;98
92025;78;59
92026;64;17
92032;34;14
92035;42;6
92036;27;13
92040;400;268
92044;359;224
92046;161;32
92048;64;25
92049;195;24
92050;222;124
92051;331;157
92062;30;16
92063;103;55
92064;79;24
92071;33;9
92072;65;8
92073;124;13
92075;231;42
93001;373;141
93006;180;5
93008;19;13
93045;210;4
93048;713;86
93055;459;70
93061;42;5
93063;67;14
93064;76;32
93066;380;197
93070;49;29
94002;98;33
94003;95;31
94016;92;42
94017;57;22
94018;105;20
94022;79;36
94033;327;27
94037;119;33
94041;302;123
94042;124;70
94043;125;13
94046;160;81
94052;131;29
94067;65;16
94069;44;11
94076;68;3
94080;147;88
94081;287;72
95018;95;71
