arrond;capacity;avail. bike
75101;768;441
75102;660;333
75103;389;322
75104;634;517
75105;1203;381
75106;1032;406
75107;1010;393
75108;1481;217
75109;1172;488
75110;1583;644
75111;1972;1115
75112;2726;1346
75113;2320;630
75114;1783;328
75115;3342;1819
75116;2205;566
75117;2176;615
75118;1894;617
75119;1812;472
75120;1909;407
92004;180;125
92007;141;26
92009;84;37
92012;880;364
92014;55;9
92020;148;39
92022;62;32
92023;74;21
92024;400;173
92025;120;94
92026;193;70
92032;122;43
92035;128;35
92036;126;63
92040;495;243
92044;359;153
92046;238;63
92048;107;47
92049;283;50
92050;222;104
92051;378;103
92062;58;21
92063;195;77
92064;79;7
92071;90;27
92072;118;8
92073;264;27
92075;258;67
92077;24;2
93001;404;135
93006;208;34
93008;19;8
93045;233;23
93048;792;132
93053;58;27
93055;563;117
93061;42;11
93063;67;25
93064;124;59
93066;516;169
93070;269;150
94002;122;69
94003;120;25
94016;112;55
94017;121;73
94018;248;84
94022;79;31
94033;349;118
94037;119;56
94041;579;300
94042;124;64
94043;150;50
94046;180;101
94052;131;35
94067;119;38
94069;44;28
94076;254;36
94080;278;37
94081;482;214
95018;95;73
