arrond;capacity;avail. bike
75101;344;265
75102;252;172
75103;103;43
75104;334;219
75105;964;390
75106;569;252
75107;826;507
75108;1123;531
75109;872;330
75110;1079;219
75111;1692;517
75112;1834;875
75113;1592;431
75114;1373;178
75115;2688;1253
75116;1588;373
75117;1789;286
75118;1378;214
75119;1082;144
75120;1306;112
92004;92;51
92007;111;16
92012;563;173
92022;24;8
92023;74;15
92024;297;104
92025;78;54
92026;64;15
92032;34;13
92035;42;6
92036;49;24
92040;400;249
92044;359;184
92046;161;30
92048;64;25
92049;195;23
92050;222;118
92051;331;103
92062;30;17
92063;103;48
92064;79;15
92071;33;3
92072;65;9
92073;124;7
92075;231;33
93001;373;108
93006;180;13
93008;19;9
93045;210;10
93048;713;79
93055;459;67
93061;42;9
93063;67;17
93064;76;30
93066;380;160
93070;49;33
94002;98;36
94003;95;23
94016;92;35
94017;57;19
94018;105;39
94022;79;35
94033;327;71
94037;119;46
94041;302;100
94042;124;72
94043;125;17
94046;160;72
94052;131;27
94067;65;4
94069;44;16
94076;68;6
94080;147;17
94081;287;84
95018;95;73
