id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
13002;Arago - Glacière;True;27;20;7;4;3;True;True;2022-03-10T15:58:05+01:00;48.83486054775774,2.3445770524322067;Paris;75113
16040;Exelmans - Michel-Ange;True;33;24;6;2;4;True;True;2022-03-10T15:54:40+01:00;48.84309486651855,2.2597770800669053;Paris;75116
22006;Pierret - Madrid;True;28;18;10;4;6;True;True;2022-03-10T15:57:52+01:00;48.882976576876565,2.260125767248034;Neuilly-sur-Seine;92051
17028;Reims - Raymond Pitet;True;37;34;3;0;3;True;True;2022-03-10T15:56:06+01:00;48.8888,2.296319;Paris;75117
21301;Saint-Vincent - Verdun;True;34;15;18;18;0;True;True;2022-03-10T15:53:03+01:00;48.819211549234495,2.254007756710053;Issy-les-Moulineaux;92040
19029;Seine - Flandre;True;19;15;4;1;3;True;True;2022-03-10T15:49:01+01:00;48.886785741479684,2.3746193200349808;Paris;75119
21110;Parc Roger Salengro;True;35;35;0;0;0;False;False;2022-03-10T15:56:41+01:00;48.905303858641844,2.310559451580048;Clichy;92024
11042;Grand Prieuré - Crussol;True;49;13;33;30;3;True;True;2022-03-10T15:57:03+01:00;48.86466062793517,2.369226553182906;Paris;75111
9005;Square d'Anvers;True;33;32;1;0;1;True;True;2022-03-10T15:53:23+01:00;48.882633484310816,2.344884406212207;Paris;75109
7102;Mairie du 7ème;True;27;7;20;12;8;True;True;2022-03-10T15:57:41+01:00;48.8577967,2.3192664;Paris;75107
15013;Volontaire - Lecourbe;True;31;17;13;8;5;True;True;2022-03-10T15:58:23+01:00;48.8435137879902,2.3065522313117985;Paris;75115
19013;Laumière - Petit;True;34;30;4;2;2;True;True;2022-03-10T15:58:25+01:00;48.88467368538326,2.380039058625698;Paris;75119
1002;Victoria - Place du Chatelet;True;22;1;21;20;1;True;True;2022-03-10T15:57:58+01:00;48.85799259152685,2.3469167947769165;Paris;75101
11004;Charonne - Faubourg Saint-Antoine;True;34;10;23;18;5;True;True;2022-03-10T15:56:55+01:00;48.85219190969573,2.3740932717919354;Paris;75112
42301;Gare Arcueil - Cachan;True;26;18;8;4;4;True;True;2022-03-10T15:55:25+01:00;48.799824,2.328171;Arcueil;94016
42504;Gare RER de Gentilly;True;30;26;4;0;4;True;True;2022-03-10T15:56:13+01:00;48.814280450380224,2.3410347104072575;Gentilly;94037
42015;Place Jean Ferrat;True;25;21;4;0;4;True;True;2022-03-10T15:48:45+01:00;48.8184945213025,2.3744174838066106;Ivry-sur-Seine;94041
19008;Flandre - Alphonse Karr;True;26;25;1;0;1;True;True;2022-03-10T15:55:35+01:00;48.89465,2.381868;Paris;75119
32016;Place de la Porte de Paris;True;40;32;6;3;3;True;True;2022-03-10T15:56:02+01:00;48.93009363207303,2.3564037680625916;Saint-Denis;93066
92008;Hôtel de Ville de Nanterre;True;38;4;34;12;22;True;True;2022-03-10T15:57:57+01:00;48.892371898250424,2.205548956990242;Nanterre;92050
41402;Victor Hugo - Ecoles;True;25;8;17;11;6;True;True;2022-03-10T15:57:38+01:00;48.80476007936134,2.4180373930262093;Alfortville;94002
43003;Hôpital Bégin;True;26;7;18;7;11;True;True;2022-03-10T15:57:37+01:00;48.84571672113014,2.4272462725639348;Vincennes;94080
12009;Charenton - Diderot;True;18;13;5;4;1;True;True;2022-03-10T15:57:41+01:00;48.84617146118711,2.3793068155646324;Paris;75112
18012;Stephenson - Doudeauville;True;36;34;2;0;2;True;True;2022-03-10T15:57:11+01:00;48.888537048944826,2.3561610281467438;Paris;75118
19125;Place de l'Édit de Nantes;True;30;27;2;1;1;True;True;2022-03-10T15:52:37+01:00;48.88879,2.3785;Paris;75119
23009;Anatole France - Louise Michel;True;50;47;3;2;1;True;True;2022-03-10T15:56:25+01:00;48.88873214926474,2.2881576418876652;Levallois-Perret;92044
42029;Stalingrad - Germaine Tailleferre;True;28;27;1;0;1;True;True;2022-03-10T15:55:56+01:00;48.80257200481316,2.3786691203713417;Ivry-sur-Seine;94081
6013;Jacques Callot - Mazarine;True;28;3;24;16;8;True;True;2022-03-10T15:57:56+01:00;48.85528017533187,2.337574325501919;Paris;75106
28001;Richard Wallace - Place du 8 Mai 1945;True;30;14;15;14;1;True;True;2022-03-10T15:55:32+01:00;48.87866794788021,2.2420343756675725;Puteaux;92062
26007;Square Gilbert Thomain;True;20;16;4;2;2;True;True;2022-03-10T15:53:49+01:00;48.90717373809284,2.2695400938391685;Asnières-sur-Seine;92004
17102;Alfred Roll - Berthier;True;28;19;6;4;2;True;True;2022-03-10T15:56:48+01:00;48.88780857052871,2.30009529817631;Paris;75117
16111;Faustin Hélie - Desbordes-Valmore;True;33;25;5;1;4;True;True;2022-03-10T15:54:36+01:00;48.859403,2.276522;Paris;75116
7015;Varenne;True;47;11;36;29;7;True;True;2022-03-10T15:56:47+01:00;48.8572026618033,2.315277121961117;Paris;75107
19005;Flandre - Riquet;True;21;19;2;2;0;True;True;2022-03-10T15:58:09+01:00;48.888013281448,2.3737595955229;Paris;75119
14021;Place de la Porte de Châtillon;True;59;58;1;0;1;True;True;2022-03-10T15:56:13+01:00;48.8242469,2.3186306;Paris;75114
11115;Montreuil - Gonnet;True;24;19;4;4;0;True;True;2022-03-10T15:52:30+01:00;48.85050056492107,2.389085628786445;Paris;75111
15025;Dupleix - du Guesclin;True;47;28;19;13;6;True;True;2022-03-10T15:56:34+01:00;48.85147910413369,2.296709530055523;Paris;75115
35018;Ancien Canal - Hélène Brion;True;23;13;9;3;6;True;True;2022-03-10T15:57:37+01:00;48.89484799296163,2.4188338592648506;Pantin;93055
41606;Pasteur - Gambetta;True;19;1;18;7;11;True;True;2022-03-10T15:57:20+01:00;48.84572797384512,2.4236011505126953;Saint-Mandé;94080
10113;Parmentier - Hôpital Saint-Louis;True;43;39;2;2;0;True;True;2022-03-10T15:55:04+01:00;48.87137987425661,2.369896383666685;Paris;75110
18141;Clignancourt - Sofia;True;19;18;1;0;1;True;True;2022-03-10T15:57:54+01:00;48.88511992309783,2.34719488842051;Paris;75118
23001;Paul Vaillant Couturier - Chaptal;True;39;3;36;6;30;True;True;2022-03-10T15:57:07+01:00;48.89347957618252,2.277525365352631;Levallois-Perret;92044
41102;Gare de Laplace;True;43;33;10;3;7;True;True;2022-03-10T15:58:22+01:00;48.80893199114179,2.3349460959434514;Arcueil;94003
11102;Alexandre Dumas - Voltaire;True;59;47;8;2;6;True;True;2022-03-10T15:53:58+01:00;48.85288867036487,2.389147640809553;Paris;75111
16124;Route de Sèvres - Porte de Bagatelle;True;66;9;57;57;0;True;True;2022-03-10T15:58:23+01:00;48.87525984132485,2.249415814876557;Paris;75116
33003;Bordier - Félix Faure;True;48;44;3;0;3;True;True;2022-03-10T15:53:26+01:00;48.90390751882016,2.3830059170722966;Aubervilliers;93001
20043;Charonne - Avron;True;27;27;0;0;0;True;True;2022-03-10T15:53:39+01:00;48.85160266522164,2.398403047037931;Paris;75120
5021;Jussieu - Fossés Saint-Bernard;True;39;10;29;28;1;True;True;2022-03-10T15:58:26+01:00;48.84718551002347,2.3534858599305153;Paris;75105
22505;Mairie de La Garenne Colombes;True;22;17;5;3;2;True;True;2022-03-10T15:57:21+01:00;48.90663823468682,2.24679596722126;La Garenne-Colombes;92035
13045;Jean Colly - Tolbiac;True;36;28;8;7;1;True;True;2022-03-10T15:56:47+01:00;48.827817291597846,2.3705490678548813;Paris;75113
19115;Porte de la Villette;True;27;20;6;0;6;True;True;2022-03-10T15:56:12+01:00;48.89835196548483,2.386150136590004;Paris;75119
12034;Pirogues de Bercy - Libourne;True;49;1;48;30;18;True;True;2022-03-10T15:57:53+01:00;48.832308,2.38637;Paris;75112
17042;Porte Maillot - Pereire;True;52;29;22;9;13;True;True;2022-03-10T15:58:28+01:00;48.877775,2.284444;Paris;75117
15033;Place Violet;True;30;27;3;3;0;True;True;2022-03-10T15:58:22+01:00;48.84487893836502,2.2905756533145905;Paris;75115
33019;Madeleine Vionnet;True;34;10;24;6;18;True;True;2022-03-10T15:57:10+01:00;48.90251907406377,2.37408958375454;Aubervilliers;93001
33001;Victor Hugo - Magasins Généraux;True;34;2;32;8;24;True;True;2022-03-10T15:56:24+01:00;48.903281401126755,2.368072383105755;Aubervilliers;93001
16034;Porte d'Auteuil;True;33;15;18;9;9;True;True;2022-03-10T15:55:33+01:00;48.8479394142243,2.2608396783471107;Paris;75116
14019;Sarrette - Général Leclerc;True;22;19;3;0;3;True;True;2022-03-10T15:49:36+01:00;48.82503085292528,2.326412869398186;Paris;75114
20119;Square des Saint-Simoniens;True;25;22;2;0;2;True;True;2022-03-10T15:58:12+01:00;48.8701796,2.3967273;Paris;75120
19019;Petit - Manin;True;22;15;7;0;7;True;True;2022-03-10T15:57:06+01:00;48.88650687534334,2.3938155401308374;Paris;75119
21403;Gare de Clamart;True;14;12;2;0;2;True;True;2022-03-10T15:56:18+01:00;48.81383535598703,2.272278964519501;Clamart;92023
42207;Place des Marseillais;True;37;34;3;1;2;True;True;2022-03-10T15:58:26+01:00;48.82663907252554,2.4059280753135686;Charenton-le-Pont;94018
12030;Charenton - Wattignies;True;33;24;8;4;4;True;True;2022-03-10T15:56:52+01:00;48.83667579640627,2.391795855555629;Paris;75112
5119;Jussieu - Guy de la Brosse;True;40;6;34;32;2;True;True;2022-03-10T15:58:21+01:00;48.845665,2.355653;Paris;75105
13014;Gare d'Austerlitz;True;14;0;11;9;2;True;True;2022-03-10T15:57:16+01:00;48.842524,2.364044;Paris;75113
21109;Guichet - Jean Jaurès;True;28;21;4;1;3;True;True;2022-03-10T15:49:55+01:00;48.905169868129036,2.3023840785026555;Clichy;92024
20120;Evariste Galois;True;30;30;0;0;0;True;True;2022-03-10T15:55:15+01:00;48.87308753734472,2.4133380129933357;Paris;93006
17007;Navier - Epinettes;True;36;34;2;1;1;True;True;2022-03-10T15:52:28+01:00;48.89587780769155,2.3226776719093327;Paris;75117
21502;Verdun - Place Henri IV;True;26;19;5;5;0;True;True;2022-03-10T15:53:31+01:00;48.870797375639214,2.2277003154158592;Suresnes;92073
14001;Edgar Quinet - Gaité;True;27;19;7;1;6;True;True;2022-03-10T15:57:09+01:00;48.84116092896631,2.32459545135498;Paris;75114
12126;Gravelle - Route du Bac;True;51;45;6;6;0;True;True;2022-03-10T15:54:39+01:00;48.824407,2.418455;Paris;94018
42023;Place Léon Gambetta;True;26;12;14;11;3;True;True;2022-03-10T15:55:58+01:00;48.81461250235386,2.4029293656349187;Ivry-sur-Seine;94041
16129;Ceinture du Lac Inferieure - Saint-Cloud;True;42;29;12;6;6;True;True;2022-03-10T15:57:51+01:00;48.86218070933143,2.2617871686816216;Paris;75116
35019;Anatole France - Jean Lolive;True;28;11;17;4;13;True;True;2022-03-10T15:56:55+01:00;48.8949922,2.4253764;Pantin;93055
14104;Boyer-Barret - Raymond Losserand;True;23;20;3;0;3;True;True;2022-03-10T15:58:22+01:00;48.83329880233322,2.3173383995890617;Paris;75114
20113;Piat - Parc de Belleville;True;21;21;0;0;0;True;True;2022-03-10T15:49:24+01:00;48.87195626635528,2.384981390278095;Paris;75120
17018;Parc Monceau;True;18;7;11;10;1;True;True;2022-03-10T15:57:24+01:00;48.88107791412864,2.3095492646098137;Paris;75117
15017;Place Falguière;True;23;23;0;0;0;True;True;2022-03-10T15:55:59+01:00;48.83629973941847,2.3104464635252953;Paris;75115
15029;Emeriau - Place de Brazzaville;True;51;2;48;43;5;True;True;2022-03-10T15:57:54+01:00;48.850785261674964,2.2871585190296173;Paris;75115
31702;Pierre et Marie Curie - Julien Grimau;True;18;17;1;0;1;True;True;2022-03-10T15:49:06+01:00;48.870714014863225,2.424097023904324;Bagnolet;93006
10005;Petites Ecuries - Faubourg Poissonnière;True;18;13;5;2;3;True;True;2022-03-10T15:56:37+01:00;48.87397217237368,2.348388757504776;Paris;75110
5116;Place Valhubert;True;37;5;32;29;3;True;True;2022-03-10T15:58:05+01:00;48.844182577315166,2.3640366643667217;Paris;75105
92004;Nanterre - Université;True;20;12;7;3;4;True;True;2022-03-10T15:55:25+01:00;48.901365,2.212693;Nanterre;92050
18020;Francoeur - Marcadet;True;20;19;1;0;1;True;True;2022-03-10T15:57:17+01:00;48.89104123261663,2.340014585442034;Paris;75118
20136;Henri Chevreau - Couronnes;True;27;25;0;0;0;True;True;2022-03-10T15:58:17+01:00;48.87033205312931,2.388777695596218;Paris;75120
5026;Pascal - Claude Bernard;True;49;25;24;12;12;True;True;2022-03-10T15:58:04+01:00;48.839061952159746,2.3499782010912895;Paris;75105
43006;Vignerons - Minimes;True;29;4;24;15;9;True;True;2022-03-10T15:58:18+01:00;48.841486,2.430793;Vincennes;75112
8102;Lamennais - Washington;True;26;3;22;9;13;True;True;2022-03-10T15:57:37+01:00;48.87352990026496,2.303444892168045;Paris;75108
8012;Batignolles - Place de Clichy;True;47;43;3;1;2;True;True;2022-03-10T15:56:53+01:00;48.88347453575669,2.326493114233017;Paris;75117
23011;Bineau - Louise Michel;True;25;10;15;2;13;True;True;2022-03-10T15:56:38+01:00;48.88666162206972,2.2843274474143986;Levallois-Perret;92044
21111;Professeur René Leriche - Général Leclerc;True;50;19;30;29;1;True;True;2022-03-10T15:58:02+01:00;48.90782845483013,2.307887971401215;Clichy;92024
21308;Bara - Henri Farman;True;36;2;33;19;14;True;True;2022-03-10T15:57:04+01:00;48.833218027457846,2.2677567601203923;Issy-les-Moulineaux;75115
20040;Parc de Belleville - Julien Lacroix;True;26;24;2;1;1;True;True;2022-03-10T15:56:39+01:00;48.8703459,2.3842214;Paris;75120
42503;Vladimir Ilitch Lénine - Andrée Chedid;True;31;30;1;1;0;True;True;2022-03-10T15:50:09+01:00;48.813199499999044,2.3321458697319035;Arcueil;94037
8101;Londres - Amsterdam;True;23;18;4;1;3;True;True;2022-03-10T15:57:47+01:00;48.878034461503965,2.326483540969424;Paris;75108
13026;Place Jean Delay;True;35;33;1;1;0;True;True;2022-03-10T15:54:02+01:00;48.823316,2.354336;Paris;75113
13102;Pitié-Salpêtrière;True;51;4;47;36;11;True;True;2022-03-10T15:56:36+01:00;48.83748810318667,2.365213818848133;Paris;75113
14130;Jonquoy - Didot;True;30;26;4;1;3;True;True;2022-03-10T15:55:42+01:00;48.82890454823947,2.31648076325655;Paris;75114
41207;Place du Général de Gaulle;True;28;24;4;2;2;True;True;2022-03-10T15:58:11+01:00;48.8525288,2.4877332;Fontenay-sous-Bois;94033
34002;Capitaine Glarner - Gabriel Péri;True;27;16;7;5;2;True;True;2022-03-10T15:57:56+01:00;48.902449900418745,2.3304807533425724;Saint-Ouen-sur-Seine;93070
7014;Saint-François-Xavier;True;42;27;13;5;8;True;True;2022-03-10T15:58:13+01:00;48.851544847689894,2.3146149516105656;Paris;75107
21019;Edouard Vaillant - Paul-Adolphe Souriau;True;28;8;20;12;8;True;True;2022-03-10T15:57:31+01:00;48.83484585882868,2.2479459643363957;Boulogne-Billancourt;92012
6018;Michelet - Assas;True;18;3;15;2;13;True;True;2022-03-10T15:57:25+01:00;48.84274150283194,2.335021197795868;Paris;75106
12032;Porte Dorée;True;36;36;0;0;0;True;True;2022-03-10T15:58:10+01:00;48.8354337,2.4077132;Paris;75112
19037;Belleville - Porte des Lilas;True;32;32;0;0;0;True;True;2022-03-10T15:53:12+01:00;48.87660391892763,2.404769691129476;Paris;75120
15038;Place Adolphe Cherioux - Vaugirard;True;63;57;6;2;4;True;True;2022-03-10T15:58:05+01:00;48.83959442800459,2.3010657727718353;Paris;75115
19109;Tanger - Place du Maroc;True;19;17;2;0;2;True;True;2022-03-10T15:57:56+01:00;48.8862524447104,2.3689296841621403;Paris;75119
10165;Gare de l'Est - Place du 11 Novembre 1918;True;40;34;3;2;1;True;True;2022-03-10T15:55:39+01:00;48.876327,2.3585464;Paris;75110
51003;Hôtel de Ville d'Argenteuil;True;30;6;24;8;16;True;True;2022-03-10T15:57:32+01:00;48.946504,2.2496396;Argenteuil;95018
8051;Batignolles - Rome;True;15;12;1;0;1;True;True;2022-03-10T15:53:21+01:00;48.881823370566806,2.3202589899301524;Paris;75108
12001;Bastille - Biscornet;True;62;3;57;50;7;True;True;2022-03-10T15:56:24+01:00;48.851355779579,2.369220033288;Paris;75112
14122;Colonel Monteil - Brune;True;19;18;1;0;1;True;True;2022-03-10T15:56:41+01:00;48.8265029331101,2.30927479982717;Paris;75114
22001;Château - Bineau;True;23;4;18;10;8;True;True;2022-03-10T15:55:33+01:00;48.890404028589806,2.270106375217438;Neuilly-sur-Seine;92051
18025;Mairie du 18ème;True;40;36;4;1;3;True;True;2022-03-10T15:57:59+01:00;48.892939296937605,2.3445510864257812;Paris;75118
20027;Porte de Ménilmontant;True;15;13;2;0;2;True;True;2022-03-10T15:56:47+01:00;48.8691543609174,2.40932246879487;Paris;75120
9023;Laffitte - Italiens;True;33;3;30;17;13;True;True;2022-03-10T15:56:50+01:00;48.871815737396304,2.337201547845077;Paris;75109
15108;Lourmel - Marie Skobtsov;True;22;15;6;4;2;True;True;2022-03-10T15:57:54+01:00;48.844974,2.287283;Paris;75115
17047;Courcelles - Pierre Demours;True;26;20;6;3;3;True;True;2022-03-10T15:56:24+01:00;48.883769733273496,2.29858466343129;Paris;75117
19009;Cité des Sciences et de l'Industrie;True;30;29;1;1;0;True;True;2022-03-10T15:51:21+01:00;48.89659571178903,2.384599149227142;Paris;75119
17046;Mac-Mahon - Brey;True;25;21;4;1;3;True;True;2022-03-10T15:56:34+01:00;48.877532084130166,2.294512536052928;Paris;75117
17121;Square des Epinettes;True;20;18;2;0;2;True;True;2022-03-10T15:52:48+01:00;48.89383909781389,2.325953990221024;Paris;75117
47006;Les Planètes;True;16;11;5;1;4;True;True;2022-03-10T15:50:25+01:00;48.8099849920804,2.4580853059887886;Maisons-Alfort;94046
18109;Pajol - Riquet;True;47;43;1;0;1;True;True;2022-03-10T15:58:21+01:00;48.88960028134536,2.3628534749150276;Paris;75118
19038;Lassus - Delouvain;True;20;18;2;0;2;True;True;2022-03-10T15:56:07+01:00;48.87550448459959,2.3890327325518528;Paris;75119
18029;Emile Blemont - Poteau;True;39;37;2;1;1;True;True;2022-03-10T15:49:40+01:00;48.8943782,2.3415122;Paris;75118
21703;Square du Carrefour de l'Insurrection;True;23;21;2;1;1;True;True;2022-03-10T15:55:31+01:00;48.820864559770676,2.291113436222077;Vanves;92075
20118;Orteaux - Mouraud;True;24;22;1;0;1;True;True;2022-03-10T15:54:34+01:00;48.85558642847872,2.408762907764669;Paris;75120
20023;Pelleport - Belgrand;True;15;15;0;0;0;True;True;2022-03-10T15:58:15+01:00;48.86500081847653,2.403980836377493;Paris;75120
15049;Porte de Versailles;True;0;0;0;0;0;False;False;2022-01-05T09:23:10+01:00;48.83215381734912,2.2871491312980647;Paris;75115
35017;Toffier Decaux - Cartier Bresson;True;7;1;6;4;2;True;True;2022-03-10T15:57:39+01:00;48.90165072551549,2.4017545580863957;Pantin;93055
9117;Bellefond - Maubeuge;True;31;30;1;0;1;True;True;2022-03-10T15:56:01+01:00;48.878255397644715,2.345264218747616;Paris;75109
15031;Théâtre - Lourmel;True;53;30;23;20;3;True;True;2022-03-10T15:56:08+01:00;48.8482070397636,2.2898658737540245;Paris;75115
11041;Square Saint-Ambroise;True;43;34;3;0;3;True;True;2022-03-10T15:57:46+01:00;48.860934,2.375841;Paris;75111
11006;Ledru-Rollin - Place du Père Chaillet;True;37;25;12;6;6;True;True;2022-03-10T15:58:19+01:00;48.856433706943704,2.379020587761426;Paris;75111
19127;Aubervilliers - Curial;True;23;23;0;0;0;True;True;2022-03-10T15:52:50+01:00;48.89088305227546,2.3688579350709915;Paris;75119
14112;Méchain - Faubourg Saint-Jacques;True;16;13;2;0;2;True;True;2022-03-10T15:55:52+01:00;48.83586772099485,2.33798034198275;Paris;75114
47004;Stade Auguste Delaune;True;21;7;12;6;6;True;True;2022-03-10T15:58:30+01:00;48.80896378683884,2.4345204234123234;Maisons-Alfort;94046
11010;Boulets - Faubourg Saint-Antoine;True;43;42;1;0;1;True;True;2022-03-10T15:57:26+01:00;48.84925926211519,2.391754614194301;Paris;75112
15002;Maine - Antoine Bourdelle;True;17;5;12;4;8;True;True;2022-03-10T15:58:05+01:00;48.84308531746595,2.320263946784738;Paris;75115
5121;Square René Viviani - Montebello;True;34;5;29;25;4;True;True;2022-03-10T15:58:11+01:00;48.851904891406384,2.347842156887055;Paris;75105
1117;Pont Neuf - Rivoli;True;26;2;23;17;6;True;True;2022-03-10T15:57:54+01:00;48.86008989261731,2.344057559967041;Paris;75101
11043;Place Pasdeloup;True;21;12;9;7;2;True;True;2022-03-10T15:58:29+01:00;48.86265421563133,2.3670325062844237;Paris;75111
1120;Lavandieres Sainte Opportune - Rivoli;True;27;10;17;13;4;True;True;2022-03-10T15:57:14+01:00;48.85927970247607,2.3466217517852783;Paris;75101
32004;Wilson - Landy;True;40;13;24;17;7;True;True;2022-03-10T15:55:50+01:00;48.91516726221354,2.357633225619793;Saint-Denis;93066
18017;Caulaincourt - Place Constantin Pecqueur;True;44;42;2;0;2;True;True;2022-03-10T15:57:15+01:00;48.8896779050281,2.33817871442611;Paris;75118
32001;Proudhon - Président Wilson;True;30;3;26;24;2;True;True;2022-03-10T15:56:25+01:00;48.90644276349534,2.3584905266761784;Saint-Denis;93066
7008;Villersexel - Saint-Germain;True;16;4;12;9;3;True;True;2022-03-10T15:58:11+01:00;48.858297001217615,2.323793470859528;Paris;75107
42703;Fontainebleau - Edmond Michelet;True;45;43;2;0;2;True;True;2022-03-10T15:57:46+01:00;48.80956436844049,2.3626908659935;Le Kremlin-Bicêtre;94043
20201;Eugène Reisz - Davout;True;20;19;1;1;0;True;True;2022-03-10T15:53:49+01:00;48.85631874632638,2.410396970808506;Paris;75120
16112;Chernoviz - Raynouard;True;37;35;2;0;2;True;True;2022-03-10T15:56:21+01:00;48.8569864146289,2.282173218142987;Paris;75116
13046;Eugène Oudiné - Dessous Des Berges;True;44;12;31;29;2;True;True;2022-03-10T15:56:00+01:00;48.8256423,2.3750226;Paris;75113
12004;Traversière - Ledru-Rollin;True;34;15;19;19;0;True;True;2022-03-10T15:56:54+01:00;48.850735824128805,2.375870111706245;Paris;75112
20030;Ménilmontant - Père Lachaise;True;56;47;7;1;6;True;True;2022-03-10T15:58:15+01:00;48.86328729150227,2.3869940266013145;Paris;75120
15003;Gare Montparnasse - Vaugirard;True;66;55;11;4;7;True;True;2022-03-10T15:57:41+01:00;48.8418071798797,2.31951002690117;Paris;75115
6032;Sabot - Rennes;True;26;5;20;20;0;True;True;2022-03-10T15:56:34+01:00;48.852575112948415,2.331552766263485;Paris;75106
8001;Petit Palais;True;43;8;32;23;9;True;True;2022-03-10T15:56:20+01:00;48.8667692,2.3157655;Paris;75108
14030;Pernety - Raymond Losserand;True;32;30;2;1;1;True;True;2022-03-10T15:57:14+01:00;48.83425462795304,2.317609339386963;Paris;75114
17022;Pereire - Place de Wagram;True;46;44;2;1;1;True;True;2022-03-10T15:55:40+01:00;48.887070607581215,2.304111124531457;Paris;75117
12161;Diderot - Reuilly;True;44;30;13;9;4;True;True;2022-03-10T15:57:37+01:00;48.84720845606067,2.3861273378133774;Paris;75112
10114;Granges aux Belles - Hôpital Saint-Louis;True;60;52;6;1;5;True;True;2022-03-10T15:54:42+01:00;48.874794994841274,2.366669436984963;Paris;75110
10036;Aqueduc - Villette;True;28;23;4;3;1;True;True;2022-03-10T15:55:45+01:00;48.883886063895396,2.36719880331497;Paris;75119
19041;Belleville - Pyrénées;True;42;40;0;0;0;True;True;2022-03-10T15:57:31+01:00;48.8741908,2.3860039;Paris;75119
14028;Alésia - Suisses;True;47;44;2;0;2;True;True;2022-03-10T15:58:27+01:00;48.831682520717614,2.3149869226003754;Paris;75114
10033;Gare du Nord - Saint-Vincent de Paul;True;24;23;1;0;1;True;True;2022-03-10T15:55:14+01:00;48.88095574164779,2.352430514838522;Paris;75110
19023;Manin - Simon Bolivar;True;26;23;3;1;2;True;True;2022-03-10T15:54:45+01:00;48.87649965412676,2.379407362599104;Paris;75119
21311;Parvis Corentin Celton;True;55;9;44;39;5;True;True;2022-03-10T15:57:54+01:00;48.82747252522725,2.2784319519996648;Issy-les-Moulineaux;92040
12041;Bois de Vincennes.;True;60;49;11;9;2;True;True;2022-03-10T15:57:48+01:00;48.8338064,2.4132221;Saint-Mandé;75112
8056;Beaujon - Wagram;True;29;25;4;0;4;True;True;2022-03-10T15:53:54+01:00;48.87535245598514,2.2964416444301605;Paris;75108
7016;Surcouf - Université;True;58;10;46;44;2;True;True;2022-03-10T15:58:26+01:00;48.861273016278126,2.309453550914185;Paris;75107
18138;Ney - Charles Hermite;True;20;7;12;9;3;True;True;2022-03-10T15:55:43+01:00;48.89874803977525,2.3645754531025887;Paris;75118
4011;Hôtel de Ville - Pont-Marie;True;36;3;29;26;3;True;True;2022-03-10T15:57:08+01:00;48.85389964552738,2.356947250664234;Paris;75104
45001;Hôtel de Ville de Champigny sur Marne;True;21;5;15;10;5;True;True;2022-03-10T15:55:48+01:00;48.813810628405,2.5096759200096;Champigny-sur-Marne;94017
14006;Saint-Jacques - Tombe Issoire;True;23;22;1;1;0;True;True;2022-03-10T15:52:46+01:00;48.833206330538864,2.3369108140468597;Paris;75114
13041;Porte d'Ivry;True;50;47;2;0;2;True;True;2022-03-10T15:55:51+01:00;48.82176874759649,2.3688706755638127;Paris;75113
4013;Vieille du Temple - Francs Bourgeois;True;29;4;24;18;6;True;True;2022-03-10T15:57:04+01:00;48.858256413365815,2.35821794718504;Paris;75104
10163;Gare du Nord - Demarquay;True;30;25;4;2;2;True;True;2022-03-10T15:56:51+01:00;48.881154,2.358411;Paris;75110
31023;Place François Mitterand;True;34;32;2;0;2;True;True;2022-03-10T15:58:08+01:00;48.86492782016328,2.442958317697048;Montreuil;93048
2001;Greneta - Sebastopol;True;32;0;30;20;10;True;True;2022-03-10T15:56:08+01:00;48.86524233322809,2.3516669869422917;Paris;75102
18042;Place Pigalle;True;21;20;1;0;1;True;True;2022-03-10T15:56:49+01:00;48.8827555,2.3361566;Paris;75118
7101;Raspail - Chomel;True;49;5;44;30;14;True;True;2022-03-10T15:56:54+01:00;48.852233164303094,2.3266580700874333;Paris;75107
18137;Poissonniers - Nord;True;28;22;6;1;5;True;True;2022-03-10T15:58:12+01:00;48.892511213520656,2.3522228747606277;Paris;75118
18001;Damrémont - Caulaincourt;True;18;18;0;0;0;True;True;2022-03-10T15:50:54+01:00;48.88714509078738,2.3325880989432335;Paris;75118
32018;Franciade - Gabriel Péri;True;26;23;3;1;2;True;True;2022-03-10T15:50:37+01:00;48.93261499331498,2.355954498052597;Saint-Denis;93066
17016;Brochant - Square des Batignolles;True;31;25;6;3;3;True;True;2022-03-10T15:57:00+01:00;48.88818698581028,2.316861143151153;Paris;75117
18019;Square Raymond Souplex;True;52;50;2;1;1;True;True;2022-03-10T15:49:59+01:00;48.89183721478911,2.335426103165901;Paris;75118
15063;Convention - Saint-Charles;True;19;9;10;4;6;True;True;2022-03-10T15:55:23+01:00;48.84315611111599,2.2831090539693832;Paris;75115
13113;Vistule - Choisy;True;33;22;9;0;9;True;True;2022-03-10T15:58:25+01:00;48.82365543660611,2.3615723848342896;Paris;75113
13114;Nationale - Marcel Duchamp;True;23;20;3;1;2;True;True;2022-03-10T15:55:11+01:00;48.82463749337136,2.3678014799952507;Paris;75113
15061;Square Desnouettes;True;22;8;13;6;7;True;True;2022-03-10T15:57:23+01:00;48.83476837934194,2.284142297394666;Paris;75115
11019;Charonne - Philippe-Auguste;True;32;24;7;4;3;True;True;2022-03-10T15:56:46+01:00;48.85560316202584,2.390546390619984;Paris;75111
