arrond;capacity;avail. bike
75101;311;121
75102;252;120
75103;139;109
75104;334;227
75105;991;331
75106;584;175
75107;826;334
75108;1123;120
75109;872;347
75110;1088;426
75111;1667;1019
75112;1898;1014
75113;1522;488
75114;1380;242
75115;2579;1479
75116;1529;412
75117;1789;542
75118;1422;509
75119;1112;319
75120;1323;324
92004;92;64
92007;111;18
92012;563;232
92022;24;10
92023;74;26
92024;297;129
92025;78;57
92026;64;13
92032;34;18
92035;42;9
92036;27;18
92040;441;214
92044;359;148
92046;161;53
92048;64;40
92049;195;34
92050;222;105
92051;331;90
92062;30;16
92063;103;42
92064;79;8
92071;33;4
92072;65;5
92073;124;7
92075;231;50
93001;373;141
93006;180;32
93008;19;6
93045;210;21
93048;713;145
93055;459;92
93061;42;12
93063;67;29
93064;76;33
93066;380;128
93070;49;31
94002;71;30
94003;95;29
94016;92;35
94017;57;18
94018;105;54
94022;79;31
94033;327;125
94037;89;39
94041;302;159
94042;124;65
94043;125;49
94046;180;100
94052;131;38
94067;65;30
94069;44;33
94076;68;13
94080;147;26
94081;312;135
95018;95;73
