arrond;capacity;avail. bike
75101;768;464
75102;660;336
75103;389;252
75104;634;500
75105;1203;357
75106;1032;434
75107;1010;439
75108;1481;418
75109;1172;334
75110;1583;508
75111;1972;808
75112;2726;1282
75113;2320;613
75114;1783;262
75115;3342;1605
75116;2205;535
75117;2176;461
75118;1894;407
75119;1812;320
75120;1909;261
92004;180;113
92007;141;22
92009;84;37
92012;880;296
92014;55;13
92020;148;37
92022;62;30
92023;74;15
92024;400;151
92025;120;82
92026;193;58
92032;122;37
92035;128;24
92036;126;60
92040;495;252
92044;359;169
92046;238;38
92048;107;42
92049;283;35
92050;222;102
92051;378;86
92062;58;20
92063;195;77
92064;79;7
92071;90;24
92072;118;10
92073;264;29
92075;258;58
92077;24;1
93001;404;115
93006;208;32
93008;19;10
93045;233;19
93048;792;90
93053;58;28
93055;563;103
93061;42;9
93063;67;23
93064;124;57
93066;516;185
93070;269;144
94002;122;63
94003;120;23
94016;112;49
94017;121;71
94018;248;77
94022;79;31
94033;349;94
94037;119;49
94041;579;238
94042;124;70
94043;150;27
94046;180;88
94052;131;26
94067;119;21
94069;44;21
94076;254;27
94080;278;33
94081;482;175
95018;95;71
