arrond;capacity;avail. bike
75101;768;399
75102;660;314
75103;389;268
75104;634;398
75105;1203;540
75106;1032;470
75107;1010;486
75108;1481;581
75109;1172;413
75110;1583;471
75111;1972;844
75112;2726;1546
75113;2320;818
75114;1783;250
75115;3342;1656
75116;2205;727
75117;2176;536
75118;1894;376
75119;1812;309
75120;1909;228
92004;180;112
92007;141;17
92009;84;31
92012;880;361
92014;55;15
92020;148;36
92022;62;33
92023;74;13
92024;400;220
92025;120;95
92026;193;59
92032;122;38
92035;128;28
92036;126;76
92040;495;307
92044;359;133
92046;238;42
92048;107;40
92049;283;29
92050;222;103
92051;378;119
92062;58;34
92063;195;81
92064;79;20
92071;90;23
92072;118;7
92073;264;23
92075;258;17
92077;24;2
93001;404;87
93006;208;14
93008;19;13
93045;233;7
93048;792;110
93053;58;27
93055;563;83
93061;42;6
93063;67;24
93064;124;54
93066;516;237
93070;269;150
94002;122;58
94003;120;19
94016;112;53
94017;121;72
94018;248;70
94022;79;36
94033;349;70
94037;119;60
94041;579;218
94042;124;68
94043;150;30
94046;180;96
94052;131;40
94067;119;29
94069;44;25
94076;254;20
94080;278;57
94081;482;198
95018;95;74
