arrond;capacity;avail. bike
75101;768;620
75102;660;529
75103;389;257
75104;634;493
75105;1203;606
75106;1032;578
75107;1010;691
75108;1481;917
75109;1172;590
75110;1583;314
75111;1972;604
75112;2726;1166
75113;2320;805
75114;1783;170
75115;3342;1464
75116;2205;616
75117;2176;404
75118;1894;246
75119;1812;222
75120;1909;130
92004;180;70
92007;141;14
92009;84;38
92012;880;346
92014;55;16
92020;148;53
92022;62;25
92023;74;18
92024;400;156
92025;120;81
92026;193;54
92032;122;35
92035;128;29
92036;126;67
92040;495;319
92044;359;239
92046;238;45
92048;107;34
92049;283;57
92050;222;122
92051;378;156
92062;58;34
92063;195;81
92064;79;24
92071;90;21
92072;118;10
92073;264;31
92075;258;38
92077;24;2
93001;404;151
93006;208;8
93008;19;8
93045;233;4
93048;792;97
93053;58;25
93055;563;85
93061;42;8
93063;67;18
93064;124;58
93066;516;284
93070;269;146
94002;122;52
94003;120;33
94016;112;47
94017;121;71
94018;248;59
94022;79;34
94033;349;43
94037;119;41
94041;579;221
94042;124;75
94043;150;20
94046;180;86
94052;131;26
94067;119;16
94069;44;10
94076;254;21
94080;278;71
94081;482;158
95018;95;72
