arrond;capacity;avail. bike
75101;768;408
75102;660;385
75103;389;261
75104;634;356
75105;1203;630
75106;1032;623
75107;1010;662
75108;1481;918
75109;1172;441
75110;1583;437
75111;1972;726
75112;2726;1488
75113;2320;956
75114;1783;136
75115;3342;1710
75116;2205;823
75117;2176;578
75118;1894;305
75119;1812;274
75120;1909;124
92004;180;92
92007;141;16
92009;84;32
92012;880;406
92014;55;16
92020;148;40
92022;62;30
92023;74;19
92024;400;234
92025;120;91
92026;193;50
92032;122;38
92035;128;24
92036;126;90
92040;495;315
92044;359;214
92046;238;40
92048;107;38
92049;283;59
92050;222;113
92051;378;171
92062;58;29
92063;195;77
92064;79;26
92071;90;20
92072;118;3
92073;264;24
92075;258;40
92077;24;3
93001;404;166
93006;208;20
93008;19;15
93045;233;5
93048;792;102
93053;58;30
93055;563;91
93061;42;0
93063;67;19
93064;124;52
93066;516;296
93070;269;136
94002;122;58
94003;120;32
94016;112;60
94017;121;73
94018;248;74
94022;79;34
94033;349;57
94037;119;50
94041;579;231
94042;124;74
94043;150;33
94046;180;96
94052;131;47
94067;119;28
94069;44;28
94076;254;39
94080;278;154
94081;482;194
95018;95;72
