arrond;capacity;avail. bike
75101;768;427
75102;660;346
75103;389;300
75104;634;428
75105;1203;595
75106;1032;554
75107;1010;568
75108;1481;750
75109;1172;441
75110;1583;501
75111;1972;852
75112;2726;1559
75113;2320;893
75114;1783;267
75115;3342;1670
75116;2205;777
75117;2176;570
75118;1894;380
75119;1812;347
75120;1909;249
92004;180;104
92007;141;17
92009;84;33
92012;880;377
92014;55;15
92020;148;38
92022;62;34
92023;74;13
92024;400;237
92025;120;97
92026;193;68
92032;122;42
92035;128;25
92036;126;71
92040;495;322
92044;359;156
92046;238;43
92048;107;42
92049;283;51
92050;222;115
92051;378;135
92062;58;37
92063;195;88
92064;79;24
92071;90;31
92072;118;9
92073;264;27
92075;258;26
92077;24;2
93001;404;112
93006;208;24
93008;19;13
93045;233;7
93048;792;130
93053;58;31
93055;563;93
93061;42;6
93063;67;26
93064;124;56
93066;516;264
93070;269;153
94002;122;61
94003;120;21
94016;112;50
94017;121;73
94018;248;73
94022;79;36
94033;349;78
94037;119;55
94041;579;219
94042;124;71
94043;150;30
94046;180;103
94052;131;40
94067;119;27
94069;44;24
94076;254;17
94080;278;78
94081;482;189
95018;95;75
