arrond;capacity;avail. bike
75101;768;147
75102;660;131
75103;389;217
75104;634;335
75105;1203;379
75106;1032;314
75107;1010;405
75108;1481;239
75109;1172;253
75110;1583;543
75111;1972;1065
75112;2726;1487
75113;2320;854
75114;1783;341
75115;3342;1971
75116;2205;654
75117;2176;667
75118;1894;717
75119;1812;446
75120;1909;380
92004;180;126
92007;141;25
92009;84;41
92012;880;386
92014;55;11
92020;148;39
92022;62;30
92023;74;24
92024;400;249
92025;120;96
92026;193;63
92032;122;46
92035;128;35
92036;126;90
92040;495;277
92044;359;153
92046;238;64
92048;107;50
92049;283;105
92050;222;104
92051;378;115
92062;58;23
92063;195;76
92064;79;17
92071;90;30
92072;118;8
92073;264;31
92075;258;67
92077;24;3
93001;404;171
93006;208;39
93008;19;11
93045;233;18
93048;792;164
93053;58;31
93055;563;147
93061;42;9
93063;67;26
93064;124;60
93066;516;243
93070;269;162
94002;122;60
94003;120;28
94016;112;66
94017;121;72
94018;248;101
94022;79;32
94033;349;104
94037;119;67
94041;579;281
94042;124;66
94043;150;62
94046;180;101
94052;131;54
94067;119;34
94069;44;33
94076;254;39
94080;278;108
94081;482;200
95018;95;74
