arrond;capacity;avail. bike
75101;768;463
75102;660;379
75103;389;310
75104;634;446
75105;1203;580
75106;1032;509
75107;1010;453
75108;1481;402
75109;1172;444
75110;1583;602
75111;1972;1144
75112;2726;1501
75113;2320;866
75114;1783;278
75115;3342;1816
75116;2205;694
75117;2176;597
75118;1894;545
75119;1812;349
75120;1909;389
92004;180;115
92007;141;26
92009;84;35
92012;880;389
92014;55;15
92020;148;34
92022;62;30
92023;74;14
92024;400;213
92025;120;97
92026;193;63
92032;122;37
92035;128;27
92036;126;82
92040;495;305
92044;359;141
92046;238;43
92048;107;47
92049;283;27
92050;222;105
92051;378;133
92062;58;34
92063;195;79
92064;79;16
92071;90;27
92072;118;12
92073;264;26
92075;258;27
92077;24;2
93001;404;108
93006;208;29
93008;19;13
93045;233;11
93048;792;130
93053;58;27
93055;563;90
93061;42;5
93063;67;19
93064;124;57
93066;516;232
93070;269;143
94002;122;62
94003;120;24
94016;112;52
94017;121;73
94018;248;68
94022;79;33
94033;349;93
94037;119;70
94041;579;249
94042;124;68
94043;150;22
94046;180;99
94052;131;42
94067;119;27
94069;44;21
94076;254;45
94080;278;54
94081;482;210
95018;95;73
