Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;1;32;;;OUI;OUI;2022-03-11T02:59:50+01:00;;;
;;OUI;;0;19;;;OUI;OUI;2022-03-11T02:58:54+01:00;;;
;;OUI;;16;9;;;OUI;OUI;2022-03-11T02:56:23+01:00;;;
;;OUI;;33;0;;;OUI;OUI;2022-03-11T02:53:37+01:00;;;
;;OUI;;40;10;;;OUI;OUI;2022-03-11T02:54:51+01:00;;;
;;OUI;;44;2;;;OUI;OUI;2022-03-11T02:53:44+01:00;;;
;;OUI;;28;3;;;OUI;OUI;2022-03-11T02:55:50+01:00;;;
;;OUI;;2;14;;;OUI;OUI;2022-03-11T02:54:56+01:00;;;
;;OUI;;12;12;;;OUI;OUI;2022-03-11T02:56:30+01:00;;;
;;OUI;;7;36;;;OUI;OUI;2022-03-11T02:58:46+01:00;;;
;;OUI;;0;36;;;OUI;OUI;2022-03-11T02:58:21+01:00;;;
;;OUI;;38;1;;;OUI;OUI;2022-03-11T02:54:59+01:00;;;
;;OUI;;23;5;;;OUI;OUI;2022-03-11T02:54:37+01:00;;;
;;OUI;;6;13;;;OUI;OUI;2022-03-11T02:59:31+01:00;;;
;;OUI;;9;14;;;OUI;OUI;2022-03-11T02:56:37+01:00;;;
;;OUI;;33;6;;;OUI;OUI;2022-03-11T02:52:17+01:00;;;
;;OUI;;12;9;;;OUI;OUI;2022-03-11T02:55:42+01:00;;;
;;OUI;;21;38;;;OUI;OUI;2022-03-11T02:58:18+01:00;;;
;;OUI;;9;14;;;OUI;OUI;2022-03-11T02:59:55+01:00;;;
;;OUI;;14;2;;;OUI;OUI;2022-03-11T02:53:37+01:00;;;
;;OUI;;12;6;;;OUI;OUI;2022-03-11T02:58:56+01:00;;;
;;OUI;;32;16;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;33;1;;;OUI;OUI;2022-03-11T02:54:38+01:00;;;
;;OUI;;14;19;;;OUI;OUI;2022-03-11T02:59:34+01:00;;;
;;OUI;;11;7;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;27;9;;;OUI;OUI;2022-03-11T02:55:21+01:00;;;
;;OUI;;8;10;;;OUI;OUI;2022-03-11T02:58:20+01:00;;;
;;OUI;;21;2;;;OUI;OUI;2022-03-11T02:55:57+01:00;;;
;;NON;;46;0;;;NON;NON;2022-02-22T07:22:51+01:00;;;
;;OUI;;34;6;;;OUI;OUI;2022-03-11T02:52:03+01:00;;;
;;OUI;;13;24;;;OUI;OUI;2022-03-11T02:59:29+01:00;;;
;;OUI;;17;42;;;OUI;OUI;2022-03-11T02:58:39+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-11T02:54:25+01:00;;;
;;OUI;;14;35;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;7;20;;;OUI;OUI;2022-03-11T02:59:20+01:00;;;
;;OUI;;48;4;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;16;13;;;OUI;OUI;2022-03-11T02:58:05+01:00;;;
;;OUI;;4;26;;;OUI;OUI;2022-03-11T02:57:44+01:00;;;
;;OUI;;27;0;;;NON;NON;2022-01-18T22:07:57+01:00;;;
;;OUI;;29;5;;;OUI;OUI;2022-03-11T02:59:03+01:00;;;
;;OUI;;2;69;;;OUI;OUI;2022-03-11T02:59:50+01:00;;;
;;OUI;;26;1;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
;;OUI;;24;2;;;OUI;OUI;2022-03-11T02:55:40+01:00;;;
;;OUI;;27;7;;;OUI;OUI;2022-03-11T02:55:18+01:00;;;
;;OUI;;0;21;;;OUI;OUI;2022-03-11T02:59:15+01:00;;;
;;OUI;;8;9;;;OUI;OUI;2022-03-11T02:56:43+01:00;;;
;;OUI;;9;16;;;OUI;OUI;2022-03-11T02:52:47+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-11T02:52:49+01:00;;;
;;OUI;;1;49;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;26;6;;;OUI;OUI;2022-03-11T02:59:06+01:00;;;
;;OUI;;12;10;;;OUI;OUI;2022-03-11T02:58:40+01:00;;;
;;OUI;;27;2;;;OUI;OUI;2022-03-11T02:59:51+01:00;;;
;;OUI;;19;18;;;OUI;OUI;2022-03-11T02:56:24+01:00;;;
;;OUI;;21;13;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;5;14;;;OUI;OUI;2022-03-11T02:56:06+01:00;;;
;;OUI;;31;19;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
;;OUI;;11;14;;;OUI;OUI;2022-03-11T02:56:30+01:00;;;
;;OUI;;3;46;;;OUI;OUI;2022-03-11T02:59:52+01:00;;;
;;OUI;;40;0;;;OUI;OUI;2022-03-11T01:43:46+01:00;;;
;;OUI;;2;52;;;OUI;OUI;2022-03-11T02:59:44+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-11T02:54:47+01:00;;;
;;OUI;;27;1;;;OUI;OUI;2022-03-11T02:51:16+01:00;;;
;;OUI;;2;12;;;OUI;OUI;2022-03-11T02:59:29+01:00;;;
;;OUI;;10;4;;;OUI;OUI;2022-03-11T02:52:56+01:00;;;
;;OUI;;9;21;;;OUI;OUI;2022-03-11T02:58:05+01:00;;;
;;OUI;;20;8;;;OUI;OUI;2022-03-11T02:59:07+01:00;;;
;;OUI;;1;27;;;OUI;OUI;2022-03-11T02:56:48+01:00;;;
;;OUI;;10;26;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;23;7;;;OUI;OUI;2022-03-11T02:59:59+01:00;;;
;;OUI;;21;2;;;OUI;OUI;2022-03-11T02:56:48+01:00;;;
;;OUI;;21;5;;;OUI;OUI;2022-03-11T02:54:48+01:00;;;
;;OUI;;29;26;;;OUI;OUI;2022-03-11T02:58:38+01:00;;;
;;OUI;;26;1;;;OUI;OUI;2022-03-11T02:55:07+01:00;;;
;;OUI;;29;6;;;OUI;OUI;2022-03-11T02:55:21+01:00;;;
;;OUI;;10;15;;;OUI;OUI;2022-03-11T02:58:20+01:00;;;
;;OUI;;42;14;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;18;33;;;OUI;OUI;2022-03-11T02:58:34+01:00;;;
;;OUI;;8;11;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;7;19;;;OUI;OUI;2022-03-11T02:58:31+01:00;;;
;;OUI;;23;17;;;OUI;OUI;2022-03-11T02:55:35+01:00;;;
;;OUI;;37;5;;;OUI;OUI;2022-03-11T02:52:30+01:00;;;
;;OUI;;3;27;;;OUI;OUI;2022-03-11T02:58:23+01:00;;;
;;OUI;;0;35;;;OUI;OUI;2022-03-11T02:58:37+01:00;;;
;;OUI;;27;7;;;OUI;OUI;2022-03-11T02:51:25+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-11T02:51:26+01:00;;;
;;OUI;;15;36;;;OUI;OUI;2022-03-11T02:59:44+01:00;;;
;;OUI;;12;6;;;OUI;OUI;2022-03-11T02:58:14+01:00;;;
;;OUI;;8;14;;;OUI;OUI;2022-03-11T02:59:53+01:00;;;
;;OUI;;3;48;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;9;17;;;OUI;OUI;2022-03-11T02:57:57+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:56:06+01:00;;;
;;OUI;;12;9;;;OUI;OUI;2022-03-11T02:58:43+01:00;;;
;;OUI;;34;15;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;1;22;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;43;4;;;OUI;OUI;2022-03-11T02:58:14+01:00;;;
;;OUI;;34;6;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;44;4;;;OUI;OUI;2022-03-11T02:57:28+01:00;;;
;;OUI;;1;21;;;OUI;OUI;2022-03-11T02:58:04+01:00;;;
;;OUI;;25;11;;;OUI;OUI;2022-03-11T02:58:31+01:00;;;
;;OUI;;33;8;;;OUI;OUI;2022-03-11T02:50:07+01:00;;;
;;OUI;;4;28;;;OUI;OUI;2022-03-11T02:58:25+01:00;;;
;;OUI;;1;19;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;7;19;;;OUI;OUI;2022-03-11T02:58:33+01:00;;;
;;OUI;;3;8;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;19;12;;;OUI;OUI;2022-03-11T02:55:16+01:00;;;
;;OUI;;10;14;;;OUI;OUI;2022-03-11T02:58:50+01:00;;;
;;OUI;;22;1;;;OUI;OUI;2022-03-11T02:52:59+01:00;;;
;;OUI;;7;40;;;OUI;OUI;2022-03-11T02:59:45+01:00;;;
;;OUI;;1;24;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;11;28;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;14;21;;;OUI;OUI;2022-03-11T02:59:49+01:00;;;
;;OUI;;15;8;;;OUI;OUI;2022-03-11T02:57:57+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-11T02:59:26+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-11T02:56:32+01:00;;;
;;OUI;;29;22;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-11T02:51:51+01:00;;;
;;OUI;;23;7;;;OUI;OUI;2022-03-11T02:59:33+01:00;;;
;;OUI;;30;5;;;OUI;OUI;2022-03-11T02:58:45+01:00;;;
;;OUI;;36;10;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;18;9;;;OUI;OUI;2022-03-11T02:54:17+01:00;;;
;;OUI;;18;1;;;OUI;OUI;2022-03-11T02:57:17+01:00;;;
;;OUI;;0;53;;;OUI;OUI;2022-03-11T02:59:42+01:00;;;
;;OUI;;4;23;;;OUI;OUI;2022-03-11T02:54:52+01:00;;;
;;OUI;;8;14;;;OUI;OUI;2022-03-11T02:58:15+01:00;;;
;;OUI;;30;12;;;OUI;OUI;2022-03-11T02:53:51+01:00;;;
;;OUI;;23;3;;;OUI;OUI;2022-03-11T02:57:03+01:00;;;
;;OUI;;4;31;;;OUI;OUI;2022-03-11T02:58:25+01:00;;;
;;OUI;;3;40;;;OUI;OUI;2022-03-11T02:57:43+01:00;;;
;;OUI;;14;4;;;OUI;OUI;2022-03-11T02:59:22+01:00;;;
;;OUI;;0;36;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-11T02:57:52+01:00;;;
;;OUI;;4;17;;;OUI;OUI;2022-03-11T02:59:40+01:00;;;
;;OUI;;0;21;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;18;9;;;OUI;OUI;2022-03-11T02:58:37+01:00;;;
;;OUI;;13;50;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;12;10;;;OUI;OUI;2022-03-11T02:54:52+01:00;;;
;;OUI;;9;10;;;OUI;OUI;2022-03-11T02:52:34+01:00;;;
;;OUI;;17;0;;;OUI;OUI;2022-03-11T02:58:01+01:00;;;
;;OUI;;34;4;;;OUI;OUI;2022-03-11T02:56:01+01:00;;;
;;OUI;;7;17;;;OUI;OUI;2022-03-11T02:57:43+01:00;;;
;;OUI;;0;26;;;OUI;OUI;2022-03-11T02:59:33+01:00;;;
;;OUI;;3;16;;;OUI;OUI;2022-03-11T02:59:53+01:00;;;
;;OUI;;39;7;;;OUI;OUI;2022-03-11T02:59:32+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-11T02:51:42+01:00;;;
;;OUI;;34;2;;;OUI;OUI;2022-03-11T02:59:35+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-11T02:54:37+01:00;;;
;;OUI;;26;5;;;OUI;OUI;2022-03-11T02:57:01+01:00;;;
;;OUI;;14;7;;;OUI;OUI;2022-03-11T02:59:18+01:00;;;
;;OUI;;8;31;;;OUI;OUI;2022-03-11T02:59:14+01:00;;;
;;OUI;;21;6;;;OUI;OUI;2022-03-11T02:56:04+01:00;;;
;;OUI;;13;2;;;OUI;OUI;2022-03-11T02:55:39+01:00;;;
;;OUI;;18;15;;;OUI;OUI;2022-03-11T02:59:15+01:00;;;
;;OUI;;35;27;;;OUI;OUI;2022-03-11T02:57:20+01:00;;;
;;OUI;;48;2;;;OUI;OUI;2022-03-11T02:57:42+01:00;;;
;;OUI;;6;21;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;18;6;;;OUI;OUI;2022-03-11T02:54:58+01:00;;;
;;OUI;;18;1;;;OUI;OUI;2022-03-11T02:53:42+01:00;;;
;;OUI;;1;33;;;OUI;OUI;2022-03-11T02:59:40+01:00;;;
;;OUI;;0;26;;;OUI;OUI;2022-03-11T02:57:59+01:00;;;
;;OUI;;19;37;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;15;9;;;OUI;OUI;2022-03-11T02:55:23+01:00;;;
;;OUI;;40;3;;;OUI;OUI;2022-03-11T02:55:08+01:00;;;
;;OUI;;0;24;;;OUI;OUI;2022-03-11T02:57:35+01:00;;;
;;OUI;;32;14;;;OUI;OUI;2022-03-11T02:59:18+01:00;;;
;;OUI;;5;24;;;OUI;OUI;2022-03-11T02:58:16+01:00;;;
;;OUI;;3;38;;;OUI;OUI;2022-03-11T02:57:54+01:00;;;
;;OUI;;9;6;;;OUI;OUI;2022-03-11T02:58:28+01:00;;;
;;OUI;;8;36;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;33;0;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-11T02:58:50+01:00;;;
;;OUI;;18;20;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;45;15;;;OUI;OUI;2022-03-11T02:54:59+01:00;;;
;;OUI;;2;22;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;19;7;;;OUI;OUI;2022-03-11T02:58:30+01:00;;;
;;OUI;;34;8;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;16;6;;;OUI;OUI;2022-03-11T02:57:05+01:00;;;
;;OUI;;18;7;;;OUI;OUI;2022-03-11T02:58:03+01:00;;;
;;OUI;;14;22;;;OUI;OUI;2022-03-11T02:59:53+01:00;;;
;;OUI;;25;4;;;OUI;OUI;2022-03-11T02:59:22+01:00;;;
;;OUI;;3;17;;;OUI;OUI;2022-03-11T02:52:42+01:00;;;
;;OUI;;15;11;;;OUI;OUI;2022-03-11T02:53:25+01:00;;;
;;OUI;;27;3;;;OUI;OUI;2022-03-11T02:53:51+01:00;;;
;;OUI;;3;62;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;21;4;;;OUI;OUI;2022-03-11T02:56:02+01:00;;;
;;OUI;;27;2;;;OUI;OUI;2022-03-11T02:51:36+01:00;;;
;;OUI;;8;14;;;OUI;OUI;2022-03-11T02:59:36+01:00;;;
;;OUI;;14;22;;;OUI;OUI;2022-03-11T02:53:43+01:00;;;
;;OUI;;6;10;;;OUI;OUI;2022-03-11T02:51:59+01:00;;;
;;OUI;;23;13;;;OUI;OUI;2022-03-11T02:59:25+01:00;;;
;;OUI;;0;0;;;NON;NON;2021-02-11T10:14:41+01:00;;;
;;OUI;;23;6;;;OUI;OUI;2022-03-11T02:54:01+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;26;8;;;OUI;OUI;2022-03-11T02:54:21+01:00;;;
;;OUI;;45;4;;;OUI;OUI;2022-03-11T02:58:53+01:00;;;
;;OUI;;43;6;;;OUI;OUI;2022-03-11T02:58:05+01:00;;;
;;OUI;;9;15;;;OUI;OUI;2022-03-11T02:57:57+01:00;;;
;;OUI;;12;16;;;OUI;OUI;2022-03-11T02:51:13+01:00;;;
;;OUI;;2;13;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-11T02:52:11+01:00;;;
;;OUI;;0;43;;;OUI;OUI;2022-03-11T02:59:23+01:00;;;
;;OUI;;39;6;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;50;5;;;OUI;OUI;2022-03-11T02:52:01+01:00;;;
;;OUI;;7;18;;;OUI;OUI;2022-03-11T02:59:40+01:00;;;
;;OUI;;3;4;;;OUI;OUI;2022-03-11T02:55:55+01:00;;;
;;OUI;;29;23;;;OUI;OUI;2022-03-11T02:56:04+01:00;;;
;;OUI;;17;14;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;2;17;;;OUI;OUI;2022-03-11T02:57:04+01:00;;;
;;OUI;;16;9;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;3;31;;;OUI;OUI;2022-03-11T02:59:43+01:00;;;
;;OUI;;11;25;;;OUI;OUI;2022-03-11T02:58:38+01:00;;;
;;OUI;;7;41;;;OUI;OUI;2022-03-11T02:58:11+01:00;;;
;;OUI;;2;35;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
;;OUI;;1;22;;;OUI;OUI;2022-03-11T02:59:03+01:00;;;
;;OUI;;11;12;;;OUI;OUI;2022-03-11T02:58:57+01:00;;;
;;OUI;;0;22;;;OUI;OUI;2022-03-11T02:56:52+01:00;;;
;;OUI;;12;3;;;OUI;OUI;2022-03-11T02:55:35+01:00;;;
;;OUI;;12;15;;;OUI;OUI;2022-03-11T02:54:23+01:00;;;
;;OUI;;12;9;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;32;2;;;OUI;OUI;2022-03-11T02:58:07+01:00;;;
;;OUI;;14;2;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;6;11;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;16;7;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;18;16;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;35;31;;;OUI;OUI;2022-03-11T02:59:06+01:00;;;
;;OUI;;18;25;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;26;7;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;38;12;;;OUI;OUI;2022-03-11T02:57:46+01:00;;;
;;OUI;;8;13;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;3;24;;;OUI;OUI;2022-03-11T02:56:57+01:00;;;
;;OUI;;22;10;;;OUI;OUI;2022-03-11T02:54:42+01:00;;;
;;OUI;;20;20;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;25;3;;;OUI;OUI;2022-03-11T02:53:29+01:00;;;
;;OUI;;8;25;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;20;16;;;OUI;OUI;2022-03-11T02:57:19+01:00;;;
;;OUI;;19;15;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;29;2;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;12;3;;;OUI;OUI;2022-03-11T02:51:46+01:00;;;
;;OUI;;47;3;;;OUI;OUI;2022-03-11T02:56:53+01:00;;;
;;OUI;;51;11;;;OUI;OUI;2022-03-11T02:59:32+01:00;;;
;;OUI;;22;22;;;OUI;OUI;2022-03-11T02:59:05+01:00;;;
;;OUI;;3;37;;;OUI;OUI;2022-03-11T02:58:42+01:00;;;
;;OUI;;25;8;;;OUI;OUI;2022-03-11T02:53:57+01:00;;;
;;OUI;;14;33;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;16;3;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;36;8;;;OUI;OUI;2022-03-11T02:58:34+01:00;;;
;;OUI;;30;3;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;26;0;;;OUI;OUI;2022-03-11T02:51:15+01:00;;;
;;OUI;;1;41;;;OUI;OUI;2022-03-11T02:59:31+01:00;;;
;;OUI;;25;4;;;OUI;OUI;2022-03-11T02:58:51+01:00;;;
;;OUI;;32;2;;;OUI;OUI;2022-03-11T02:58:43+01:00;;;
;;OUI;;7;23;;;OUI;OUI;2022-03-11T02:59:15+01:00;;;
;;OUI;;30;10;;;OUI;OUI;2022-03-11T02:58:23+01:00;;;
;;OUI;;10;6;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;3;31;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;23;22;;;OUI;OUI;2022-03-11T02:59:28+01:00;;;
;;OUI;;37;2;;;OUI;OUI;2022-03-11T02:58:46+01:00;;;
;;OUI;;13;7;;;OUI;OUI;2022-03-11T02:55:04+01:00;;;
;;OUI;;14;18;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;34;3;;;OUI;OUI;2022-03-11T02:53:28+01:00;;;
;;OUI;;5;22;;;OUI;OUI;2022-03-11T02:59:33+01:00;;;
;;OUI;;8;36;;;OUI;OUI;2022-03-11T02:59:45+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-11T02:58:25+01:00;;;
;;OUI;;64;2;;;OUI;OUI;2022-03-11T02:55:31+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-11T02:59:17+01:00;;;
;;OUI;;5;15;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;24;7;;;OUI;OUI;2022-03-11T02:58:19+01:00;;;
;;OUI;;17;9;;;OUI;OUI;2022-03-11T02:54:51+01:00;;;
;;OUI;;23;7;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;13;25;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;8;20;;;OUI;OUI;2022-03-11T02:55:56+01:00;;;
;;OUI;;18;14;;;OUI;OUI;2022-03-11T02:59:52+01:00;;;
;;OUI;;34;2;;;OUI;OUI;2022-03-11T02:58:23+01:00;;;
;;OUI;;24;1;;;NON;NON;2022-01-06T16:54:17+01:00;;;
;;OUI;;32;1;;;OUI;OUI;2022-03-11T02:58:41+01:00;;;
;;OUI;;16;12;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;36;19;;;OUI;OUI;2022-03-11T02:58:10+01:00;;;
;;OUI;;32;15;;;OUI;OUI;2022-03-11T02:59:34+01:00;;;
;;OUI;;26;40;;;OUI;OUI;2022-03-11T02:57:54+01:00;;;
;;OUI;;13;17;;;OUI;OUI;2022-03-11T02:58:34+01:00;;;
;;OUI;;41;9;;;OUI;OUI;2022-03-11T02:58:46+01:00;;;
;;OUI;;3;19;;;OUI;OUI;2022-03-11T02:56:40+01:00;;;
;;OUI;;14;11;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-11T02:55:55+01:00;;;
;;OUI;;14;16;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-11T02:50:32+01:00;;;
;;OUI;;21;5;;;OUI;OUI;2022-03-11T02:58:54+01:00;;;
;;OUI;;21;11;;;OUI;OUI;2022-03-11T02:56:54+01:00;;;
;;OUI;;1;20;;;OUI;OUI;2022-03-11T02:59:50+01:00;;;
;;OUI;;35;7;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;25;8;;;OUI;OUI;2022-03-11T02:58:03+01:00;;;
;;OUI;;15;2;;;OUI;OUI;2022-03-11T02:57:03+01:00;;;
;;OUI;;25;5;;;OUI;OUI;2022-03-11T02:51:55+01:00;;;
;;OUI;;15;40;;;OUI;OUI;2022-03-11T02:59:14+01:00;;;
;;OUI;;38;8;;;OUI;OUI;2022-03-11T02:57:11+01:00;;;
;;OUI;;51;9;;;OUI;OUI;2022-03-11T02:58:13+01:00;;;
;;OUI;;22;2;;;OUI;OUI;2022-03-11T02:54:19+01:00;;;
;;OUI;;28;1;;;OUI;OUI;2022-03-11T02:55:00+01:00;;;
;;OUI;;11;9;;;OUI;OUI;2022-03-11T02:58:42+01:00;;;
;;OUI;;30;28;;;OUI;OUI;2022-03-11T02:57:27+01:00;;;
;;OUI;;16;33;;;OUI;OUI;2022-03-11T02:59:42+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-11T02:57:23+01:00;;;
;;OUI;;4;20;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
;;OUI;;10;11;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;16;13;;;OUI;OUI;2022-03-11T02:57:52+01:00;;;
;;OUI;;19;4;;;OUI;OUI;2022-03-11T02:54:40+01:00;;;
;;OUI;;7;24;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;45;5;;;OUI;OUI;2022-03-11T02:59:25+01:00;;;
;;OUI;;0;20;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;20;10;;;OUI;OUI;2022-03-11T02:59:53+01:00;;;
;;OUI;;14;3;;;OUI;OUI;2022-03-11T02:54:12+01:00;;;
;;OUI;;22;10;;;OUI;OUI;2022-03-11T02:59:51+01:00;;;
;;OUI;;19;34;;;OUI;OUI;2022-03-11T02:59:05+01:00;;;
;;OUI;;20;1;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;34;1;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
;;OUI;;19;9;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;12;6;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;2;15;;;OUI;OUI;2022-03-11T02:57:23+01:00;;;
;;OUI;;5;21;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;9;21;;;OUI;OUI;2022-03-11T02:59:03+01:00;;;
;;OUI;;18;13;;;OUI;OUI;2022-03-11T02:58:45+01:00;;;
;;OUI;;0;28;;;OUI;OUI;2022-03-11T02:58:39+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-11T02:54:26+01:00;;;
;;OUI;;2;16;;;OUI;OUI;2022-03-11T02:59:26+01:00;;;
;;OUI;;1;31;;;OUI;OUI;2022-03-11T02:58:36+01:00;;;
;;OUI;;30;3;;;OUI;OUI;2022-03-11T02:54:11+01:00;;;
;;OUI;;30;4;;;OUI;OUI;2022-03-11T02:58:57+01:00;;;
;;OUI;;28;0;;;NON;NON;2022-03-08T02:14:23+01:00;;;
;;OUI;;25;8;;;OUI;OUI;2022-03-11T02:51:06+01:00;;;
;;OUI;;0;21;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;20;3;;;OUI;OUI;2022-03-11T02:57:59+01:00;;;
;;OUI;;19;13;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;49;3;;;OUI;OUI;2022-03-11T02:53:58+01:00;;;
;;OUI;;4;22;;;OUI;OUI;2022-03-11T02:54:56+01:00;;;
;;OUI;;20;4;;;OUI;OUI;2022-03-11T02:59:55+01:00;;;
;;OUI;;23;2;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
