arrond;capacity;avail. bike
75101;271;203
75102;252;228
75103;103;43
75104;334;282
75105;1027;649
75106;584;423
75107;852;644
75108;1097;701
75109;872;410
75110;1079;164
75111;1715;484
75112;1870;878
75113;1567;538
75114;1321;123
75115;2688;1218
75116;1572;488
75117;1755;299
75118;1390;162
75119;1092;131
75120;1351;66
92004;92;46
92007;141;13
92012;563;228
92022;24;8
92023;74;17
92024;297;101
92025;78;59
92026;64;17
92032;34;13
92035;42;7
92036;49;28
92040;400;266
92044;359;227
92046;161;32
92048;64;24
92049;195;26
92050;222;123
92051;331;150
92062;30;15
92063;103;54
92064;79;24
92071;33;8
92072;65;8
92073;124;12
92075;231;44
93001;343;134
93006;180;6
93008;19;12
93045;210;3
93048;713;79
93055;459;71
93061;42;7
93063;67;15
93064;76;32
93066;380;203
93070;49;29
94002;71;23
94003;95;29
94016;92;40
94017;84;40
94018;105;19
94022;79;35
94033;327;26
94037;89;20
94041;302;125
94042;124;70
94043;125;15
94046;160;83
94052;131;33
94067;65;15
94069;44;9
94076;88;6
94080;147;89
94081;287;78
95018;95;71
