arrond;capacity;avail. bike
75101;768;377
75102;660;350
75103;389;243
75104;634;340
75105;1203;536
75106;1032;527
75107;1010;611
75108;1481;838
75109;1172;411
75110;1583;395
75111;1972;713
75112;2726;1478
75113;2320;943
75114;1783;151
75115;3342;1716
75116;2205;774
75117;2176;559
75118;1894;334
75119;1812;250
75120;1909;136
92004;180;95
92007;141;20
92009;84;36
92012;880;399
92014;55;17
92020;148;44
92022;62;30
92023;74;19
92024;400;236
92025;120;89
92026;193;45
92032;122;37
92035;128;25
92036;126;91
92040;495;310
92044;359;211
92046;238;45
92048;107;39
92049;283;68
92050;222;114
92051;378;159
92062;58;28
92063;195;77
92064;79;31
92071;90;20
92072;118;3
92073;264;32
92075;258;37
92077;24;3
93001;404;172
93006;208;23
93008;19;14
93045;233;8
93048;792;116
93053;58;28
93055;563;99
93061;42;3
93063;67;19
93064;124;53
93066;516;288
93070;269;148
94002;122;44
94003;120;35
94016;112;63
94017;121;73
94018;248;75
94022;79;34
94033;349;62
94037;119;55
94041;579;243
94042;124;73
94043;150;40
94046;180;100
94052;131;49
94067;119;31
94069;44;30
94076;254;36
94080;278;144
94081;482;191
95018;95;73
