arrond;capacity;avail. bike
75101;768;611
75102;660;550
75103;389;265
75104;634;507
75105;1203;652
75106;1032;647
75107;1010;699
75108;1481;968
75109;1172;594
75110;1583;310
75111;1972;581
75112;2726;1188
75113;2320;833
75114;1783;192
75115;3342;1474
75116;2205;652
75117;2176;411
75118;1894;239
75119;1812;196
75120;1909;112
92004;180;74
92007;141;13
92009;84;36
92012;880;364
92014;55;16
92020;148;53
92022;62;26
92023;74;20
92024;400;163
92025;120;81
92026;193;55
92032;122;37
92035;128;30
92036;126;68
92040;495;323
92044;359;245
92046;238;46
92048;107;32
92049;283;61
92050;222;122
92051;378;165
92062;58;32
92063;195;79
92064;79;25
92071;90;22
92072;118;10
92073;264;30
92075;258;48
92077;24;2
93001;404;165
93006;208;10
93008;19;10
93045;233;5
93048;792;102
93053;58;25
93055;563;88
93061;42;5
93063;67;16
93064;124;59
93066;516;298
93070;269;147
94002;122;48
94003;120;33
94016;112;49
94017;121;72
94018;248;58
94022;79;35
94033;349;38
94037;119;41
94041;579;214
94042;124;74
94043;150;23
94046;180;88
94052;131;29
94067;119;18
94069;44;12
94076;254;18
94080;278;82
94081;482;157
95018;95;72
