arrond;capacity;avail. bike
75101;768;454
75102;660;342
75103;389;327
75104;634;510
75105;1203;372
75106;1032;411
75107;1010;401
75108;1481;217
75109;1172;472
75110;1583;651
75111;1972;1083
75112;2726;1332
75113;2320;629
75114;1783;336
75115;3342;1806
75116;2205;566
75117;2176;605
75118;1894;610
75119;1812;456
75120;1909;387
92004;180;125
92007;141;24
92009;84;37
92012;880;354
92014;55;10
92020;148;39
92022;62;32
92023;74;21
92024;400;171
92025;120;93
92026;193;71
92032;122;43
92035;128;35
92036;126;61
92040;495;245
92044;359;153
92046;238;59
92048;107;45
92049;283;45
92050;222;104
92051;378;105
92062;58;21
92063;195;76
92064;79;8
92071;90;27
92072;118;7
92073;264;27
92075;258;64
92077;24;2
93001;404;132
93006;208;35
93008;19;8
93045;233;19
93048;792;136
93053;58;27
93055;563;117
93061;42;10
93063;67;25
93064;124;60
93066;516;167
93070;269;149
94002;122;69
94003;120;25
94016;112;53
94017;121;74
94018;248;80
94022;79;31
94033;349;117
94037;119;56
94041;579;291
94042;124;65
94043;150;52
94046;180;98
94052;131;35
94067;119;34
94069;44;29
94076;254;30
94080;278;37
94081;482;213
95018;95;73
