arrond;capacity;avail. bike
75101;768;149
75102;660;132
75103;389;219
75104;634;335
75105;1203;377
75106;1032;311
75107;1010;405
75108;1481;230
75109;1172;254
75110;1583;538
75111;1972;1063
75112;2726;1482
75113;2320;857
75114;1783;347
75115;3342;1979
75116;2205;649
75117;2176;676
75118;1894;719
75119;1812;453
75120;1909;383
92004;180;126
92007;141;26
92009;84;41
92012;880;386
92014;55;11
92020;148;39
92022;62;30
92023;74;25
92024;400;249
92025;120;96
92026;193;63
92032;122;46
92035;128;34
92036;126;89
92040;495;278
92044;359;149
92046;238;66
92048;107;50
92049;283;106
92050;222;103
92051;378;114
92062;58;23
92063;195;76
92064;79;17
92071;90;30
92072;118;8
92073;264;30
92075;258;69
92077;24;3
93001;404;173
93006;208;39
93008;19;11
93045;233;17
93048;792;165
93053;58;31
93055;563;148
93061;42;9
93063;67;26
93064;124;61
93066;516;243
93070;269;162
94002;122;60
94003;120;29
94016;112;65
94017;121;72
94018;248;103
94022;79;32
94033;349;107
94037;119;67
94041;579;285
94042;124;66
94043;150;62
94046;180;101
94052;131;54
94067;119;34
94069;44;33
94076;254;39
94080;278;107
94081;482;201
95018;95;74
