arrond;capacity;avail. bike
75101;768;479
75102;660;352
75103;389;240
75104;634;493
75105;1203;350
75106;1032;416
75107;1010;442
75108;1481;434
75109;1172;333
75110;1583;494
75111;1972;745
75112;2726;1267
75113;2320;618
75114;1783;247
75115;3342;1567
75116;2205;530
75117;2176;446
75118;1894;402
75119;1812;304
75120;1909;255
92004;180;112
92007;141;21
92009;84;38
92012;880;275
92014;55;13
92020;148;37
92022;62;30
92023;74;14
92024;400;144
92025;120;82
92026;193;60
92032;122;35
92035;128;24
92036;126;57
92040;495;257
92044;359;164
92046;238;40
92048;107;42
92049;283;35
92050;222;103
92051;378;89
92062;58;23
92063;195;76
92064;79;9
92071;90;23
92072;118;9
92073;264;27
92075;258;60
92077;24;1
93001;404;111
93006;208;32
93008;19;10
93045;233;17
93048;792;80
93053;58;27
93055;563;102
93061;42;8
93063;67;24
93064;124;56
93066;516;185
93070;269;141
94002;122;60
94003;120;25
94016;112;49
94017;121;71
94018;248;80
94022;79;31
94033;349;96
94037;119;49
94041;579;234
94042;124;69
94043;150;28
94046;180;85
94052;131;27
94067;119;21
94069;44;19
94076;254;27
94080;278;27
94081;482;170
95018;95;72
