id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
15017;Place Falguière;True;23;9;14;8;6;True;True;2022-03-11T06:00:21+01:00;48.83629973941847,2.3104464635252953;Paris;75115
16121;Jardin d'Acclimatation;True;33;15;17;15;2;True;True;2022-03-11T06:00:28+01:00;48.878772242510465,2.270772233605385;Paris;75116
31702;Pierre et Marie Curie - Julien Grimau;True;18;13;5;0;5;True;True;2022-03-11T05:59:22+01:00;48.870714014863225,2.424097023904324;Bagnolet;93006
14117;Gare Montparnasse - René Mouchotte;True;39;36;3;1;2;True;True;2022-03-11T05:53:57+01:00;48.83920384329242,2.320883944630623;Paris;75114
5116;Place Valhubert;True;37;11;23;23;0;True;True;2022-03-11T05:56:15+01:00;48.844182577315166,2.3640366643667217;Paris;75105
18141;Clignancourt - Sofia;True;19;5;14;1;13;True;True;2022-03-11T05:59:57+01:00;48.88511992309783,2.34719488842051;Paris;75118
92004;Nanterre - Université;True;20;14;5;0;5;True;True;2022-03-11T05:57:35+01:00;48.901365,2.212693;Nanterre;92050
23001;Paul Vaillant Couturier - Chaptal;True;39;32;7;4;3;True;True;2022-03-11T06:00:52+01:00;48.89347957618252,2.277525365352631;Levallois-Perret;92044
5026;Pascal - Claude Bernard;True;49;32;17;15;2;True;True;2022-03-11T05:56:58+01:00;48.839061952159746,2.3499782010912895;Paris;75105
17037;Bayen - Pereire;True;22;3;18;15;3;True;True;2022-03-11T05:58:03+01:00;48.881804409079656,2.2921088710427284;Paris;75117
15028;Grenelle - Dr Finlay;True;71;2;68;60;8;True;True;2022-03-11T06:00:47+01:00;48.851315406715976,2.2919502854347233;Paris;75115
19004;Quai de la Loire - Jean Jaurès;True;16;13;2;1;1;True;True;2022-03-11T06:00:51+01:00;48.88339733854529,2.371074522980134;Paris;75119
23011;Bineau - Louise Michel;True;25;10;15;9;6;True;True;2022-03-11T05:52:44+01:00;48.88666162206972,2.2843274474143986;Levallois-Perret;92044
16124;Route de Sèvres - Porte de Bagatelle;True;66;7;59;56;3;True;True;2022-03-11T06:00:54+01:00;48.87525984132485,2.249415814876557;Paris;75116
21111;Professeur René Leriche - Général Leclerc;True;50;1;42;26;16;True;True;2022-03-11T05:59:34+01:00;48.90782845483013,2.307887971401215;Clichy;92024
33003;Bordier - Félix Faure;True;48;30;17;3;14;True;True;2022-03-11T05:59:53+01:00;48.90390751882016,2.3830059170722966;Aubervilliers;93001
7006;Quai Voltaire;True;32;26;5;5;0;True;True;2022-03-11T05:55:57+01:00;48.85894298617901,2.331418204714572;Paris;75107
20043;Charonne - Avron;True;27;23;1;0;1;True;True;2022-03-11T05:52:16+01:00;48.85160266522164,2.398403047037931;Paris;75120
2010;Uzès - Montmartre;True;29;28;1;0;1;True;True;2022-03-11T05:57:58+01:00;48.870790980240706,2.3431010171771054;Paris;75102
13045;Jean Colly - Tolbiac;True;36;14;21;16;5;True;True;2022-03-11T05:59:18+01:00;48.827817291597846,2.3705490678548813;Paris;75113
17017;Gare de Pont-Cardinet;True;34;11;22;7;15;True;True;2022-03-11T06:00:44+01:00;48.88713901475306,2.314494143994255;Paris;75117
19115;Porte de la Villette;True;27;16;10;3;7;True;True;2022-03-11T05:59:13+01:00;48.89835196548483,2.386150136590004;Paris;75119
23002;Pont de Levallois-bécon;True;50;31;19;19;0;True;True;2022-03-11T06:00:21+01:00;48.8984179,2.2791311;Levallois-Perret;92044
15010;Square Cambronne;True;59;16;41;37;4;True;True;2022-03-11T05:59:07+01:00;48.847566545259745,2.3025691509246826;Paris;75115
14139;Pierre Larousse - Raymond Losserand;True;30;20;10;3;7;True;True;2022-03-11T05:59:52+01:00;48.83059564231877,2.3119183257222176;Paris;75114
12034;Pirogues de Bercy - Libourne;True;49;13;36;32;4;True;True;2022-03-11T06:00:20+01:00;48.832308,2.38637;Paris;75112
15055;Vasco de Gama;True;54;3;50;47;3;True;True;2022-03-11T06:00:10+01:00;48.83671783466264,2.283664085650799;Paris;75115
7009;Assemblée Nationale;True;63;55;6;4;2;True;True;2022-03-11T05:59:49+01:00;48.86141101465194,2.320121418520769;Paris;75107
14130;Jonquoy - Didot;True;30;25;5;5;0;True;True;2022-03-11T05:56:35+01:00;48.82890454823947,2.31648076325655;Paris;75114
15033;Place Violet;True;30;4;26;21;5;True;True;2022-03-11T05:59:23+01:00;48.84487893836502,2.2905756533145905;Paris;75115
10015;Lucien Sampaix - Récollets;True;46;35;11;8;3;True;True;2022-03-11T05:56:34+01:00;48.874330377560476,2.3621229082345963;Paris;75110
33019;Madeleine Vionnet;True;34;29;5;2;3;True;True;2022-03-11T05:55:09+01:00;48.90251907406377,2.37408958375454;Aubervilliers;93001
41207;Place du Général de Gaulle;True;28;27;0;0;0;True;True;2022-03-11T05:59:58+01:00;48.8525288,2.4877332;Fontenay-sous-Bois;94033
15122;Place Charles Vallin;True;26;12;12;8;4;True;True;2022-03-11T05:59:14+01:00;48.83552381204077,2.302598655223847;Paris;75115
10023;Gare de l'Est - Verdun;True;14;9;5;3;2;True;True;2022-03-11T05:53:23+01:00;48.87615605427147,2.360914908320552;Paris;75110
33001;Victor Hugo - Magasins Généraux;True;34;27;5;1;4;True;True;2022-03-11T05:54:03+01:00;48.903281401126755,2.368072383105755;Aubervilliers;93001
12011;Charenton - Place du Col Bourgoin;True;35;2;32;28;4;True;True;2022-03-11T05:58:50+01:00;48.84486731955409,2.382578935054453;Paris;75112
16034;Porte d'Auteuil;True;33;19;14;11;3;True;True;2022-03-11T05:55:46+01:00;48.8479394142243,2.2608396783471107;Paris;75116
21019;Edouard Vaillant - Paul-Adolphe Souriau;True;28;20;8;6;2;True;True;2022-03-11T05:59:33+01:00;48.83484585882868,2.2479459643363957;Boulogne-Billancourt;92012
12029;Dugommier;True;55;0;55;38;17;True;True;2022-03-11T05:59:52+01:00;48.8388110488154,2.38965779542923;Paris;75112
6018;Michelet - Assas;True;18;14;3;2;1;True;True;2022-03-11T05:59:48+01:00;48.84274150283194,2.335021197795868;Paris;75106
20132;Réunion - Avron;True;26;13;13;4;9;True;True;2022-03-11T05:58:40+01:00;48.852566752033766,2.403928068708116;Paris;75120
20109;Haxo - Surmelin;True;21;2;19;2;17;True;True;2022-03-11T05:59:53+01:00;48.8694370761222,2.40539657537972;Paris;75120
5114;Claude Bernard - Arbalète;True;17;8;8;5;3;True;True;2022-03-11T06:00:44+01:00;48.83976676978202,2.347510904073715;Paris;75105
6103;Mézières - Rennes;True;55;28;26;25;1;True;True;2022-03-11T05:59:04+01:00;48.85023459321703,2.3303819820284843;Paris;75106
14019;Sarrette - Général Leclerc;True;22;11;11;6;5;True;True;2022-03-11T05:59:14+01:00;48.82503085292528,2.326412869398186;Paris;75114
15038;Place Adolphe Cherioux - Vaugirard;True;63;14;48;30;18;True;True;2022-03-11T06:00:31+01:00;48.83959442800459,2.3010657727718353;Paris;75115
20119;Square des Saint-Simoniens;True;25;15;9;0;9;True;True;2022-03-11T05:57:47+01:00;48.8701796,2.3967273;Paris;75120
31019;Vincennes - Douy-Delcupe;True;38;34;4;3;1;True;True;2022-03-11T05:55:31+01:00;48.85493692155721,2.436049282550812;Montreuil;93048
19019;Petit - Manin;True;22;13;8;5;3;True;True;2022-03-11T05:57:52+01:00;48.88650687534334,2.3938155401308374;Paris;75119
44012;Génie - Mozart;True;19;8;11;1;10;True;True;2022-03-11T05:58:32+01:00;48.794902381218904,2.3734183609485626;Vitry-sur-Seine;94081
42207;Place des Marseillais;True;37;22;15;6;9;True;True;2022-03-11T05:56:51+01:00;48.82663907252554,2.4059280753135686;Charenton-le-Pont;94018
17027;Place du Maréchal Juin - Péreire;True;46;40;6;5;1;True;True;2022-03-11T05:53:10+01:00;48.885263,2.298286;Paris;75117
42707;Place Jean-Baptiste Clément;True;25;17;8;6;2;True;True;2022-03-11T05:54:38+01:00;48.81240466867336,2.3617091774940495;Le Kremlin-Bicêtre;94043
22101;Gare Routière de Saint Cloud;True;31;26;4;2;2;True;True;2022-03-11T05:57:27+01:00;48.84288183896324,2.222245037555695;Saint-Cloud;92064
20036;Ménilmontant - Pelleport;True;19;8;11;1;10;True;True;2022-03-11T05:57:12+01:00;48.87068263384462,2.398959602331646;Paris;75120
12001;Bastille - Biscornet;True;62;36;25;24;1;True;True;2022-03-11T05:57:46+01:00;48.851355779579,2.369220033288;Paris;75112
92003;Chanzy - Sud-Est;True;25;11;13;1;12;True;True;2022-03-11T05:56:56+01:00;48.888912037698766,2.195632159709931;Nanterre;92050
14122;Colonel Monteil - Brune;True;19;18;1;0;1;True;True;2022-03-11T05:53:40+01:00;48.8265029331101,2.30927479982717;Paris;75114
35009;Jean Lolive - Parc Stalingrad;True;22;10;12;8;4;True;True;2022-03-11T05:55:13+01:00;48.89206174403158,2.4091735482215886;Pantin;93055
44102;Verdun - Adrien Damalix;True;26;1;25;4;21;True;True;2022-03-11T05:58:15+01:00;48.8222334178559,2.4215328320860863;Saint-Maurice;94069
8055;Courcelles - Place des Ternes;True;31;28;3;0;3;True;True;2022-03-11T05:56:38+01:00;48.878199928923124,2.2992860188665043;Paris;75108
9115;Milton - Manuel;True;22;8;13;2;11;True;True;2022-03-11T05:56:13+01:00;48.878249,2.341181;Paris;75109
27002;Parc Pierre Lagravère;True;30;9;21;12;9;True;True;2022-03-11T05:58:51+01:00;48.92650488131725,2.239069678491417;Colombes;92025
16123;Mahatma Gandhi;True;26;9;16;5;11;True;True;2022-03-11T05:59:46+01:00;48.876356,2.264205;Paris;75116
23701;Parvis Robert Schuman - Roger Salengro;True;24;12;12;2;10;True;True;2022-03-11T06:00:02+01:00;48.812657470558754,2.1921751275658607;Chaville;92022
19039;Edouard Pailleron - Simon Bolivar;True;24;13;11;5;6;True;True;2022-03-11T05:54:02+01:00;48.87979886049996,2.374839261174202;Paris;75119
17007;Navier - Epinettes;True;36;3;31;23;8;True;True;2022-03-11T05:58:46+01:00;48.89587780769155,2.3226776719093327;Paris;75117
21003;Jean Jaurès - Jean Baptiste Clément;True;24;0;24;11;13;True;True;2022-03-11T06:00:29+01:00;48.84576261454011,2.2369650006294255;Boulogne-Billancourt;92012
42023;Place Léon Gambetta;True;26;7;18;9;9;True;True;2022-03-11T05:58:18+01:00;48.81461250235386,2.4029293656349187;Ivry-sur-Seine;94041
20027;Porte de Ménilmontant;True;15;9;6;0;6;True;True;2022-03-11T05:57:12+01:00;48.8691543609174,2.40932246879487;Paris;75120
16129;Ceinture du Lac Inferieure - Saint-Cloud;True;42;37;4;4;0;True;True;2022-03-11T06:00:56+01:00;48.86218070933143,2.2617871686816216;Paris;75116
15108;Lourmel - Marie Skobtsov;True;22;0;22;17;5;True;True;2022-03-11T05:58:30+01:00;48.844974,2.287283;Paris;75115
35019;Anatole France - Jean Lolive;True;28;25;3;1;2;True;True;2022-03-11T05:54:56+01:00;48.8949922,2.4253764;Pantin;93055
19040;Belleville - Télégraphe;True;41;33;7;0;7;True;True;2022-03-11T05:59:09+01:00;48.8756045,2.3995549;Paris;75120
20113;Piat - Parc de Belleville;True;21;10;11;0;11;True;True;2022-03-11T05:56:08+01:00;48.87195626635528,2.384981390278095;Paris;75120
17047;Courcelles - Pierre Demours;True;26;19;7;6;1;True;True;2022-03-11T06:00:33+01:00;48.883769733273496,2.29858466343129;Paris;75117
17018;Parc Monceau;True;18;13;5;4;1;True;True;2022-03-11T05:55:05+01:00;48.88107791412864,2.3095492646098137;Paris;75117
6016;Danton - Serpente;True;22;15;7;5;2;True;True;2022-03-11T05:53:27+01:00;48.85229736258167,2.3414132371544834;Paris;75106
15029;Emeriau - Place de Brazzaville;True;51;1;50;42;8;True;True;2022-03-11T05:59:56+01:00;48.850785261674964,2.2871585190296173;Paris;75115
41204;République - Danton;True;20;3;17;0;17;True;True;2022-03-11T06:00:46+01:00;48.85249172181667,2.462034523487091;Fontenay-sous-Bois;94033
5002;Sommerard - Saint-Jacques;True;34;33;1;1;0;True;True;2022-03-11T05:53:14+01:00;48.850310432924466,2.345015835298588;Paris;75105
47006;Les Planètes;True;16;7;8;2;6;True;True;2022-03-11T06:00:23+01:00;48.8099849920804,2.4580853059887886;Maisons-Alfort;94046
18005;Tardieu - Chappe;True;18;14;4;0;4;True;True;2022-03-11T05:59:18+01:00;48.88414675978186,2.3418454080820084;Paris;75118
10020;Chabrol - d'Hauteville;True;11;4;7;5;2;True;True;2022-03-11T05:58:54+01:00;48.87701838803332,2.3513179644942284;Paris;75110
10005;Petites Ecuries - Faubourg Poissonnière;True;18;13;5;5;0;True;True;2022-03-11T05:57:15+01:00;48.87397217237368,2.348388757504776;Paris;75110
18113;Lepic - Armée d'Orient;True;24;10;12;0;12;True;True;2022-03-11T05:58:29+01:00;48.88753640381415,2.334307730197907;Paris;75118
21511;Marcel Monge - Marcel Dassault;False;46;46;0;0;0;False;False;2022-02-22T07:22:51+01:00;48.86096384533371,2.2246733296048142;Suresnes;92073
19038;Lassus - Delouvain;True;20;15;5;1;4;True;True;2022-03-11T05:56:14+01:00;48.87550448459959,2.3890327325518528;Paris;75119
18020;Francoeur - Marcadet;True;20;7;13;1;12;True;True;2022-03-11T05:59:54+01:00;48.89104123261663,2.340014585442034;Paris;75118
21703;Square du Carrefour de l'Insurrection;True;23;20;3;2;1;True;True;2022-03-11T05:56:53+01:00;48.820864559770676,2.291113436222077;Vanves;92075
20136;Henri Chevreau - Couronnes;True;27;8;18;7;11;True;True;2022-03-11T06:00:57+01:00;48.87033205312931,2.388777695596218;Paris;75120
21706;Jean Bleuzen - Square du 11 Novembre;True;49;43;4;2;2;True;True;2022-03-11T05:56:39+01:00;48.8232579,2.2965213;Vanves;92075
43006;Vignerons - Minimes;True;29;15;11;7;4;True;True;2022-03-11T05:58:31+01:00;48.841486,2.430793;Vincennes;75112
20118;Orteaux - Mouraud;True;24;7;17;3;14;True;True;2022-03-11T05:58:23+01:00;48.85558642847872,2.408762907764669;Paris;75120
13104;Gare d'Austerlitz - Quai Saint-Bernard;True;27;27;0;0;0;False;False;2022-01-18T22:07:57+01:00;48.84369030864,2.3657163977623;Paris;75113
6030;Assas - Vaugirard;True;35;30;2;1;1;True;True;2022-03-11T05:59:21+01:00;48.848274111397586,2.3292413726449013;Paris;75106
8102;Lamennais - Washington;True;26;24;1;1;0;True;True;2022-03-11T05:56:06+01:00;48.87352990026496,2.303444892168045;Paris;75108
20023;Pelleport - Belgrand;True;15;4;11;0;11;True;True;2022-03-11T06:00:13+01:00;48.86500081847653,2.403980836377493;Paris;75120
8012;Batignolles - Place de Clichy;True;47;44;2;0;2;True;True;2022-03-11T06:00:16+01:00;48.88347453575669,2.326493114233017;Paris;75117
35017;Toffier Decaux - Cartier Bresson;True;7;2;5;3;2;True;True;2022-03-11T06:00:20+01:00;48.90165072551549,2.4017545580863957;Pantin;93055
14018;Porte d'Orléans;True;48;34;13;12;1;True;True;2022-03-11T05:59:28+01:00;48.8227639,2.3249313;Paris;75114
31703;Sadi Carnot - François Mitterrand;True;27;18;8;0;8;True;True;2022-03-11T05:53:04+01:00;48.87532687671517,2.4241617321968083;Bagnolet;93006
21013;Pierre Grenier - Pont de Billancourt;True;21;0;21;15;6;True;True;2022-03-11T06:00:01+01:00;48.8258020742942,2.2487989068031315;Boulogne-Billancourt;92012
15031;Théâtre - Lourmel;True;53;1;52;38;14;True;True;2022-03-11T06:00:36+01:00;48.8482070397636,2.2898658737540245;Paris;75115
21308;Bara - Henri Farman;True;36;25;9;7;2;True;True;2022-03-11T05:58:15+01:00;48.833218027457846,2.2677567601203923;Issy-les-Moulineaux;75115
21014;Hameau Fleuri - Marché;True;22;8;14;8;6;True;True;2022-03-11T05:58:41+01:00;48.831448892608314,2.2412404417991643;Boulogne-Billancourt;92012
11114;Ledru-Rollin - Charonne;True;32;12;18;17;1;True;True;2022-03-11T05:59:36+01:00;48.85345855607243,2.3772463581947094;Paris;75111
47005;Ecole Vétérinaire;True;36;10;26;22;4;True;True;2022-03-11T05:59:55+01:00;48.81488859822486,2.4224362157778994;Maisons-Alfort;94046
20040;Parc de Belleville - Julien Lacroix;True;26;8;18;6;12;True;True;2022-03-11T05:57:21+01:00;48.8703459,2.3842214;Paris;75120
11006;Ledru-Rollin - Place du Père Chaillet;True;37;5;32;32;0;True;True;2022-03-11T06:00:12+01:00;48.856433706943704,2.379020587761426;Paris;75111
42503;Vladimir Ilitch Lénine - Andrée Chedid;True;31;20;11;3;8;True;True;2022-03-11T05:55:37+01:00;48.813199499999044,2.3321458697319035;Arcueil;94037
15070;Balard - Montagne de la Fage;True;36;0;35;26;9;True;True;2022-03-11T06:00:51+01:00;48.83850740333351,2.2782871127128606;Paris;75115
8101;Londres - Amsterdam;True;23;22;1;1;0;True;True;2022-03-11T05:52:56+01:00;48.878034461503965,2.326483540969424;Paris;75108
14112;Méchain - Faubourg Saint-Jacques;True;16;14;1;1;0;True;True;2022-03-11T06:00:36+01:00;48.83586772099485,2.33798034198275;Paris;75114
21105;Morice - Général Leclerc;True;25;1;24;17;7;True;True;2022-03-11T05:58:51+01:00;48.90245471981591,2.3128929734230046;Clichy;92024
9026;Jean-Baptiste Pigalle - La Bruyere;True;17;11;5;2;3;True;True;2022-03-11T05:56:20+01:00;48.87939826447722,2.333709173337285;Paris;75109
13026;Place Jean Delay;True;35;14;21;13;8;True;True;2022-03-11T06:00:15+01:00;48.823316,2.354336;Paris;75113
21001;Transvaal - Charles de Gaulle;True;27;16;11;7;4;True;True;2022-03-11T05:57:28+01:00;48.848280403628806,2.2373420120857195;Boulogne-Billancourt;92012
13102;Pitié-Salpêtrière;True;51;29;22;21;1;True;True;2022-03-11T06:00:22+01:00;48.83748810318667,2.365213818848133;Paris;75113
11010;Boulets - Faubourg Saint-Antoine;True;43;19;24;18;6;True;True;2022-03-11T06:00:00+01:00;48.84925926211519,2.391754614194301;Paris;75112
11101;Charles Delescluze;True;49;7;40;28;12;True;True;2022-03-11T05:59:06+01:00;48.85242200848887,2.380632497370243;Paris;75111
16122;Route de la Muette - Porte de Neuilly;True;50;35;10;2;8;True;True;2022-03-11T05:51:56+01:00;48.8798926,2.2587671;Paris;75116
16006;Lauriston - Copernic;True;19;18;1;0;1;True;True;2022-03-11T05:56:52+01:00;48.86926,2.289918;Paris;75116
20116;Haies - Réunion;True;22;11;10;1;9;True;True;2022-03-11T06:00:38+01:00;48.85386896766491,2.402426162238911;Paris;75120
34002;Capitaine Glarner - Gabriel Péri;True;27;6;16;12;4;True;True;2022-03-11T05:55:49+01:00;48.902449900418745,2.3304807533425724;Saint-Ouen-sur-Seine;93070
15002;Maine - Antoine Bourdelle;True;17;16;1;1;0;True;True;2022-03-11T05:54:57+01:00;48.84308531746595,2.320263946784738;Paris;75115
7014;Saint-François-Xavier;True;42;30;11;9;2;True;True;2022-03-11T05:54:17+01:00;48.851544847689894,2.3146149516105656;Paris;75107
21310;Kléber - Gouverneur Général Eboué;True;24;8;15;12;3;True;True;2022-03-11T06:00:10+01:00;48.826885843069796,2.2723413258790965;Issy-les-Moulineaux;92040
12032;Porte Dorée;True;36;7;28;23;5;True;True;2022-03-11T05:59:14+01:00;48.8354337,2.4077132;Paris;75112
23007;Président Wilson - Jean Jaures;True;27;2;24;16;8;True;True;2022-03-11T05:56:47+01:00;48.89034054052266,2.2920683026313786;Levallois-Perret;92044
19037;Belleville - Porte des Lilas;True;32;29;3;0;3;True;True;2022-03-11T05:53:36+01:00;48.87660391892763,2.404769691129476;Paris;75120
32015;Gare RER de Saint-Denis;True;40;20;20;14;6;True;True;2022-03-11T06:00:26+01:00;48.93554324248177,2.3471488058567047;Saint-Denis;93066
6107;Place Alphonse Deville;True;23;21;2;2;0;True;True;2022-03-11T06:00:52+01:00;48.85018826266191,2.3275961726903915;Paris;75106
5121;Square René Viviani - Montebello;True;34;19;13;12;1;True;True;2022-03-11T05:56:48+01:00;48.851904891406384,2.347842156887055;Paris;75105
19109;Tanger - Place du Maroc;True;19;10;9;3;6;True;True;2022-03-11T05:51:20+01:00;48.8862524447104,2.3689296841621403;Paris;75119
11043;Place Pasdeloup;True;21;13;7;5;2;True;True;2022-03-11T05:59:43+01:00;48.86265421563133,2.3670325062844237;Paris;75111
32014;Place du Cornillon - Stade de France;True;35;28;7;4;3;True;True;2022-03-11T05:58:55+01:00;48.92540695835961,2.3644426837563515;Saint-Denis;93066
1120;Lavandieres Sainte Opportune - Rivoli;True;27;22;4;0;4;True;True;2022-03-11T05:56:30+01:00;48.85927970247607,2.3466217517852783;Paris;75101
18032;Porte de Clignancourt.;True;56;28;27;4;23;True;True;2022-03-11T05:59:29+01:00;48.897488,2.343996;Paris;75118
32004;Wilson - Landy;True;40;3;35;20;15;True;True;2022-03-11T05:58:36+01:00;48.91516726221354,2.357633225619793;Saint-Denis;93066
17124;Porte de Saint-Ouen - Henri Huchard;True;26;0;26;5;21;True;True;2022-03-11T06:00:03+01:00;48.898708366365064,2.3295360803604126;Paris;75118
16029;Maison de Radio - France;True;47;12;34;32;2;True;True;2022-03-11T05:59:21+01:00;48.85132886434057,2.277785539627075;Paris;75116
10165;Gare de l'Est - Place du 11 Novembre 1918;True;40;24;15;14;1;True;True;2022-03-11T06:00:38+01:00;48.876327,2.3585464;Paris;75110
18017;Caulaincourt - Place Constantin Pecqueur;True;44;36;8;3;5;True;True;2022-03-11T06:00:26+01:00;48.8896779050281,2.33817871442611;Paris;75118
31016;Lucie Aubrac - Franklin;True;36;32;4;0;4;True;True;2022-03-11T05:56:19+01:00;48.86223916006812,2.4435862898826604;Montreuil;93048
9017;Lallier - Trudaine;True;29;26;2;0;2;True;True;2022-03-11T05:53:43+01:00;48.88109246617963,2.3408224806189537;Paris;75109
51003;Hôtel de Ville d'Argenteuil;True;30;3;27;7;20;True;True;2022-03-11T06:00:58+01:00;48.946504,2.2496396;Argenteuil;95018
18008;Square Léon;True;33;17;15;5;10;True;True;2022-03-11T05:56:07+01:00;48.88667396788626,2.353205569088459;Paris;75118
13016;Primo Levi - Frigos;True;34;27;7;6;1;True;True;2022-03-11T06:00:15+01:00;48.83094844846017,2.37965351592796;Paris;75113
42703;Fontainebleau - Edmond Michelet;True;45;21;24;12;12;True;True;2022-03-11T05:59:28+01:00;48.80956436844049,2.3626908659935;Le Kremlin-Bicêtre;94043
11020;Belfort - Voltaire;True;39;7;31;27;4;True;True;2022-03-11T05:59:40+01:00;48.8563358,2.3829901;Paris;75111
16112;Chernoviz - Raynouard;True;37;33;4;1;3;True;True;2022-03-11T05:52:15+01:00;48.8569864146289,2.282173218142987;Paris;75116
8051;Batignolles - Rome;True;15;12;0;0;0;True;True;2022-03-11T05:56:24+01:00;48.881823370566806,2.3202589899301524;Paris;75108
13046;Eugène Oudiné - Dessous Des Berges;True;44;5;36;27;9;True;True;2022-03-11T05:56:47+01:00;48.8256423,2.3750226;Paris;75113
21032;Sèvres-Gallieni;True;27;6;21;10;11;True;True;2022-03-11T06:00:21+01:00;48.83780940895712,2.2281519323587418;Boulogne-Billancourt;92012
22102;Mont Valérien - Michel Salles;True;24;18;5;0;5;True;True;2022-03-11T05:54:38+01:00;48.8561915,2.2152966;Saint-Cloud;92064
13043;Dunois - Clisson;True;51;11;39;34;5;True;True;2022-03-11T06:00:10+01:00;48.832294,2.3674523;Paris;75113
20030;Ménilmontant - Père Lachaise;True;56;22;33;9;24;True;True;2022-03-11T05:58:49+01:00;48.86328729150227,2.3869940266013145;Paris;75120
16032;Eglise d'Auteuil;True;21;10;11;5;6;True;True;2022-03-11T05:55:40+01:00;48.84749841771691,2.26848387135299;Paris;75116
15003;Gare Montparnasse - Vaugirard;True;66;49;16;10;6;True;True;2022-03-11T05:56:02+01:00;48.8418071798797,2.31951002690117;Paris;75115
22001;Château - Bineau;True;23;2;20;13;7;True;True;2022-03-11T05:57:29+01:00;48.890404028589806,2.270106375217438;Neuilly-sur-Seine;92051
6032;Sabot - Rennes;True;26;23;2;1;1;True;True;2022-03-11T05:56:52+01:00;48.852575112948415,2.331552766263485;Paris;75106
18025;Mairie du 18ème;True;40;36;4;2;2;True;True;2022-03-11T06:00:05+01:00;48.892939296937605,2.3445510864257812;Paris;75118
7020;Champ de Mars - Cler;True;41;5;35;33;2;True;True;2022-03-11T05:58:21+01:00;48.856691550115315,2.306646779179573;Paris;75107
17122;Bridaine - Lamandé;True;29;5;24;7;17;True;True;2022-03-11T06:00:33+01:00;48.8862074,2.3206239;Paris;75117
12161;Diderot - Reuilly;True;44;9;34;26;8;True;True;2022-03-11T06:00:49+01:00;48.84720845606067,2.3861273378133774;Paris;75112
9023;Laffitte - Italiens;True;33;33;0;0;0;True;True;2022-03-11T05:55:57+01:00;48.871815737396304,2.337201547845077;Paris;75109
6017;Sénat - Condé;True;33;25;6;5;1;True;True;2022-03-11T05:57:42+01:00;48.84954227788459,2.337939441204071;Paris;75106
20021;Indre - Prairies;True;38;16;22;2;20;True;True;2022-03-11T05:56:07+01:00;48.86254398506782,2.403290458023548;Paris;75120
10114;Granges aux Belles - Hôpital Saint-Louis;True;60;46;13;12;1;True;True;2022-03-11T05:59:02+01:00;48.874794994841274,2.366669436984963;Paris;75110
26001;Gare d'Asnières sur Seine;True;24;2;22;10;12;True;True;2022-03-11T05:59:36+01:00;48.90636459217474,2.2835066914558415;Asnières-sur-Seine;92004
15058;Place du Moulin de Javel;True;45;39;5;5;0;True;True;2022-03-11T05:59:14+01:00;48.84021670922037,2.2716060653328896;Paris;75115
11040;Temple - Jean-Pierre Timbaud;True;36;14;21;19;2;True;True;2022-03-11T06:00:52+01:00;48.864465972010244,2.3660597205162053;Paris;75111
21114;Gustave Eiffel - Parc des Impressionnistes;True;30;13;16;9;7;True;True;2022-03-11T05:59:00+01:00;48.90390619651018,2.2946908324956894;Clichy;92024
19009;Cité des Sciences et de l'Industrie;True;30;26;4;1;3;True;True;2022-03-11T05:52:48+01:00;48.89659571178903,2.384599149227142;Paris;75119
10033;Gare du Nord - Saint-Vincent de Paul;True;24;23;1;1;0;True;True;2022-03-11T05:57:16+01:00;48.88095574164779,2.352430514838522;Paris;75110
17046;Mac-Mahon - Brey;True;25;23;2;0;2;True;True;2022-03-11T05:56:24+01:00;48.877532084130166,2.294512536052928;Paris;75117
19023;Manin - Simon Bolivar;True;26;14;12;2;10;True;True;2022-03-11T06:00:47+01:00;48.87649965412676,2.379407362599104;Paris;75119
32017;Basilique;True;22;7;12;6;6;True;True;2022-03-11T06:00:20+01:00;48.93626891059109,2.3588666820200914;Saint-Denis;93066
7013;Duroc - Place de Breteuil;True;42;34;7;4;3;True;True;2022-03-11T05:56:35+01:00;48.84746064114221,2.3126140236854558;Paris;75115
17121;Square des Epinettes;True;20;0;20;13;7;True;True;2022-03-11T06:00:04+01:00;48.89383909781389,2.325953990221024;Paris;75117
8038;François 1er - Montaigne;True;29;27;2;2;0;True;True;2022-03-11T06:00:38+01:00;48.866887649978096,2.306675575720671;Paris;75108
16004;Université Paris Dauphine;True;0;0;0;0;0;False;False;2021-02-11T10:14:41+01:00;48.870707839985386,2.2748656198382378;Paris;75116
8056;Beaujon - Wagram;True;29;26;3;0;3;True;True;2022-03-11T05:55:07+01:00;48.87535245598514,2.2964416444301605;Paris;75108
18109;Pajol - Riquet;True;47;5;40;16;24;True;True;2022-03-11T06:00:28+01:00;48.88960028134536,2.3628534749150276;Paris;75118
4011;Hôtel de Ville - Pont-Marie;True;36;14;21;19;2;True;True;2022-03-11T06:00:37+01:00;48.85389964552738,2.356947250664234;Paris;75104
18029;Emile Blemont - Poteau;True;39;8;31;12;19;True;True;2022-03-11T06:00:05+01:00;48.8943782,2.3415122;Paris;75118
45001;Hôtel de Ville de Champigny sur Marne;True;21;10;11;10;1;True;True;2022-03-11T05:56:37+01:00;48.813810628405,2.5096759200096;Champigny-sur-Marne;94017
