arrond;capacity;avail. bike
75101;271;183
75102;252;148
75103;139;77
75104;334;236
75105;991;320
75106;598;225
75107;852;388
75108;1097;279
75109;872;245
75110;1132;337
75111;1639;639
75112;1844;949
75113;1592;428
75114;1343;168
75115;2620;1317
75116;1430;352
75117;1809;386
75118;1450;286
75119;1082;189
75120;1384;177
92004;92;65
92007;111;15
92012;563;172
92022;24;9
92023;74;14
92024;297;94
92025;78;49
92026;64;12
92032;34;14
92035;42;8
92036;27;12
92040;400;213
92044;359;165
92046;161;27
92048;64;34
92049;195;12
92050;222;102
92051;331;82
92062;30;15
92063;103;44
92064;79;8
92071;33;0
92072;65;7
92073;124;2
92075;231;39
93001;343;105
93006;180;25
93008;19;10
93045;210;16
93048;713;69
93055;459;81
93061;42;8
93063;67;24
93064;76;30
93066;380;131
93070;49;29
94002;98;44
94003;95;25
94016;92;36
94017;84;39
94018;105;42
94022;79;31
94033;307;74
94037;89;36
94041;302;117
94042;124;69
94043;125;24
94046;160;72
94052;131;26
94067;65;15
94069;44;20
94076;88;12
94080;147;20
94081;287;94
95018;95;72
