arrond;capacity;avail. bike
75101;768;546
75102;660;429
75103;389;240
75104;634;441
75105;1203;423
75106;1032;445
75107;1010;543
75108;1481;652
75109;1172;445
75110;1583;410
75111;1972;643
75112;2726;1189
75113;2320;652
75114;1783;230
75115;3342;1507
75116;2205;535
75117;2176;383
75118;1894;311
75119;1812;251
75120;1909;199
92004;180;92
92007;141;21
92009;84;36
92012;880;305
92014;55;19
92020;148;45
92022;62;29
92023;74;11
92024;400;170
92025;120;75
92026;193;58
92032;122;35
92035;128;27
92036;126;59
92040;495;276
92044;359;185
92046;238;47
92048;107;38
92049;283;49
92050;222;111
92051;378;120
92062;58;27
92063;195;79
92064;79;12
92071;90;22
92072;118;9
92073;264;26
92075;258;45
92077;24;1
93001;404;118
93006;208;18
93008;19;7
93045;233;14
93048;792;74
93053;58;25
93055;563;90
93061;42;7
93063;67;17
93064;124;56
93066;516;212
93070;269;129
94002;122;51
94003;120;21
94016;112;47
94017;121;69
94018;248;70
94022;79;34
94033;349;77
94037;119;49
94041;579;226
94042;124;70
94043;150;16
94046;180;89
94052;131;27
94067;119;12
94069;44;18
94076;254;20
94080;278;19
94081;482;160
95018;95;73
