arrond;capacity;avail. bike
75101;768;476
75102;660;353
75103;389;239
75104;634;492
75105;1203;354
75106;1032;418
75107;1010;438
75108;1481;441
75109;1172;330
75110;1583;491
75111;1972;744
75112;2726;1268
75113;2320;621
75114;1783;252
75115;3342;1568
75116;2205;523
75117;2176;444
75118;1894;403
75119;1812;311
75120;1909;254
92004;180;113
92007;141;21
92009;84;38
92012;880;276
92014;55;13
92020;148;37
92022;62;30
92023;74;14
92024;400;145
92025;120;81
92026;193;59
92032;122;35
92035;128;24
92036;126;57
92040;495;260
92044;359;168
92046;238;39
92048;107;42
92049;283;34
92050;222;104
92051;378;88
92062;58;23
92063;195;76
92064;79;9
92071;90;23
92072;118;8
92073;264;28
92075;258;59
92077;24;1
93001;404;111
93006;208;31
93008;19;11
93045;233;17
93048;792;81
93053;58;27
93055;563;101
93061;42;8
93063;67;24
93064;124;56
93066;516;185
93070;269;140
94002;122;60
94003;120;24
94016;112;49
94017;121;71
94018;248;77
94022;79;31
94033;349;96
94037;119;49
94041;579;236
94042;124;69
94043;150;30
94046;180;84
94052;131;27
94067;119;20
94069;44;19
94076;254;27
94080;278;26
94081;482;171
95018;95;72
