arrond;capacity;avail. bike
75101;768;120
75102;660;121
75103;389;197
75104;634;318
75105;1203;303
75106;1032;224
75107;1010;359
75108;1481;153
75109;1172;217
75110;1583;570
75111;1972;1122
75112;2726;1476
75113;2320;832
75114;1783;405
75115;3342;2064
75116;2205;619
75117;2176;729
75118;1894;840
75119;1812;538
75120;1909;460
92004;180;134
92007;141;29
92009;84;46
92012;880;386
92014;55;11
92020;148;43
92022;62;34
92023;74;27
92024;400;252
92025;120;95
92026;193;66
92032;122;47
92035;128;41
92036;126;86
92040;495;288
92044;359;162
92046;238;84
92048;107;51
92049;283;120
92050;222;103
92051;378;84
92062;58;32
92063;195;76
92064;79;15
92071;90;32
92072;118;8
92073;264;32
92075;258;64
92077;24;4
93001;404;184
93006;208;46
93008;19;10
93045;233;28
93048;792;193
93053;58;30
93055;563;148
93061;42;11
93063;67;34
93064;124;60
93066;516;239
93070;269;169
94002;122;60
94003;120;33
94016;112;64
94017;121;76
94018;248;113
94022;79;33
94033;349;124
94037;119;76
94041;579;303
94042;124;67
94043;150;70
94046;180;100
94052;131;48
94067;119;56
94069;44;37
94076;254;46
94080;278;71
94081;482;200
95018;95;75
