arrond;capacity;avail. bike
75101;768;464
75102;660;363
75103;389;328
75104;634;425
75105;1203;535
75106;1032;516
75107;1010;445
75108;1481;444
75109;1172;464
75110;1583;524
75111;1972;1039
75112;2726;1545
75113;2320;820
75114;1783;268
75115;3342;1738
75116;2205;701
75117;2176;558
75118;1894;427
75119;1812;375
75120;1909;299
92004;180;106
92007;141;25
92009;84;33
92012;880;376
92014;55;15
92020;148;37
92022;62;31
92023;74;15
92024;400;211
92025;120;97
92026;193;58
92032;122;38
92035;128;35
92036;126;77
92040;495;303
92044;359;153
92046;238;54
92048;107;45
92049;283;28
92050;222;101
92051;378;123
92062;58;30
92063;195;83
92064;79;19
92071;90;24
92072;118;9
92073;264;25
92075;258;31
92077;24;2
93001;404;100
93006;208;18
93008;19;14
93045;233;11
93048;792;134
93053;58;25
93055;563;77
93061;42;6
93063;67;21
93064;124;53
93066;516;238
93070;269;151
94002;122;61
94003;120;24
94016;112;52
94017;121;72
94018;248;64
94022;79;34
94033;349;84
94037;119;64
94041;579;232
94042;124;69
94043;150;18
94046;180;97
94052;131;40
94067;119;25
94069;44;21
94076;254;39
94080;278;49
94081;482;207
95018;95;74
