arrond;capacity;avail. bike
75101;768;458
75102;660;335
75103;389;281
75104;634;511
75105;1203;365
75106;1032;433
75107;1010;398
75108;1481;332
75109;1172;401
75110;1583;600
75111;1972;906
75112;2726;1304
75113;2320;621
75114;1783;282
75115;3342;1659
75116;2205;537
75117;2176;523
75118;1894;466
75119;1812;347
75120;1909;308
92004;180;118
92007;141;25
92009;84;36
92012;880;316
92014;55;10
92020;148;39
92022;62;30
92023;74;17
92024;400;160
92025;120;85
92026;193;62
92032;122;39
92035;128;30
92036;126;58
92040;495;230
92044;359;152
92046;238;41
92048;107;44
92049;283;46
92050;222;103
92051;378;90
92062;58;20
92063;195;78
92064;79;8
92071;90;24
92072;118;6
92073;264;28
92075;258;68
92077;24;2
93001;404;121
93006;208;36
93008;19;10
93045;233;12
93048;792;100
93053;58;27
93055;563;121
93061;42;9
93063;67;21
93064;124;58
93066;516;169
93070;269;145
94002;122;70
94003;120;21
94016;112;45
94017;121;72
94018;248;81
94022;79;32
94033;349;112
94037;119;59
94041;579;248
94042;124;67
94043;150;36
94046;180;87
94052;131;29
94067;119;24
94069;44;20
94076;254;28
94080;278;30
94081;482;194
95018;95;73
