arrond;capacity;avail. bike
75101;768;463
75102;660;330
75103;389;276
75104;634;503
75105;1203;353
75106;1032;441
75107;1010;420
75108;1481;344
75109;1172;361
75110;1583;552
75111;1972;872
75112;2726;1283
75113;2320;618
75114;1783;258
75115;3342;1654
75116;2205;526
75117;2176;495
75118;1894;444
75119;1812;339
75120;1909;299
92004;180;119
92007;141;24
92009;84;37
92012;880;308
92014;55;11
92020;148;39
92022;62;30
92023;74;15
92024;400;157
92025;120;83
92026;193;60
92032;122;39
92035;128;31
92036;126;61
92040;495;237
92044;359;162
92046;238;35
92048;107;46
92049;283;45
92050;222;103
92051;378;87
92062;58;20
92063;195;78
92064;79;7
92071;90;25
92072;118;7
92073;264;31
92075;258;63
92077;24;2
93001;404;121
93006;208;38
93008;19;10
93045;233;17
93048;792;91
93053;58;26
93055;563;117
93061;42;8
93063;67;21
93064;124;58
93066;516;173
93070;269;142
94002;122;67
94003;120;19
94016;112;49
94017;121;72
94018;248;82
94022;79;32
94033;349;109
94037;119;52
94041;579;243
94042;124;69
94043;150;33
94046;180;88
94052;131;30
94067;119;24
94069;44;22
94076;254;30
94080;278;34
94081;482;187
95018;95;72
