arrond;capacity;avail. bike
75101;768;471
75102;660;340
75103;389;240
75104;634;494
75105;1203;362
75106;1032;422
75107;1010;442
75108;1481;419
75109;1172;327
75110;1583;509
75111;1972;763
75112;2726;1264
75113;2320;618
75114;1783;260
75115;3342;1594
75116;2205;532
75117;2176;456
75118;1894;411
75119;1812;315
75120;1909;250
92004;180;111
92007;141;21
92009;84;38
92012;880;289
92014;55;13
92020;148;38
92022;62;30
92023;74;14
92024;400;146
92025;120;83
92026;193;62
92032;122;37
92035;128;24
92036;126;58
92040;495;259
92044;359;165
92046;238;40
92048;107;43
92049;283;35
92050;222;101
92051;378;92
92062;58;22
92063;195;77
92064;79;8
92071;90;23
92072;118;8
92073;264;28
92075;258;58
92077;24;1
93001;404;113
93006;208;33
93008;19;10
93045;233;17
93048;792;85
93053;58;27
93055;563;103
93061;42;8
93063;67;24
93064;124;56
93066;516;185
93070;269;142
94002;122;61
94003;120;27
94016;112;49
94017;121;71
94018;248;77
94022;79;31
94033;349;93
94037;119;49
94041;579;236
94042;124;70
94043;150;29
94046;180;86
94052;131;27
94067;119;21
94069;44;20
94076;254;25
94080;278;28
94081;482;173
95018;95;72
