arrond;capacity;avail. bike
75101;768;623
75102;660;514
75103;389;260
75104;634;474
75105;1203;579
75106;1032;546
75107;1010;688
75108;1481;873
75109;1172;560
75110;1583;346
75111;1972;597
75112;2726;1177
75113;2320;778
75114;1783;196
75115;3342;1423
75116;2205;581
75117;2176;406
75118;1894;268
75119;1812;226
75120;1909;135
92004;180;76
92007;141;17
92009;84;38
92012;880;342
92014;55;15
92020;148;51
92022;62;25
92023;74;19
92024;400;164
92025;120;79
92026;193;55
92032;122;35
92035;128;27
92036;126;70
92040;495;306
92044;359;234
92046;238;50
92048;107;34
92049;283;56
92050;222;120
92051;378;154
92062;58;33
92063;195;78
92064;79;24
92071;90;22
92072;118;10
92073;264;36
92075;258;42
92077;24;2
93001;404;149
93006;208;13
93008;19;9
93045;233;7
93048;792;90
93053;58;24
93055;563;81
93061;42;6
93063;67;19
93064;124;57
93066;516;270
93070;269;145
94002;122;54
94003;120;30
94016;112;45
94017;121;73
94018;248;65
94022;79;33
94033;349;50
94037;119;40
94041;579;217
94042;124;77
94043;150;22
94046;180;86
94052;131;25
94067;119;16
94069;44;11
94076;254;20
94080;278;56
94081;482;160
95018;95;72
