arrond;capacity;avail. bike
75101;271;170
75102;252;147
75103;103;78
75104;334;270
75105;964;317
75106;569;228
75107;826;347
75108;1123;164
75109;872;408
75110;1079;419
75111;1715;975
75112;1870;1049
75113;1592;473
75114;1373;259
75115;2688;1480
75116;1588;394
75117;1789;499
75118;1378;416
75119;1082;302
75120;1306;238
92004;92;63
92007;111;17
92012;563;217
92022;24;10
92023;74;21
92024;297;130
92025;78;58
92026;64;11
92032;34;15
92035;42;13
92036;49;21
92040;400;181
92044;359;155
92046;161;47
92048;64;39
92049;195;30
92050;222;104
92051;331;95
92062;30;15
92063;103;41
92064;79;7
92071;33;2
92072;65;6
92073;124;3
92075;231;43
93001;373;126
93006;180;30
93008;19;8
93045;210;20
93048;713;116
93055;459;88
93061;42;11
93063;67;25
93064;76;34
93066;380;115
93070;49;29
94002;98;52
94003;95;19
94016;92;36
94017;57;19
94018;105;51
94022;79;31
94033;327;119
94037;119;55
94041;302;141
94042;124;65
94043;125;44
94046;160;83
94052;131;34
94067;65;24
94069;44;28
94076;68;10
94080;147;20
94081;287;123
95018;95;73
