arrond;capacity;avail. bike
75101;768;454
75102;660;336
75103;389;283
75104;634;514
75105;1203;362
75106;1032;434
75107;1010;395
75108;1481;324
75109;1172;407
75110;1583;603
75111;1972;915
75112;2726;1306
75113;2320;629
75114;1783;282
75115;3342;1655
75116;2205;530
75117;2176;533
75118;1894;477
75119;1812;349
75120;1909;317
92004;180;117
92007;141;25
92009;84;36
92012;880;317
92014;55;10
92020;148;38
92022;62;30
92023;74;18
92024;400;162
92025;120;85
92026;193;63
92032;122;39
92035;128;30
92036;126;59
92040;495;232
92044;359;152
92046;238;43
92048;107;44
92049;283;44
92050;222;103
92051;378;89
92062;58;20
92063;195;77
92064;79;7
92071;90;25
92072;118;6
92073;264;28
92075;258;67
92077;24;2
93001;404;121
93006;208;34
93008;19;10
93045;233;12
93048;792;93
93053;58;27
93055;563;122
93061;42;9
93063;67;21
93064;124;59
93066;516;168
93070;269;148
94002;122;70
94003;120;21
94016;112;45
94017;121;73
94018;248;79
94022;79;32
94033;349;112
94037;119;60
94041;579;247
94042;124;68
94043;150;39
94046;180;89
94052;131;30
94067;119;25
94069;44;20
94076;254;27
94080;278;29
94081;482;197
95018;95;73
