arrond;capacity;avail. bike
75101;768;525
75102;660;402
75103;389;307
75104;634;430
75105;1203;682
75106;1032;703
75107;1010;667
75108;1481;953
75109;1172;510
75110;1583;444
75111;1972;782
75112;2726;1473
75113;2320;979
75114;1783;237
75115;3342;1667
75116;2205;828
75117;2176;574
75118;1894;298
75119;1812;270
75120;1909;195
92004;180;90
92007;141;13
92009;84;31
92012;880;394
92014;55;19
92020;148;47
92022;62;32
92023;74;16
92024;400;228
92025;120;88
92026;193;55
92032;122;37
92035;128;25
92036;126;79
92040;495;326
92044;359;204
92046;238;49
92048;107;34
92049;283;47
92050;222;120
92051;378;162
92062;58;33
92063;195;83
92064;79;25
92071;90;23
92072;118;3
92073;264;27
92075;258;16
92077;24;2
93001;404;128
93006;208;25
93008;19;12
93045;233;4
93048;792;116
93053;58;28
93055;563;94
93061;42;1
93063;67;24
93064;124;52
93066;516;292
93070;269;143
94002;122;52
94003;120;21
94016;112;63
94017;121;71
94018;248;53
94022;79;36
94033;349;54
94037;119;45
94041;579;223
94042;124;71
94043;150;30
94046;180;100
94052;131;41
94067;119;28
94069;44;22
94076;254;24
94080;278;146
94081;482;179
95018;95;75
