arrond;capacity;avail. bike
75101;768;620
75102;660;555
75103;389;268
75104;634;515
75105;1203;709
75106;1032;642
75107;1010;739
75108;1481;996
75109;1172;607
75110;1583;293
75111;1972;574
75112;2726;1175
75113;2320;869
75114;1783;184
75115;3342;1445
75116;2205;655
75117;2176;411
75118;1894;244
75119;1812;197
75120;1909;103
92004;180;78
92007;141;11
92009;84;37
92012;880;364
92014;55;15
92020;148;53
92022;62;26
92023;74;18
92024;400;168
92025;120;83
92026;193;54
92032;122;36
92035;128;29
92036;126;66
92040;495;325
92044;359;232
92046;238;52
92048;107;35
92049;283;55
92050;222;120
92051;378;170
92062;58;35
92063;195;80
92064;79;20
92071;90;22
92072;118;9
92073;264;24
92075;258;40
92077;24;2
93001;404;168
93006;208;7
93008;19;11
93045;233;7
93048;792;95
93053;58;25
93055;563;87
93061;42;4
93063;67;14
93064;124;58
93066;516;309
93070;269;143
94002;122;48
94003;120;33
94016;112;49
94017;121;71
94018;248;59
94022;79;34
94033;349;35
94037;119;36
94041;579;219
94042;124;70
94043;150;22
94046;180;95
94052;131;28
94067;119;22
94069;44;9
94076;254;17
94080;278;82
94081;482;153
95018;95;72
