arrond;capacity;avail. bike
75101;768;477
75102;660;373
75103;389;325
75104;634;427
75105;1203;564
75106;1032;521
75107;1010;449
75108;1481;442
75109;1172;469
75110;1583;565
75111;1972;1078
75112;2726;1562
75113;2320;823
75114;1783;266
75115;3342;1767
75116;2205;702
75117;2176;564
75118;1894;472
75119;1812;368
75120;1909;305
92004;180;104
92007;141;24
92009;84;34
92012;880;384
92014;55;14
92020;148;37
92022;62;31
92023;74;13
92024;400;214
92025;120;97
92026;193;58
92032;122;39
92035;128;34
92036;126;79
92040;495;300
92044;359;148
92046;238;56
92048;107;47
92049;283;28
92050;222;103
92051;378;127
92062;58;29
92063;195;83
92064;79;18
92071;90;25
92072;118;9
92073;264;27
92075;258;28
92077;24;2
93001;404;101
93006;208;18
93008;19;14
93045;233;8
93048;792;133
93053;58;25
93055;563;77
93061;42;6
93063;67;22
93064;124;55
93066;516;237
93070;269;151
94002;122;60
94003;120;24
94016;112;54
94017;121;74
94018;248;65
94022;79;34
94033;349;85
94037;119;67
94041;579;237
94042;124;68
94043;150;19
94046;180;96
94052;131;39
94067;119;28
94069;44;20
94076;254;44
94080;278;54
94081;482;215
95018;95;74
