arrond;capacity;avail. bike
75101;768;366
75102;660;335
75103;389;233
75104;634;347
75105;1203;532
75106;1032;512
75107;1010;600
75108;1481;815
75109;1172;402
75110;1583;394
75111;1972;708
75112;2726;1472
75113;2320;941
75114;1783;163
75115;3342;1726
75116;2205;769
75117;2176;566
75118;1894;338
75119;1812;254
75120;1909;141
92004;180;95
92007;141;19
92009;84;36
92012;880;398
92014;55;17
92020;148;44
92022;62;30
92023;74;20
92024;400;240
92025;120;88
92026;193;45
92032;122;38
92035;128;25
92036;126;92
92040;495;311
92044;359;203
92046;238;46
92048;107;38
92049;283;69
92050;222;114
92051;378;160
92062;58;28
92063;195;77
92064;79;32
92071;90;20
92072;118;2
92073;264;31
92075;258;33
92077;24;3
93001;404;170
93006;208;25
93008;19;14
93045;233;10
93048;792;117
93053;58;29
93055;563;101
93061;42;3
93063;67;19
93064;124;53
93066;516;288
93070;269;148
94002;122;46
94003;120;35
94016;112;63
94017;121;74
94018;248;76
94022;79;34
94033;349;63
94037;119;57
94041;579;242
94042;124;73
94043;150;39
94046;180;101
94052;131;49
94067;119;33
94069;44;30
94076;254;37
94080;278;144
94081;482;188
95018;95;73
