arrond;capacity;avail. bike
75101;768;450
75102;660;336
75103;389;318
75104;634;512
75105;1203;370
75106;1032;412
75107;1010;406
75108;1481;228
75109;1172;450
75110;1583;634
75111;1972;1035
75112;2726;1332
75113;2320;604
75114;1783;305
75115;3342;1767
75116;2205;554
75117;2176;584
75118;1894;585
75119;1812;425
75120;1909;389
92004;180;120
92007;141;24
92009;84;37
92012;880;348
92014;55;10
92020;148;39
92022;62;32
92023;74;20
92024;400;168
92025;120;92
92026;193;68
92032;122;43
92035;128;33
92036;126;62
92040;495;243
92044;359;149
92046;238;52
92048;107;46
92049;283;40
92050;222;103
92051;378;104
92062;58;20
92063;195;76
92064;79;7
92071;90;26
92072;118;7
92073;264;27
92075;258;58
92077;24;2
93001;404;132
93006;208;36
93008;19;8
93045;233;22
93048;792;132
93053;58;27
93055;563;114
93061;42;9
93063;67;23
93064;124;60
93066;516;170
93070;269;144
94002;122;70
94003;120;26
94016;112;52
94017;121;74
94018;248;85
94022;79;32
94033;349;116
94037;119;63
94041;579;277
94042;124;62
94043;150;49
94046;180;95
94052;131;34
94067;119;34
94069;44;27
94076;254;28
94080;278;39
94081;482;212
95018;95;73
