arrond;capacity;avail. bike
75101;768;555
75102;660;441
75103;389;238
75104;634;439
75105;1203;422
75106;1032;436
75107;1010;557
75108;1481;676
75109;1172;448
75110;1583;376
75111;1972;627
75112;2726;1178
75113;2320;655
75114;1783;232
75115;3342;1504
75116;2205;528
75117;2176;374
75118;1894;299
75119;1812;242
75120;1909;191
92004;180;87
92007;141;19
92009;84;34
92012;880;298
92014;55;18
92020;148;44
92022;62;28
92023;74;10
92024;400;167
92025;120;75
92026;193;60
92032;122;35
92035;128;28
92036;126;58
92040;495;281
92044;359;185
92046;238;45
92048;107;38
92049;283;47
92050;222;112
92051;378;125
92062;58;27
92063;195;78
92064;79;15
92071;90;22
92072;118;9
92073;264;26
92075;258;43
92077;24;1
93001;404;120
93006;208;18
93008;19;7
93045;233;11
93048;792;81
93053;58;24
93055;563;80
93061;42;7
93063;67;17
93064;124;56
93066;516;216
93070;269;128
94002;122;54
94003;120;23
94016;112;47
94017;121;69
94018;248;69
94022;79;34
94033;349;80
94037;119;44
94041;579;232
94042;124;70
94043;150;16
94046;180;88
94052;131;26
94067;119;14
94069;44;17
94076;254;17
94080;278;23
94081;482;162
95018;95;73
