arrond;capacity;avail. bike
75101;768;264
75102;660;209
75103;389;203
75104;634;361
75105;1203;406
75106;1032;433
75107;1010;488
75108;1481;519
75109;1172;310
75110;1583;457
75111;1972;791
75112;2726;1453
75113;2320;875
75114;1783;199
75115;3342;1776
75116;2205;686
75117;2176;575
75118;1894;406
75119;1812;293
75120;1909;173
92004;180;101
92007;141;18
92009;84;39
92012;880;379
92014;55;13
92020;148;44
92022;62;30
92023;74;18
92024;400;243
92025;120;89
92026;193;53
92032;122;39
92035;128;26
92036;126;87
92040;495;301
92044;359;176
92046;238;44
92048;107;41
92049;283;83
92050;222;105
92051;378;125
92062;58;22
92063;195;76
92064;79;29
92071;90;23
92072;118;5
92073;264;27
92075;258;40
92077;24;4
93001;404;164
93006;208;27
93008;19;12
93045;233;11
93048;792;121
93053;58;30
93055;563;119
93061;42;4
93063;67;26
93064;124;52
93066;516;265
93070;269;160
94002;122;50
94003;120;33
94016;112;63
94017;121;72
94018;248;75
94022;79;34
94033;349;72
94037;119;58
94041;579;253
94042;124;64
94043;150;42
94046;180;104
94052;131;51
94067;119;32
94069;44;33
94076;254;36
94080;278;140
94081;482;171
95018;95;72
