arrond;capacity;avail. bike
75101;304;241
75102;252;220
75103;139;79
75104;334;265
75105;991;688
75106;584;463
75107;826;641
75108;1097;746
75109;872;434
75110;1079;173
75111;1662;413
75112;1828;860
75113;1522;533
75114;1349;102
75115;2688;1237
75116;1569;555
75117;1755;284
75118;1418;166
75119;1112;128
75120;1332;69
92004;92;48
92007;141;12
92012;563;240
92022;24;8
92023;74;15
92024;297;98
92025;78;58
92026;64;20
92032;34;14
92035;42;5
92036;49;28
92040;400;270
92044;359;232
92046;161;33
92048;64;25
92049;195;29
92050;222;125
92051;331;156
92062;30;16
92063;103;54
92064;79;28
92071;33;7
92072;65;8
92073;124;13
92075;231;48
93001;353;145
93006;180;10
93008;19;14
93045;210;2
93048;713;92
93055;459;78
93061;18;0
93063;67;16
93064;76;32
93066;380;199
93070;49;29
94002;98;35
94003;95;30
94016;92;39
94017;57;23
94018;105;18
94022;79;36
94033;327;26
94037;89;17
94041;302;125
94042;124;68
94043;125;13
94046;180;93
94052;131;28
94067;65;17
94069;44;10
94076;88;5
94080;147;95
94081;312;77
95018;95;71
