arrond;capacity;avail. bike
75101;768;528
75102;660;420
75103;389;280
75104;634;377
75105;1203;750
75106;1032;734
75107;1010;702
75108;1481;991
75109;1172;491
75110;1583;445
75111;1972;680
75112;2726;1465
75113;2320;976
75114;1783;140
75115;3342;1702
75116;2205;844
75117;2176;583
75118;1894;298
75119;1812;242
75120;1909;122
92004;180;83
92007;141;20
92009;84;30
92012;880;409
92014;55;15
92020;148;41
92022;62;31
92023;74;19
92024;400;213
92025;120;88
92026;193;53
92032;122;35
92035;128;23
92036;126;87
92040;495;309
92044;359;218
92046;238;36
92048;107;32
92049;283;45
92050;222;119
92051;378;172
92062;58;33
92063;195;79
92064;79;25
92071;90;20
92072;118;2
92073;264;23
92075;258;20
92077;24;1
93001;404;133
93006;208;13
93008;19;13
93045;233;8
93048;792;105
93053;58;28
93055;563;92
93061;42;1
93063;67;17
93064;124;48
93066;516;288
93070;269;139
94002;122;56
94003;120;25
94016;112;61
94017;121;70
94018;248;62
94022;79;33
94033;349;57
94037;119;45
94041;579;229
94042;124;77
94043;150;32
94046;180;96
94052;131;43
94067;119;29
94069;44;20
94076;254;28
94080;278;142
94081;482;173
95018;95;73
