1,001,1,8,25589
1,001,2,2,24966
1,001,3,4,25049
1,001,4,6,22755
1,001,5,10,28429
1,001,6,14,31661
1,001,7,25,34058
1,001,8,38,33467
1,001,9,70,33773
1,001,10,87,31001
1,001,11,158,29379
1,001,12,213,25064
1,001,13,194,16678
1,001,14,192,9788
1,001,15,143,5219
1,001,16,126,3403
1,001,17,37,1417
1,001,18,27,757
1,001,19,0,0
2,001,1,5,24242
2,001,2,1,22799
2,001,3,1,23289
2,001,4,2,20701
2,001,5,7,25294
2,001,6,15,29755
2,001,7,29,32133
2,001,8,59,30324
2,001,9,88,29531
2,001,10,100,27934
2,001,11,122,24941
2,001,12,102,18841
2,001,13,89,11335
2,001,14,64,6236
2,001,15,38,3559
2,001,16,48,2788
2,001,17,33,1793
2,001,18,31,1258
2,001,19,0,0
1,002,1,8,25589
1,002,2,2,24966
1,002,3,4,25049
1,002,4,6,22755
1,002,5,10,28429
1,002,6,14,31661
1,002,7,23,34058
1,002,8,33,33467
1,002,9,65,33773
1,002,10,83,31001
1,002,11,156,29379
1,002,12,210,25064
1,002,13,194,16678
1,002,14,190,9788
1,002,15,141,5219
1,002,16,125,3403
1,002,17,37,1417
1,002,18,27,757
1,002,19,0,0
2,002,1,5,24242
2,002,2,1,22799
2,002,3,1,23289
2,002,4,2,20701
2,002,5,7,25294
2,002,6,15,29755
2,002,7,29,32133
2,002,8,58,30324
2,002,9,87,29531
2,002,10,99,27934
2,002,11,122,24941
2,002,12,100,18841
2,002,13,89,11335
2,002,14,64,6236
2,002,15,38,3559
2,002,16,48,2788
2,002,17,33,1793
2,002,18,30,1258
2,002,19,0,0
1,003,1,0,25589
1,003,2,0,24966
1,003,3,0,25049
1,003,4,0,22755
1,003,5,2,28429
1,003,6,1,31661
1,003,7,4,34058
1,003,8,5,33467
1,003,9,3,33773
1,003,10,13,31001
1,003,11,16,29379
1,003,12,22,25064
1,003,13,7,16678
1,003,14,10,9788
1,003,15,10,5219
1,003,16,7,3403
1,003,17,1,1417
1,003,18,0,757
1,003,19,0,0
2,003,1,0,24242
2,003,2,0,22799
2,003,3,0,23289
2,003,4,0,20701
2,003,5,0,25294
2,003,6,0,29755
2,003,7,0,32133
2,003,8,2,30324
2,003,9,5,29531
2,003,10,4,27934
2,003,11,2,24941
2,003,12,3,18841
2,003,13,2,11335
2,003,14,2,6236
2,003,15,0,3559
2,003,16,2,2788
2,003,17,0,1793
2,003,18,0,1258
2,003,19,0,0
1,004,1,0,25589
1,004,2,0,24966
1,004,3,0,25049
1,004,4,0,22755
1,004,5,1,28429
1,004,6,0,31661
1,004,7,4,34058
1,004,8,2,33467
1,004,9,1,33773
1,004,10,3,31001
1,004,11,0,29379
1,004,12,4,25064
1,004,13,0,16678
1,004,14,1,9788
1,004,15,3,5219
1,004,16,2,3403
1,004,17,1,1417
1,004,18,0,757
1,004,19,0,0
2,004,1,0,24242
2,004,2,0,22799
2,004,3,0,23289
2,004,4,0,20701
2,004,5,0,25294
2,004,6,0,29755
2,004,7,0,32133
2,004,8,0,30324
2,004,9,0,29531
2,004,10,1,27934
2,004,11,0,24941
2,004,12,0,18841
2,004,13,0,11335
2,004,14,0,6236
2,004,15,0,3559
2,004,16,0,2788
2,004,17,0,1793
2,004,18,0,1258
2,004,19,0,0
1,005,1,0,25589
1,005,2,0,24966
1,005,3,0,25049
1,005,4,0,22755
1,005,5,0,28429
1,005,6,0,31661
1,005,7,0,34058
1,005,8,1,33467
1,005,9,0,33773
1,005,10,3,31001
1,005,11,1,29379
1,005,12,6,25064
1,005,13,2,16678
1,005,14,1,9788
1,005,15,1,5219
1,005,16,2,3403
1,005,17,0,1417
1,005,18,0,757
1,005,19,0,0
2,005,1,0,24242
2,005,2,0,22799
2,005,3,0,23289
2,005,4,0,20701
2,005,5,0,25294
2,005,6,0,29755
2,005,7,0,32133
2,005,8,1,30324
2,005,9,3,29531
2,005,10,0,27934
2,005,11,0,24941
2,005,12,1,18841
2,005,13,0,11335
2,005,14,1,6236
2,005,15,0,3559
2,005,16,0,2788
2,005,17,0,1793
2,005,18,0,1258
2,005,19,0,0
1,006,1,0,25589
1,006,2,0,24966
1,006,3,0,25049
1,006,4,0,22755
1,006,5,0,28429
1,006,6,0,31661
1,006,7,0,34058
1,006,8,0,33467
1,006,9,0,33773
1,006,10,2,31001
1,006,11,0,29379
1,006,12,5,25064
1,006,13,1,16678
1,006,14,0,9788
1,006,15,1,5219
1,006,16,1,3403
1,006,17,0,1417
1,006,18,0,757
1,006,19,0,0
