Country Name,alpha3,Series Name,Series Code,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,99800958648.1436,113687586299.051,138544284708.957,144182133387.722,163431551779.761,153940455341.506,174938098826.569,149540752829.268,178280594413.043,191149211575,195866382432.54,205089699858.779,230686747153.257,259946510957.143,309488028132.653,300758100107.246,272972974764.574,312353631207.819,347768051311.741,360857912565.966,383373318083.624,426915712715.856,444731282435.515,564324670008.238,734547898224.101,863746717507.397,961603952954.233,1029043097558.91,1093997267277.1,1211346869600.41,1339395718862.89,1470550015077.93,1660287965663.89,1955347004965.69,2285965892364.2,2752131773358.92,3550342737009.53,4594307032667.98,5101703073088.97,6087163874510.73,7551500124197.17,8532229986993.65,9570406235659.64,10475682920597.7,11061553079871.5,11233276536744.7,12310409370894.2,13894817549380.3,14279937467431,14722730697890.1
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,355.407517381591,385.112520847993,448.033817191843,525.525729824423,544.290906620908,623.428969063515,773.74581550652,904.010693463528,1061.84834483588,1241.63958703115,1323.37657317699,1386.67296904813,1348.80462319265,1304.17717695327,1165.04241373426,1142.93936333953,1165.98239687223,1232.22615383192,1218.2110099369,1445.32863023383,1456.69435734689,1697.11293600516,1893.54221193734,2284.83881295591,2539.91287721915,2620.53876171399,2827.37952669446,2566.02419382074,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.46515834715,3741.09283661274,4714.07305530504,5472.53652992426,5193.24145795078,6336.70947398467,7335.16693447606,8050.25537167051,8218.34784431478,8114.34392085161,6175.8760297026,5870.77795724165,6376.70671552601,6729.58333198168,6424.9794924083,5334.55604233917
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,7820380970.53674,8671358732.68486,10315760000.3394,12370029583.6419,13098633901.8673,15341403660.4698,19470960619.1297,23263511958.0509,27940411250.2732,33400735644.0481,36388366869.0309,38968039721.748,38729822781.5997,38253120737.9671,34894411351.983,34942489683.9712,36373307085.0887,39212550050.4223,39540080200.3938,47844090709.9908,49175565911.0655,58418985443.3172,66446804802.5747,81703500846.0364,92507279383.0387,97160109277.8087,106659508271.255,98443739941.1664,86186158684.7685,99886577330.7271,98211749595.5442,97963003804.7851,94641378693.223,117081522349.677,145619191582.062,161618581266.316,206181826825.281,242186950900.775,232397835678.336,286563105192.457,334943871931.746,370921320483.842,382116126448.555,381112119657.446,293481748240.779,282825009887.458,311883730690.129,334198214706.209,323429888934.257,271437596293.843
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,689.398489527849,618.197286889577,562.815025336712,570.154121466297,534.649114927889,553.632402654304,763.325350469944,896.133171423026,918.899760523329,854.46520111768,1043.79065919525,1000.55629059406,1047.96514391928,1008.03846925938,690.46725005002,838.171684031953,810.54755207638,726.052314853652,718.121269356184,723.178255479899,647.425811810504,680.905572824133,747.9888625038,937.710896345202,1061.07554752819,1069.02942631854,1114.94528131922,1240.09252846752,1393.21603163764,1344.73040600031,1316.49121286421,1447.94514377496,1403.36025196698,1505.33729247147,1513.8303792438,1242.58560784999,1273.05095200255,1323.81484301294,1428.29046324322,1401.54231196814,1420.66174747221
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,212218226.429847,196349967.670007,184008995.643686,191621958.375365,184697209.997414,196726077.061972,279197696.814639,337525870.616968,356500026.691673,341476764.044268,429622147.743446,424108796.562976,457388578.924144,452881443.084162,319189200.353123,398461789.558686,396053797.633321,364445589.702365,370106776.043329,382454989.945311,351136568.441921,378512003.405071,425964697.418664,546885184.990174,633706149.25026,653845122.872074,698431827.740958,795673128.485442,915659192.825112,905341090.570115,907978723.547592,1023086183.79822,1015843368.79008,1116224161.07781,1149587651.69395,966029542.038859,1012835518.26037,1077439662.5798,1188797574.94753,1192559739.37288,1235400352.2931
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,272.06542945073,292.297125486771,362.843564184467,430.702157816474,446.975540279027,409.524225322845,509.066770262397,615.978907619614,587.151584760885,546.112499546726,463.67117198242,492.532491220107,387.507663587395,269.842724251425,240.788098157669,263.831300334625,243.004785689466,273.127819391893,269.592875852379,270.13054337708,268.292496875798,220.368007258444,275.821616897652,145.095603541252,135.823593568292,134.995164821237,138.979048219289,138.589100270811,102.597973159678,405.216218582649,153.591044080197,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.082476958569,424.60037381496,457.963747509632,486.787095119436,497.317039077365,471.318822463486,467.07423172679,560.807358238634,580.716870645391,543.950392515803
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,5594770359.28144,6173712814.37126,7870239461.07784,9596960179.64072,10237343173.6527,9648583224.99212,12344424763.5727,15372608002.3923,15068422236.3663,14394927494.8647,12537821038.2202,13651667371.1676,11006712650.4481,7857729193.20343,7195042616.0071,8095367168.21769,7661625472.57705,8861299976.74158,9021862775.25978,9349764580.36998,9633911368.01541,8227200892.44213,10706246370.9325,5840529411.76471,5647034188.03419,5772020526.10602,6091061291.30501,6215716712.29467,4711259427.27273,19088046305.7971,7438189100.33333,8728038525.14034,8937567059.87754,10297483481.223,11964484667.9102,14451902467.9315,16737071816.38,19788515873.8942,18648373312.4241,21565720044.4634,25839749198.8233,29306235826.3885,32679745297.6453,35909040265.9328,37917704900.0794,37134799974.5225,38019265625.8845,47146004586.6824,50400747050.496,48716960860.0664
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,235.837280810547,291.977492444426,374.127702881797,392.321084246093,499.20195581495,476.850478840197,469.687930428265,523.912329082649,694.176826764416,959.427497534547,1088.97669922363,1146.30564846519,1080.81628815487,1098.44164099004,1051.87369246428,875.451670233046,1058.22942150814,991.518705375561,1042.05200679267,1187.54977238995,1124.89786317114,1178.0271106852,1048.61299126053,672.163194809393,781.525011698952,912.012351163656,810.076644427695,660.471477355426,774.71194482589,1032.13754246093,869.100501660447,916.588037755619,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.85441019541,2892.41696234479,2336.16095749982,3073.55778366557,3557.5561698838,3923.09350860946,3883.74684787403,3776.48556784338,2447.53930827041,2050.99341477232,2169.99150353963,2606.6153307839,2369.72949429109,1846.13129708695
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,322128019.323599,410669262.898009,541973362.481063,585364635.354804,767102679.01869,754549600.548052,765224030.636477,878771771.290883,1198749665.95053,1705796849.54659,1993512325.92306,2160640566.53953,2097274289.61527,2193581366.40726,2160872541.4189,1849268214.68181,2297753649.27962,2212536313.33476,2389593021.94868,2798746050.58228,2724853592.73382,2933222714.11506,2684323424.06801,1769365425.04053,2116003977.97529,2540697688.05698,2322718991.26458,1949481296.60762,2353909563.94122,3227927593.04316,2796704577.3082,3034251042.07329,3503723244.83607,4656975222.72243,6647357442.08986,8065134528.26894,8771102025.00987,11602893043.0256,9684321633.21977,13135580695.2473,15634897272.7645,17693924573.2499,17953617927.2376,17889079957.8792,11885478502.1168,10215989995.0073,11090177747.1315,13670036995.9959,12750339022.9512,10187122341.4051
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,568.096446811171,636.905052312237,767.327128750393,816.036862476808,936.336822793007,1122.80763217263,1393.00051633396,1555.54041110176,1734.61797031565,2021.54877949117,1068.50242458534,1032.99700439486,1213.55645987789,1373.93926134921,1432.0812477993,1572.45502472836,1571.29230961833,1558.50586855878,1727.87096064885,1831.00015091186,2247.37337928741,2605.80522495869,2841.64277992717,3031.88877065806,3265.69338131157,3215.10568673196,3391.97773522121,3597.4345089865,3668.80206789503,3789.05388634101,3960.30770309298,4042.70568599475,4147.82436896025,4404.71188432054,4676.37936562394,5227.46595193306,6103.74191704459,6901.38830613085,6801.03673459666,8227.12749377141,9229.83451669454,10075.0046155735,10744.0910189201,10847.1696672929,11642.7780517194,12011.2227544354,12225.5744931403,12485.423896168,12693.8279560372,12140.8541545754
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1077152902.29104,1238251695.55388,1528916185.23199,1666544754.09836,1960863465.5776,2412555425.90432,3072427012.83547,3523208809.80163,4035519323.22054,4831447001.16686,2623807074.2948,2606621255.01581,3146770103.81027,3660476458.8718,3919203960.39604,4418983870.96774,4532952047.15628,4614629898.40348,5251025767.47627,5711687786.75989,7196276092.46876,8564044016.95735,9582866263.46284,10486784804.7265,11578594260.0813,11678424507.3634,12614602382.3564,13684255946.6922,14254866281.0572,15013629658.5671,15976174337.0471,16578820687.2209,17271760507.042,18610594846.3082,20040642476.8988,22715540324.3149,26884700345.1044,30801744881.0236,30745712006.5238,37658614803.2919,42762617081.6142,47231651862.8224,50949672205.8222,52016408950.8398,56441917653.0156,58847016044.8244,60516043590.1924,62420165099.7301,64072870931.603,61846895120.7808
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,297.280360552613,331.670010106764,429.412933747764,501.552678161048,607.235001739293,694.383247143566,891.634602258471,1074.86200816112,1189.56839662251,1266.62387688845,1004.63437278325,863.333432585532,747.756181947221,717.897667480131,703.519515159779,888.528580547471,942.931007506008,924.327245161761,848.289544332952,905.322019526304,848.75311593867,870.480701711964,832.28305872577,605.26336693829,774.671375725252,1232.25365555692,1192.77946057089,1258.52471003781,1177.04079411995,1007.4673895039,997.478784301277,1047.75226537338,1207.51264780798,1308.2878198271,1309.59165282851,1347.98882431013,1500.16780515301,1738.19210063268,1689.3447616219,1701.47570153035,1744.93889692888,1684.78158627038,1935.946845307,2156.64588308951,1972.54568305836,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1584128262.08933,1849400599.77558,2508421234.8557,3070151901.06383,3893839190.26806,4662053707.7763,6265067857.86534,7900524897.8644,9142935857.94766,10175615441.8127,8432588483.85263,7567109766.61129,6838185418.53642,6841638714.5454,6977650069.33578,9158302205.36237,10087653189.3287,10255170459.986,9757410614.0812,10795850106.9547,10492628915.4927,11152971316.074,11045759468.9412,8313557450.25213,11000146839.497,18071153890.4491,18047557171.794,19619653924.3364,18870992455.706,16577533355.3742,16810536883.7566,18054384023.1198,21251755294.0258,23510577108.1881,24036917016.5323,25281414472.8976,28760092034.5396,34078243426.0168,33886814907.0536,34936305296.8834,36693712824.7812,36302305578.306,42760237561.3995,48843008580.3616,45814637971.4745,47964234560.0514,51588158717.5348,58011466450.8643,58539424929.7248,61348579465.1017
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4917.08537059594,5283.00500546246,5312.36950212048,5691.10951979777,5246.93596823875,4887.71371564115,5412.92513590593,6293.22529907248,8129.79458409902,9747.44077059414,10621.507456753,11797.4744733882,14046.3168101588,16416.5868076948,14653.0435549819,14067.5231191915,14757.1803401768,13401.6566203283,13837.7316376587,13762.3728630599,11933.3773788281,12527.7398569824,13629.289592247,15227.5600968096,15311.766903695,14134.1626811193
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22717081924.7143,24075166261.3779,24091170702.5562,25792876643.5087,23677307509.4663,21839780971.0268,23273640257.1968,27074550257.8118,34985749883.4171,41958833541.0995,45780237257.1867,50860788253.2176,60542673502.5324,70750646248.0563,63084004705.0807,60426018629.2992,63169910822.1285,57192346923.335,58889082315.336,58330289756.6914,50163192883.1515,52295158344.2544,56214427431.2,62247874948.8225,62246206340.5469,57203783203.0259
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,779.723789358404,901.367104436012,1088.12697270212,1223.69134937025,1379.08184086498,1443.30243335831,1472.72958190941,1835.11153638088,2000.28018891835,2021.72463528813,2035.60723078833,2107.93242902529,2224.65348584484,2396.35366186717,2269.82521869396,2378.91072256146,2451.13299934837,2640.91842220202,2572.69169504224,2703.16829418751,2278.21038708065,2057.10359549696,2073.09371207959,2624.75703485548,2794.73880836447,2286.92905432119,2308.14661506698,2331.4626913698,2558.90410118548,2747.10030348478,2837.73573008299,2999.24176296717,3197.13318464341,3395.71084290657,3786.66345042341,4683.56906667746,5208.71838769431,5411.26949201186,5529.66937511797,5730.35426413345,6139.71878325885,6497.31476421306,6837.71167985881,7133.33767875907,7694.01463710941,8060.79659761513,8541.21368643707,8824.19400843842,9125.8786794952,9477.85287326771
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,6914658400,8135150891.92025,9987709650.18094,11405957317.0732,13027415243.9024,13789579902.5579,14206158674.6988,17844705324.6753,19584443287.6712,19912889861.1111,20150254096.3855,20953510235.2941,22204940512.2235,24039383608.4235,22920490774.102,24226574634.0293,25213935012.0819,27458999472.2955,27023468665.8977,28645436569.1489,24316556025.6585,22085858243.2432,22367254864.8649,28448326756.7568,30429803651.2192,25017368700,25365908100,25736331200,28364615200,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,100050000000,103428000000,107352000000
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20146.3864122001,20587.397358013,20462.7179539813,20258.0096948833,19951.3279030441,19555.3658492891,19457.5315232205,19630.8934873019,19701.270377457,16745.7243140176
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3038699608.93855,3131096089.38547,3147616201.11732,3158406033.51955,3151910782.1229,3122287932.96089,3116610111.73184,3127908044.69274,3101787709.49721,2595821708.81313
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,976.33424476934,1157.41164807939,1476.27154273967,1929.40360692052,2559.25967546587,4232.02293870659,4033.24047772902,4122.78449894301,4091.04849762666,4258.74358947914,4488.28700259453,5642.63147635102,6690.57797489323,7645.62976711711,8038.91424224167,9641.57527301293,9696.09959332362,11310.0719239521,10526.1417696747,11617.6927784249,15261.4105623727,15139.22613332,14234.2443841858,15092.8262545433,15287.919127344,14388.3480609917,14821.4468167502,16093.214611298,20252.2389846021,23792.6213632243,24959.2591697881,26729.3234045802,31244.9262239722,35397.3636837901,32109.2425148579,31023.6383309791,32396.3857437121,28912.1569390403,27729.1926990735,27163.3329657606,23408.3366816249,24605.9208328767,26608.8750916456,29334.1109348657,29206.0767190775,27527.8453055825
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,489914760.682807,576090073.715036,734887973.975806,964026512.197839,1288715209.58084,2154311276.94859,2087496373.77964,2159242416.76942,2160364071.19021,2278248953.14058,2430411900.19194,3090734463.27684,3704813885.50548,4278792597.23965,4563482603.5503,5591130217.66965,5770197348.48485,6912150456.32334,6590291048.29211,7425703928.57143,9933133247.08926,10011918444.1656,9547818700.11403,10248617647.0588,10497908306.3646,9985844486.33365,10397897085.6102,11420227884.6154,14547325028.3126,17320552500,18433411267.2553,20072786350.5206,23968764029.5647,27844698989.3072,25945391775.4932,25732432719.0773,27565469097.9955,24978513426.6992,23900872625.8467,23156850006.6427,19842404304.8929,20953442550.3653,22870833709.8961,25522671232.8767,25758357774.5438,24612646487.7213
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3941.50309406941,2896.60913065504,3372.86542951101,3956.1783495613,4630.55121674353,5824.12129119574,6532.83705470198,6034.48843731935,6489.7036188033,6337.41912037126,6029.03819275358,6637.04165713981,8060.86870292424,9818.56849307488,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299216,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23419.7356136502,23660.1488068317,22931.2745975622
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40728950704.6176,29859921158.8696,34805013229.572,40866748705.1075,47850203856.1751,60147174076.8651,67387788632.9812,62180159376.1239,66807429711.411,65173130995.2212,61828166496.0941,67808032979.5429,82196001050.7474,100090467581.268,119814434353.575,137143471328.274,156264095664.643,190183800884.018,236816485762.988,207434296805.33,209069940963.177,229562733398.948,208857719320.649,211685616592.931,209358834156.329,188033050459.881,196272068576.338,218628940951.675,248950103352.137,252498032247.163,245339322066.759
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,3845.50608879175,4654.29893603922,6119.37022218668,6770.75002682893,7999.11266676484,8787.58972193297,9783.85202151322,11826.0186130503,13751.998948016,13883.8871432732,12081.8010496077,11804.4328880134,11857.8921357231,11562.9190778487,12253.1002141785,17201.0888129674,21340.7278625524,22527.0467265631,21901.054745944,26891.4464489571,27011.3774590051,29569.6603567112,27597.9752286357,29995.5796235479,35351.3654606819,35650.7140860994,32835.9399398833,33368.142415092,33440.7948054204,30743.5476816354,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59775.7350964515,61063.3164304238
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,19085731252.4407,23232379951.9376,30730626663.3606,34160444798.1099,40474406216.2821,44575892473.1183,49784338519.4563,60362931853.6249,70366241969.2074,71127528699.9414,61877813965.2413,60412844678.604,60644782176.0525,59105236853.7937,62658568287.3429,88078760103.8191,109414423928.775,115552846616.653,112409222182.704,138247285815.855,139224688814.195,152915654478.885,143195627014.605,156162386724.523,185006881515.065,187632346387.984,173537647058.824,176991934992.837,177965188354.692,164158739097.623,164791442543.375,178635163717.431,218096033517.009,251373002954.382,264467336457.17,282884947702.966,319423424509.066,353361038818.383,321241303699.006,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356841216410.068,347561349210.979,356084867685.639
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,801.18213935827,..,761.459441743974,748.203735457322,725.75411604547,766.147442945421,762.012577430702,777.267384555919,753.509224240846,790.034803981071,789.555526527302,767.506277077056,760.640776083859,755.759472273751,765.858323245752,768.183570343678,780.903961316367,791.384180673324,818.868785719334,863.236087368575,904.736679476444,967.679583807819,1052.71911700699,1223.85236343692,1267.31739354562,1343.27512498519,1451.54808090617,1559.24065068226,2312.7209484209,2464.29490507649,2658.94924528237,2802.16620395446,2914.35819688602,3141.86171059002,3414.9161775746,3425.48417585803
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340989527.967995,..,373371738.286415,395794538.630775,409220087.102818,452328087.282876,462421998.525779,478058304.871118,466048469.22986,491689220.744875,497723960.589913,494004647.73437,502675542.001227,514267869.300758,536080148.097299,551230861.856505,572417440.820162,591122039.601398,622044665.515049,666072101.777505,708633194.726566,768873684.032838,847918929.107984,999105339.267729,1049110684.72493,1128611700.3618,1239144501.77525,1353632941.5207,2042817162.85639,2214679081.25658,2430274292.2896,2603540256.91955,2751445573.68009,3012803457.10411,3324615549.09099,3384385216.71609
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,624.606121855145,769.119757075331,733.961564686351,966.630199067067,1090.20090701744,1193.51006061252,1324.64947480642,1478.17174580533,1632.24736654914,1863.50606662694,2113.92715186721,2402.77178107726,2617.81684571934,2860.32247919158,3122.65318162131,3317.82467126781,3466.99886929772,3721.27236746346,3860.8005375462,4120.5811848531,4292.113679863,4593.86334455796,4751.09210143867,4787.80144106777,4883.00302426696,4770.85189427687,4897.30836653892,5216.87243383011,5160.88914077013,5518.42319991872,5951.86341333777,6468.94476681711,6903.14580614942,6967.36495514661,7065.46037237599,6849.45593336945,7016.380071478,7317.48614321654,7597.28889409255,8080.96862341186,7274.517730717,7687.46296348005,8516.28003895161,7003.85902147233
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,45872947.4074074,57130215.5555556,55017758.8888889,72804653.3333333,82107391.1111111,89527576.6666667,98665191.4814815,109157070.740741,119491932.962963,135161958.518519,151868754.444444,171106184.074074,185137242.962963,201429629.62963,219762962.962963,234059259.259259,245525925.925926,264374074.074074,274522222.222222,292285185.185185,302988888.888889,322411111.111111,331759259.259259,333470370.37037,340203703.703704,333196296.296296,343311111.111111,367200000,364255555.555556,390251851.851852,421374074.074074,458188888.888889,489074074.074074,493825925.925926,501025925.925926,485996296.296296,498296296.296296,520207407.407407,540737037.037037,576229629.62963,519837037.037037,550622222.222222,611537037.037037,504214814.814815
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,360.152852631028,417.91926087549,480.053066255021,583.484421302995,699.60300367451,748.99062070027,848.28541713207,854.647161995207,969.498048327154,1164.95222460509,1273.82644066312,1362.51066907788,1487.27582832405,1831.08645937307,780.385865786157,928.032248763549,865.831754484669,783.035401270523,955.517374760504,991.614841149791,1351.29850024099,1566.52962344191,1733.39953649834,1905.94349639051,2127.74808893306,2293.75438147613,2476.06040304923,2638.31327013425,2653.22512384672,2869.17813861021,2977.43451003068,3110.32544702737,2418.35042158878,2487.32906105687,3932.78440650852,4109.03359145391,4707.79505245725,5087.98321278434,5039.40312212985,5555.39201393816,5913.42664885493,6110.36657603383,6238.13236658362,6608.82550130065,6921.52059432776,7280.88361041225,7609.35327534023,8050.64407623416,8282.11713050921,7268.1969096591
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1666500000,1987400000,2344800000,2925700000,3599200000,3951500000,4587100000,4734400000,5498800000,6761300000,7561300000,8267400000,9220600000,11594000000,5044592944.80499,6122198120.02892,5826987099.45901,5374314928.42536,6686593059.93691,7073675544.80847,9824498183.03263,11605382504,13081042400,14644711384.8202,16637370839.1608,18241691857.3544,20017480054.834,21672231760.6491,22136621337.0889,24305717541.6371,25601765400.5153,27137508656.8522,21403167848.1444,22322395368.0274,35777570135.5225,37879869897.8979,43965420072.4107,48122547177.1881,48261033298.2133,53860175555.9961,58029750745.6495,60681537195.7996,62682163837.347,67179914026.9623,71164825256.6849,75704720189.5607,79997975621.8654,85555378042.8196,88941299733.5018,78844702329.0785
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,440.857157381467,495.535918152084,588.337065135571,970.012721968013,1105.42055513384,1264.91164115649,1493.33358291433,1572.40053068466,1821.04718012411,2238.21708351953,2660.61280130221,2369.95065693297,1988.78732313123,1912.43127079044,1891.56247890302,1648.01456016559,1464.49293591517,1337.88989520842,1390.21311402663,1489.52994603816,1622.20808790909,1688.50475223376,1727.75500331884,2026.11307662218,2132.90678274384,2155.51815039143,2356.36985737498,2293.88973536506,1578.93429773989,1445.27932442901,1894.61619585804,2172.1018772447,2425.85184175715,2691.27768473838,3002.13860439139,3328.88415626323,3567.83718649963,4249.01896979445,4231.61923466057,4633.59128443099,5200.55510783504,5682.04610814497,6056.33121253813,6377.09392877257,6124.49088707134,6060.09296156791,6213.50312736888,6295.93466163992,6222.52465327248,5600.38961495341
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2754220263.02528,3185987234.84089,3891755551.94138,6599259420.99605,7731677256.80982,9091924304.83477,11026346589.5011,11922502170.6405,14175166007.5774,17881514682.8784,21810767209.3695,19929853574.6095,17152483214.3536,16912515183.2783,17149094589.9827,15314143988.0621,13945431882.2271,13051886552.3377,13890828707.6493,15239278100.3502,16988535267.6338,18094238119.0595,18938717358.6793,22708673336.6683,24432884442.2211,25226393196.5983,28162053026.5133,27981896948.4742,19645272636.3182,18327764882.4412,24468324000,28548945000,32432858000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,107562008000,108108009000,98808010000
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,243.806822262497,257.588650807345,273.698607044358,244.747214941155,301.749428940909,337.774368889261,357.077947806179,358.847797016894,426.346523905474,500.355045249222,498.559115853626,607.281522777046,662.687288361304,708.195747618183,792.824041999649,815.248694949335,778.116887234728,655.067805530831,725.629802542776,765.642005459646,651.077547640745,713.452548255451,777.857735101984,849.452499105263,965.110869392024,1063.33304436484,1208.71991964238,1281.39691350876,1343.551962788,1450.47624243298,1378.20338333845,1191.10323854218,1102.46819936156,1062.15809193398,1186.39331322717,1397.43669004643,1667.3179980551,2044.52780415176,2331.26884011057,2645.96875877924,2791.81076592794,3229.6856303038,3262.65758647104,3379.55798627058,3562.93265798423,3519.8732398108,2444.29038718448,2537.12518504712,3019.09228346646,3569.20684121108
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,8609283346.08518,9299638055.84281,10098534613.4411,9228963224.60004,11632178868.9171,13315988083.4161,14400806875.9867,14811704063.0685,18020571428.5714,21669908177.0664,22136081081.0811,27655172413.7931,30966239813.7369,33971188991.6147,39053502251.0732,41253507951.3564,40455616653.5742,34980124929.0176,39756299049.9793,42978914311.3504,37387836490.5284,41855986519.4235,46578631452.581,51897983392.6453,60159245060.4541,67629716981.1321,78436578171.0914,84828807556.0803,90710704806.8416,99838543960.0763,96684636118.5984,85146067415.7303,80288461538.4615,78782467532.4675,89600665557.4043,107426086956.522,130437828371.278,162818181818.182,189147005444.646,218983666061.706,235989672977.625,279116666666.667,288434108527.132,305595408895.265,329366576819.407,332441717791.411,235733695652.174,249712999437.254,303080865603.645,365252651278.852
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,314.615682509032,326.769770202027,363.829635345497,410.289501521456,453.492451540898,548.152022315202,678.039258712384,706.615501146571,767.799243958328,778.448009043515,736.59114672011,717.543890387178,729.738710359514,751.725021407128,769.80357530977,753.979928189593,781.060007329013,816.219982845253,840.712335942259,914.131794738884,983.181504214564,1073.31025250137,1216.70084098324,1380.70837459609,1585.10889560143,1684.78450487114,1778.8363374756,1886.35996566952,1930.6274566566,2001.54004887966,2072.3015906358,2124.10181983345,2209.4972451963,2278.4303299528,2428.56887928932,2631.82273894031,2786.15777431659,2933.3942401921,2858.48334388385,2983.2288061357,3266.01097774165,3428.40933246681,3509.52653622458,3589.04288461991,3705.57970353453,3805.99568574434,3910.25440332717,4052.62477533742,4167.73093878563,3798.63652082321
