Date;Valeur;Polluant;Region;Mesure
2021-01-01;18.770679012345678;PM10;Grand Est;µg-m3
2021-01-01;-0.017132867132867137;SO2;Pays de la Loire;µg-m3
2021-01-01;5.6391498881431765;NO;Nouvelle-Aquitaine;µg-m3
2021-01-01;1.1092436974789917;SO2;Nouvelle-Aquitaine;µg-m3
2021-01-01;10.930208333333333;NO;Bretagne;µg-m3
2021-01-01;0.125;SO2;Occitanie;µg-m3
2021-01-01;3.5102661596958176;NO;Pays de la Loire;µg-m3
2021-01-01;2.4666666666666663;NO;Bourgogne-Franche-Comté;µg-m3
2021-01-01;1.192361111111111;SO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;6.681127450980393;NO;Centre-Val de Loire;µg-m3
2021-01-01;2.1597222222222223;SO2;Hauts-de-France;µg-m3
2021-01-01;3.3406249999999997;NO;Guadeloupe;µg-m3
2021-01-01;2.04453125;SO2;Normandie;µg-m3
2021-01-01;4.0216666666666665;NO;La Réunion;µg-m3
2021-01-01;7.3166998011928435;NO;Occitanie;µg-m3
2021-01-01;0.9183098591549296;SO2;Île-de-France;µg-m3
2021-01-01;0.31805555555555554;NO;Guyane;µg-m3
2021-01-01;1.6463035019455254;SO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;1.8744791666666665;NO;Corse;µg-m3
2021-01-01;1.59;SO2;Grand Est;µg-m3
2021-01-01;4.269565217391304;NO;Mayotte;µg-m3
2021-01-01;1.4604347826086954;C6H6;Pays de la Loire;µg-m3
2021-01-01;15.556197576887232;NO2;Grand Est;µg-m3
2021-01-01;12.135420743639921;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;3.7722916666666664;C6H6;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;32.124055666003976;NO2;Île-de-France;µg-m3
2021-01-01;0.6997916666666667;C6H6;Hauts-de-France;µg-m3
2021-01-01;26.933541666666667;NO2;Normandie;µg-m3
2021-01-01;2.9113043478260865;C6H6;Normandie;µg-m3
2021-01-01;2.677310924369748;NO;Martinique;µg-m3
2021-01-01;3.08870765370138;NO;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;2.448571428571429;SO2;Bourgogne-Franche-Comté;µg-m3
2021-01-01;7.727906976744186;NO;Hauts-de-France;µg-m3
2021-01-01;13.596739130434782;PM10;Occitanie;µg-m3
2021-01-01;0.30695833333333333;CO;Pays de la Loire;mg-m3
2021-01-01;15.370595238095238;PM10;Nouvelle-Aquitaine;µg-m3
2021-01-01;0.2844583333333333;CO;Auvergne-Rhône-Alpes;mg-m3
2021-01-01;18.944166666666668;PM10;Bretagne;µg-m3
2021-01-01;0.24816666666666667;CO;Hauts-de-France;mg-m3
2021-01-01;26.764062499999998;PM10;Pays de la Loire;µg-m3
2021-01-01;11.382236842105264;PM10;Bourgogne-Franche-Comté;µg-m3
2021-01-01;0.5541527777777778;CO;Normandie;mg-m3
2021-01-01;28.098484848484848;PM10;Centre-Val de Loire;µg-m3
2021-01-01;0.5307916666666667;CO;Île-de-France;mg-m3
2021-01-01;15.515277777777776;PM10;Guadeloupe;µg-m3
2021-01-01;0.3303333333333333;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-01-01;16.324113475177302;PM10;La Réunion;µg-m3
2021-01-01;0.26745833333333335;CO;Grand Est;mg-m3
2021-01-01;16.77163120567376;PM10;Martinique;µg-m3
2021-01-01;9.477941176470589;PM10;Guyane;µg-m3
2021-01-01;0.2785714285714286;SO2;Mayotte;µg-m3
2021-01-01;7.573809523809524;PM10;Corse;µg-m3
2021-01-01;1.096875;SO2;Corse;µg-m3
2021-01-01;36.59166666666667;PM10;Mayotte;µg-m3
2021-01-01;-0.775;SO2;Guyane;µg-m3
2021-01-01;5.570643056849954;NO;Grand Est;µg-m3
2021-01-01;3.868884540117417;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;0.0;SO2;Martinique;µg-m3
2021-01-01;20.28886679920477;NO;Île-de-France;µg-m3
2021-01-01;1.711578947368421;SO2;La Réunion;µg-m3
2021-01-01;21.45671296296296;NO;Normandie;µg-m3
2021-01-01;0.9125;SO2;Guadeloupe;µg-m3
2021-01-01;18.136918604651164;NO2;Hauts-de-France;µg-m3
2021-01-01;9.349461641991924;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;0.5436111111111112;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;14.752545454545453;NO2;Occitanie;µg-m3
2021-01-01;23.474018126888215;PM2.5;Île-de-France;µg-m3
2021-01-01;33.848953974895394;O3;Bretagne;µg-m3
2021-01-01;7.602401746724891;PM2.5;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;29.175;O3;Pays de la Loire;µg-m3
2021-01-01;37.80661764705882;O3;Bourgogne-Franche-Comté;µg-m3
2021-01-01;16.057352941176468;PM2.5;Grand Est;µg-m3
2021-01-01;26.15224358974359;O3;Centre-Val de Loire;µg-m3
2021-01-01;12.591304347826087;NOX as NO2;Mayotte;µg-m3
2021-01-01;53.43611111111111;O3;Guadeloupe;µg-m3
2021-01-01;11.25625;NOX as NO2;Corse;µg-m3
2021-01-01;31.258333333333333;O3;La Réunion;µg-m3
2021-01-01;9.418487394957983;NOX as NO2;Martinique;µg-m3
2021-01-01;71.17083333333333;O3;Martinique;µg-m3
2021-01-01;38.361605584642234;O3;Nouvelle-Aquitaine;µg-m3
2021-01-01;38.40416666666667;O3;Guyane;µg-m3
2021-01-01;54.72559523809524;O3;Corse;µg-m3
2021-01-01;26.26348039215686;NOX as NO2;Centre-Val de Loire;µg-m3
2021-01-01;14.35;O3;Mayotte;µg-m3
2021-01-01;23.905888223552896;NOX as NO2;Grand Est;µg-m3
2021-01-01;14.305555555555555;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-01;18.090019569471625;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;6.808333333333334;NOX as NO2;Pays de la Loire;µg-m3
2021-01-01;63.31630218687872;NOX as NO2;Île-de-France;µg-m3
2021-01-01;6.279166666666666;NOX as NO2;Bretagne;µg-m3
2021-01-01;43.979687500000004;NOX as NO2;Normandie;µg-m3
2021-01-01;43.39337349397591;NOX as NO2;Hauts-de-France;µg-m3
2021-01-01;19.80704697986577;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-01-01;3.9791666666666665;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;13.292708333333332;NOX as NO2;La Réunion;µg-m3
2021-01-01;28.921296296296298;PM2.5;Normandie;µg-m3
2021-01-01;46.26837121212122;O3;Occitanie;µg-m3
2021-01-01;40.09;O3;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;11.193288590604025;NO2;Nouvelle-Aquitaine;µg-m3
2021-01-01;3.9225806451612906;PM2.5;Corse;µg-m3
2021-01-01;20.774305555555557;NO2;Bretagne;µg-m3
2021-01-01;5.479166666666667;PM2.5;Guyane;µg-m3
2021-01-01;13.704752851711026;NO2;Pays de la Loire;µg-m3
2021-01-01;10.55162037037037;NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-01;5.923958333333334;PM2.5;Martinique;µg-m3
2021-01-01;16.006617647058825;NO2;Centre-Val de Loire;µg-m3
2021-01-01;9.880851063829788;PM2.5;La Réunion;µg-m3
2021-01-01;7.779166666666666;NO2;Guadeloupe;µg-m3
2021-01-01;2.4045454545454543;PM2.5;Guadeloupe;µg-m3
2021-01-01;5.255;NO2;La Réunion;µg-m3
2021-01-01;24.224590163934426;PM2.5;Centre-Val de Loire;µg-m3
2021-01-01;5.876470588235294;NO2;Martinique;µg-m3
2021-01-01;1.1916666666666667;NO2;Guyane;µg-m3
2021-01-01;9.468518518518518;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-01-01;8.404166666666667;NO2;Corse;µg-m3
2021-01-01;23.339583333333334;PM2.5;Pays de la Loire;µg-m3
2021-01-01;6.065217391304348;NO2;Mayotte;µg-m3
2021-01-01;19.495833333333334;PM2.5;Bretagne;µg-m3
2021-01-01;26.981752873563217;O3;Grand Est;µg-m3
2021-01-01;47.84025356576862;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;14.029166666666667;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-01-01;20.3515625;O3;Île-de-France;µg-m3
2021-01-01;11.646107784431138;PM2.5;Occitanie;µg-m3
2021-01-01;18.430625000000003;O3;Normandie;µg-m3
2021-01-01;8.205047748976808;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;24.338942307692307;O3;Hauts-de-France;µg-m3
2021-01-01;16.727756653992394;PM2.5;Hauts-de-France;µg-m3
2021-01-01;12.102007528230866;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-01;0.42783333333333334;CO;Centre-Val de Loire;mg-m3
2021-01-01;25.359583333333333;NOX as NO2;Occitanie;µg-m3
2021-01-01;0.282875;CO;Mayotte;mg-m3
2021-01-01;18.655047106325707;PM10;Hauts-de-France;µg-m3
2021-01-01;29.045372050816695;PM10;Normandie;µg-m3
2021-01-01;27.46989966555184;PM10;Île-de-France;µg-m3
2021-01-01;0.1822608695652174;CO;La Réunion;mg-m3
2021-01-01;8.758785942492013;PM10;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-01;0.45941666666666664;CO;Corse;mg-m3
2021-01-02;0.3747916666666667;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-01-02;8.175764439411099;NO;Nouvelle-Aquitaine;µg-m3
2021-01-02;14.486666666666668;PM10;Bretagne;µg-m3
2021-01-02;5.433333333333334;NO2;La Réunion;µg-m3
2021-01-02;1.4458333333333335;C6H6;Hauts-de-France;µg-m3
2021-01-02;15.674583333333334;NOX as NO2;Occitanie;µg-m3
2021-01-02;24.164166666666667;NO2;Normandie;µg-m3
2021-01-02;6.32718253968254;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;1.6916666666666667;PM2.5;Guadeloupe;µg-m3
2021-01-02;56.77916666666666;O3;Corse;µg-m3
2021-01-02;15.395698924731182;NOX as NO2;La Réunion;µg-m3
2021-01-02;0.0;SO2;Martinique;µg-m3
2021-01-02;0.025783972125435543;SO2;Pays de la Loire;µg-m3
2021-01-02;33.46357388316151;PM2.5;Île-de-France;µg-m3
2021-01-02;30.080416666666668;O3;Bretagne;µg-m3
2021-01-02;37.590624999999996;O3;Guyane;µg-m3
2021-01-02;3.1473684210526316;PM2.5;Corse;µg-m3
2021-01-02;12.49375;NO2;Guadeloupe;µg-m3
2021-01-02;0.4776666666666667;CO;Normandie;mg-m3
2021-01-02;0.2970833333333333;CO;Auvergne-Rhône-Alpes;mg-m3
2021-01-02;0.9958333333333332;SO2;Guadeloupe;µg-m3
2021-01-02;16.472649572649573;PM10;Nouvelle-Aquitaine;µg-m3
2021-01-02;45.40398481973435;O3;Occitanie;µg-m3
2021-01-02;16.582122905027934;NO2;Grand Est;µg-m3
2021-01-02;9.473949579831933;NO2;Martinique;µg-m3
2021-01-02;0.26058333333333333;CO;Mayotte;mg-m3
2021-01-02;13.828125;NO;Bretagne;µg-m3
2021-01-02;9.673913043478262;O3;Mayotte;µg-m3
2021-01-02;27.36117764471058;NOX as NO2;Grand Est;µg-m3
2021-01-02;0.7605150214592274;SO2;Nouvelle-Aquitaine;µg-m3
2021-01-02;39.600536672629694;O3;Nouvelle-Aquitaine;µg-m3
2021-01-02;14.100793650793651;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;22.733333333333334;PM2.5;Centre-Val de Loire;µg-m3
2021-01-02;3.5070833333333336;C6H6;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;39.35872382851446;NO2;Île-de-France;µg-m3
2021-01-02;14.586713286713287;PM10;La Réunion;µg-m3
2021-01-02;23.24212962962963;PM2.5;Normandie;µg-m3
2021-01-02;33.563235294117646;NOX as NO2;Centre-Val de Loire;µg-m3
2021-01-02;2.088181818181818;C6H6;Normandie;µg-m3
2021-01-02;2.8752988047808765;NO;Occitanie;µg-m3
2021-01-02;2.03;SO2;Bourgogne-Franche-Comté;µg-m3
2021-01-02;23.13125;NO;Normandie;µg-m3
2021-01-02;19.05625;NO2;Bretagne;µg-m3
2021-01-02;11.175182481751825;NO2;Occitanie;µg-m3
2021-01-02;19.706818181818182;NO2;Pays de la Loire;µg-m3
2021-01-02;0.1921304347826087;CO;La Réunion;mg-m3
2021-01-02;13.460087719298246;PM10;Bourgogne-Franche-Comté;µg-m3
2021-01-02;4.937234042553191;PM2.5;Martinique;µg-m3
2021-01-02;15.394;PM2.5;Grand Est;µg-m3
2021-01-02;5.013636363636364;PM2.5;Guyane;µg-m3
2021-01-02;0.975;C6H6;Grand Est;µg-m3
2021-01-02;13.624575311438278;NO2;Nouvelle-Aquitaine;µg-m3
2021-01-02;24.812878787878788;PM10;Centre-Val de Loire;µg-m3
2021-01-02;51.17777777777778;O3;Guadeloupe;µg-m3
2021-01-02;17.508333333333333;NOX as NO2;Mayotte;µg-m3
2021-01-02;14.594500723589;NO;Hauts-de-France;µg-m3
2021-01-02;33.96348039215686;O3;Bourgogne-Franche-Comté;µg-m3
2021-01-02;6.029166666666666;PM2.5;La Réunion;µg-m3
2021-01-02;8.380729166666667;NOX as NO2;Corse;µg-m3
2021-01-02;1.324468085106383;SO2;La Réunion;µg-m3
2021-01-02;1.6125;C6H6;Pays de la Loire;µg-m3
2021-01-02;0.31883333333333336;CO;Hauts-de-France;mg-m3
2021-01-02;24.624727272727274;PM10;Normandie;µg-m3
2021-01-02;20.711722141823444;NO2;Hauts-de-France;µg-m3
2021-01-02;26.470184696569923;PM10;Pays de la Loire;µg-m3
2021-01-02;12.731944444444444;PM10;Guadeloupe;µg-m3
2021-01-02;18.514705882352942;NO2;Centre-Val de Loire;µg-m3
2021-01-02;31.477777777777778;O3;La Réunion;µg-m3
2021-01-02;9.050877192982457;PM2.5;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;16.166386554621848;NOX as NO2;Martinique;µg-m3
2021-01-02;11.00925925925926;NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-02;41.961830742659764;PM10;Île-de-France;µg-m3
2021-01-02;11.081113195747342;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;21.495512820512822;O3;Pays de la Loire;µg-m3
2021-01-02;0.8530000000000001;CO;Île-de-France;mg-m3
2021-01-02;3.680988117573483;NO;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;75.23125;O3;Martinique;µg-m3
2021-01-02;45.58137450199203;NO;Île-de-France;µg-m3
2021-01-02;1.6172222222222221;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;23.826190476190476;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;24.22164502164502;O3;Grand Est;µg-m3
2021-01-02;26.111778029445073;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-01-02;14.998809523809525;PM2.5;Bretagne;µg-m3
2021-01-02;2.0174825174825175;SO2;Île-de-France;µg-m3
2021-01-02;4.605042016806722;NO;Martinique;µg-m3
2021-01-02;12.428225806451614;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;46.612500000000004;PM10;Mayotte;µg-m3
2021-01-02;70.34642857142858;NOX as NO2;Hauts-de-France;µg-m3
2021-01-02;3.638888888888889;NO;Bourgogne-Franche-Comté;µg-m3
2021-01-02;16.04230769230769;O3;Hauts-de-France;µg-m3
2021-01-02;40.700520833333336;NOX as NO2;Normandie;µg-m3
2021-01-02;8.179166666666667;NOX as NO2;Bretagne;µg-m3
2021-01-02;7.016666666666667;NO2;Mayotte;µg-m3
2021-01-02;0.34444444444444444;NO;Guyane;µg-m3
2021-01-02;22.534375;PM2.5;Pays de la Loire;µg-m3
2021-01-02;27.024242424242424;PM2.5;Hauts-de-France;µg-m3
2021-01-02;16.56226851851852;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-02;3.5489510489510487;SO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;0.9479166666666666;SO2;Corse;µg-m3
2021-01-02;13.100396825396825;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;-0.9571428571428572;SO2;Mayotte;µg-m3
2021-01-02;13.539719626168225;O3;Île-de-France;µg-m3
2021-01-02;2.2756944444444445;SO2;Hauts-de-France;µg-m3
2021-01-02;0.40599999999999997;CO;Corse;mg-m3
2021-01-02;4.444791666666666;NO;Guadeloupe;µg-m3
2021-01-02;8.825;PM10;Corse;µg-m3
2021-01-02;4.6343749999999995;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-02;17.89989604989605;PM10;Grand Est;µg-m3
2021-01-02;10.491369047619047;PM2.5;Occitanie;µg-m3
2021-01-02;18.122083333333332;O3;Normandie;µg-m3
2021-01-02;9.823529411764707;NO;Centre-Val de Loire;µg-m3
2021-01-02;40.850403877221325;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;14.362021857923498;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-01-02;1.3083333333333333;SO2;Normandie;µg-m3
2021-01-02;0.3794166666666667;CO;Centre-Val de Loire;mg-m3
2021-01-02;10.031944444444443;PM10;Guyane;µg-m3
2021-01-02;4.994871794871795;NO;La Réunion;µg-m3
2021-01-02;1.7437768240343348;SO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;1.6083333333333334;NO;Corse;µg-m3
2021-01-02;28.494871794871795;O3;Centre-Val de Loire;µg-m3
2021-01-02;12.02998171846435;PM10;Occitanie;µg-m3
2021-01-02;1.2850574712643679;SO2;Grand Est;µg-m3
2021-01-02;11.589583333333332;NOX as NO2;Pays de la Loire;µg-m3
2021-01-02;0.50625;SO2;Occitanie;µg-m3
2021-01-02;109.30786852589642;NOX as NO2;Île-de-France;µg-m3
2021-01-02;12.586574074074074;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-01-02;0.5526666666666666;CO;Pays de la Loire;mg-m3
2021-01-02;15.244366197183098;PM10;Martinique;µg-m3
2021-01-02;-0.9666666666666667;SO2;Guyane;µg-m3
2021-01-02;13.107765151515151;NO;Pays de la Loire;µg-m3
2021-01-02;6.879166666666666;NO;Mayotte;µg-m3
2021-01-02;6.010416666666667;NO2;Corse;µg-m3
2021-01-02;24.138761776581426;PM10;Hauts-de-France;µg-m3
2021-01-02;0.294;CO;Grand Est;mg-m3
2021-01-02;0.9027777777777778;NO2;Guyane;µg-m3
2021-01-02;9.702442996742672;PM10;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-02;7.114897579143389;NO;Grand Est;µg-m3
2021-01-02;34.220150501672244;O3;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;0.9500000000000001;SO2;Guadeloupe;µg-m3
2021-01-03;4.1156250000000005;PM2.5;Martinique;µg-m3
2021-01-03;10.433333333333334;PM10;Guyane;µg-m3
2021-01-03;12.58470254957507;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-01-03;8.474305555555556;NO;Normandie;µg-m3
2021-01-03;0.3057916666666667;CO;Mayotte;mg-m3
2021-01-03;;SO2;Mayotte;µg-m3
2021-01-03;0.9375;NO2;Guyane;µg-m3
2021-01-03;12.118181818181817;NO2;Pays de la Loire;µg-m3
2021-01-03;13.329629629629629;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-01-03;4.3915270018621975;NO;Grand Est;µg-m3
2021-01-03;15.21576354679803;PM2.5;Grand Est;µg-m3
2021-01-03;22.79729166666667;O3;Normandie;µg-m3
2021-01-03;18.167906976744185;PM2.5;Normandie;µg-m3
2021-01-03;8.092857142857142;PM10;Corse;µg-m3
2021-01-03;46.028625954198475;O3;Occitanie;µg-m3
2021-01-03;10.312797619047618;PM2.5;Occitanie;µg-m3
2021-01-03;13.467708333333333;NO2;Bretagne;µg-m3
2021-01-03;3.8874999999999997;PM2.5;Guyane;µg-m3
2021-01-03;26.91931818181818;PM10;Centre-Val de Loire;µg-m3
2021-01-03;29.276960784313726;O3;Bourgogne-Franche-Comté;µg-m3
2021-01-03;0.16478260869565217;CO;La Réunion;mg-m3
2021-01-03;7.473333333333334;NO2;Martinique;µg-m3
2021-01-03;37.85277777777778;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;0.3881666666666667;CO;Île-de-France;mg-m3
2021-01-03;0.6697916666666667;SO2;La Réunion;µg-m3
2021-01-03;2.25;PM2.5;Guadeloupe;µg-m3
2021-01-03;21.636742424242424;PM2.5;Hauts-de-France;µg-m3
2021-01-03;19.436979166666667;PM2.5;Pays de la Loire;µg-m3
2021-01-03;27.23843537414966;PM2.5;Île-de-France;µg-m3
2021-01-03;4.182352941176471;NO2;La Réunion;µg-m3
2021-01-03;11.605208333333332;NO2;Guadeloupe;µg-m3
2021-01-03;0.5096666666666666;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-01-03;35.610416666666666;O3;Bretagne;µg-m3
2021-01-03;8.496875000000001;NO2;Corse;µg-m3
2021-01-03;4.775;NO2;Mayotte;µg-m3
2021-01-03;18.100641025641025;O3;Hauts-de-France;µg-m3
2021-01-03;4.70625;PM2.5;La Réunion;µg-m3
2021-01-03;12.618749999999999;PM10;Martinique;µg-m3
2021-01-03;5.257142857142857;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;0.0;SO2;Martinique;µg-m3
2021-01-03;16.80764647467726;NO;Île-de-France;µg-m3
2021-01-03;11.554166666666667;PM10;Guadeloupe;µg-m3
2021-01-03;25.684347826086956;O3;Grand Est;µg-m3
2021-01-03;10.733605220228384;PM10;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;1.1125;SO2;Corse;µg-m3
2021-01-03;21.494551282051283;O3;Pays de la Loire;µg-m3
2021-01-03;25.32660256410256;PM2.5;Centre-Val de Loire;µg-m3
2021-01-03;-0.9874999999999999;SO2;Guyane;µg-m3
2021-01-03;0.32304166666666667;CO;Grand Est;mg-m3
2021-01-03;14.082517482517483;PM10;La Réunion;µg-m3
2021-01-03;9.708571428571428;PM2.5;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;12.863194444444444;NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-03;33.80127272727273;O3;Nouvelle-Aquitaine;µg-m3
2021-01-03;15.930392156862746;NO2;Centre-Val de Loire;µg-m3
2021-01-03;29.900250626566415;O3;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;13.196908602150538;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;10.105952380952381;PM2.5;Bretagne;µg-m3
2021-01-03;17.345833333333335;PM10;Mayotte;µg-m3
2021-01-03;14.445454545454545;NO2;Occitanie;µg-m3
2021-01-03;1.1899122807017544;SO2;Nouvelle-Aquitaine;µg-m3
2021-01-03;25.342800397219463;NO2;Île-de-France;µg-m3
2021-01-03;0.3645;CO;Auvergne-Rhône-Alpes;mg-m3
2021-01-03;10.516666666666667;O3;Mayotte;µg-m3
2021-01-03;26.366176470588233;NOX as NO2;Centre-Val de Loire;µg-m3
2021-01-03;0.3763888888888889;SO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;27.65052083333333;NOX as NO2;Normandie;µg-m3
2021-01-03;5.4969213226909925;NO;Nouvelle-Aquitaine;µg-m3
2021-01-03;10.549367088607594;PM10;Bretagne;µg-m3
2021-01-03;4.2625;NOX as NO2;Bretagne;µg-m3
2021-01-03;3.1675925925925927;NO;Bourgogne-Franche-Comté;µg-m3
2021-01-03;17.436458333333334;NO2;Normandie;µg-m3
2021-01-03;48.24702380952381;O3;Corse;µg-m3
2021-01-03;12.376041666666666;NOX as NO2;La Réunion;µg-m3
2021-01-03;0.05972222222222222;SO2;Pays de la Loire;µg-m3
2021-01-03;3.4324999999999997;NO;Martinique;µg-m3
2021-01-03;0.713986013986014;SO2;Île-de-France;µg-m3
2021-01-03;43.46145833333333;O3;Guyane;µg-m3
2021-01-03;1.105217391304348;C6H6;Normandie;µg-m3
2021-01-03;1.2191666666666667;C6H6;Hauts-de-France;µg-m3
2021-01-03;5.102186878727634;NO;Occitanie;µg-m3
2021-01-03;11.853968253968253;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;20.518589743589743;O3;Centre-Val de Loire;µg-m3
2021-01-03;51.20585898709037;NOX as NO2;Île-de-France;µg-m3
2021-01-03;9.333333333333334;NOX as NO2;Pays de la Loire;µg-m3
2021-01-03;0.19791666666666666;SO2;Occitanie;µg-m3
2021-01-03;1.310843373493976;SO2;Grand Est;µg-m3
2021-01-03;0.3515;CO;Pays de la Loire;mg-m3
2021-01-03;3.5500000000000003;NO;Mayotte;µg-m3
2021-01-03;2.6927083333333335;NO;Corse;µg-m3
2021-01-03;13.04384328358209;PM10;Occitanie;µg-m3
2021-01-03;0.29444444444444445;NO;Guyane;µg-m3
2021-01-03;23.162483130904185;PM10;Hauts-de-France;µg-m3
2021-01-03;19.930357142857144;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;2.01875;SO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-01-03;17.687962962962963;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-01-03;15.387453874538746;PM10;Nouvelle-Aquitaine;µg-m3
2021-01-03;14.681843575418993;NO2;Grand Est;µg-m3
2021-01-03;4.078819444444445;NO;Bretagne;µg-m3
2021-01-03;21.601794616151544;NOX as NO2;Grand Est;µg-m3
2021-01-03;3.1725;C6H6;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;1.2291304347826086;C6H6;Pays de la Loire;µg-m3
2021-01-03;4.116806722689075;NO;La Réunion;µg-m3
2021-01-03;21.00262257696693;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-01-03;3.5482954545454546;NO;Pays de la Loire;µg-m3
2021-01-03;25.549404761904764;NOX as NO2;Hauts-de-France;µg-m3
2021-01-03;44.293055555555554;O3;Guadeloupe;µg-m3
2021-01-03;5.277392947103275;NO;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;19.33818181818182;PM10;Normandie;µg-m3
2021-01-03;32.026760563380286;O3;La Réunion;µg-m3
2021-01-03;12.559895833333334;NOX as NO2;Corse;µg-m3
2021-01-03;5.130208333333333;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;0.2764583333333333;CO;Hauts-de-France;mg-m3
2021-01-03;6.803921568627451;NO;Centre-Val de Loire;µg-m3
2021-01-03;12.61242873432155;NO2;Nouvelle-Aquitaine;µg-m3
2021-01-03;1.9057142857142857;SO2;Bourgogne-Franche-Comté;µg-m3
2021-01-03;0.6520833333333333;C6H6;Grand Est;µg-m3
2021-01-03;4.080208333333333;NO;Guadeloupe;µg-m3
2021-01-03;17.54655172413793;PM10;Grand Est;µg-m3
2021-01-03;15.74225352112676;O3;Île-de-France;µg-m3
2021-01-03;16.181978021978022;PM10;Bourgogne-Franche-Comté;µg-m3
2021-01-03;0.4800416666666667;CO;Corse;mg-m3
2021-01-03;2.775;SO2;Normandie;µg-m3
2021-01-03;0.386875;CO;Centre-Val de Loire;mg-m3
2021-01-03;13.63890006706908;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;3.667368421052631;PM2.5;Corse;µg-m3
2021-01-03;19.91715481171548;NOX as NO2;Occitanie;µg-m3
2021-01-03;17.02207792207792;NO2;Hauts-de-France;µg-m3
2021-01-03;4.608080808080808;NO;Hauts-de-France;µg-m3
2021-01-03;19.663888888888888;PM10;Pays de la Loire;µg-m3
2021-01-03;14.44867758186398;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-01-03;0.34875;CO;Normandie;mg-m3
2021-01-03;1.2027777777777777;SO2;Hauts-de-France;µg-m3
2021-01-03;10.166666666666666;NOX as NO2;Mayotte;µg-m3
