1,001,1,578,3883010
1,001,2,588,4528637
1,001,3,506,4734902
1,001,4,645,4673768
1,001,5,662,4616976
1,001,6,763,4156414
1,001,7,1097,3520992
1,001,8,1326,3292609
1,001,9,1988,2694573
1,001,10,2604,2042604
1,001,11,3605,1472462
1,001,12,3304,946628
1,001,13,4030,720688
1,001,14,3330,563311
1,001,15,2868,404804
1,001,16,1632,414413
1,001,17,844,0
1,001,18,423,0
1,001,19,245,0
2,001,1,256,3295279
2,001,2,217,3900253
2,001,3,259,4086730
2,001,4,327,3480309
2,001,5,575,3363339
2,001,6,913,3374483
2,001,7,1274,2958383
2,001,8,2119,2785625
2,001,9,2982,2043857
2,001,10,3479,1592383
2,001,11,3810,1096570
2,001,12,3027,811005
2,001,13,3732,731741
2,001,14,2568,589338
2,001,15,1739,382102
2,001,16,793,389114
2,001,17,388,0
2,001,18,211,0
2,001,19,226,0
1,002,1,576,3883010
1,002,2,588,4528637
1,002,3,505,4734902
1,002,4,639,4673768
1,002,5,654,4616976
1,002,6,750,4156414
1,002,7,1084,3520992
1,002,8,1299,3292609
1,002,9,1959,2694573
1,002,10,2577,2042604
1,002,11,3564,1472462
1,002,12,3266,946628
1,002,13,3991,720688
1,002,14,3303,563311
1,002,15,2831,404804
1,002,16,1609,414413
1,002,17,832,0
1,002,18,422,0
1,002,19,243,0
2,002,1,256,3295279
2,002,2,214,3900253
2,002,3,255,4086730
2,002,4,327,3480309
2,002,5,565,3363339
2,002,6,906,3374483
2,002,7,1264,2958383
2,002,8,2109,2785625
2,002,9,2965,2043857
2,002,10,3462,1592383
2,002,11,3785,1096570
2,002,12,3009,811005
2,002,13,3704,731741
2,002,14,2542,589338
2,002,15,1713,382102
2,002,16,783,389114
2,002,17,374,0
2,002,18,202,0
2,002,19,223,0
1,003,1,4,3883010
1,003,2,10,4528637
1,003,3,18,4734902
1,003,4,22,4673768
1,003,5,40,4616976
1,003,6,102,4156414
1,003,7,200,3520992
1,003,8,297,3292609
1,003,9,467,2694573
1,003,10,635,2042604
1,003,11,792,1472462
1,003,12,676,946628
1,003,13,774,720688
1,003,14,525,563311
1,003,15,428,404804
1,003,16,183,414413
1,003,17,92,0
1,003,18,46,0
1,003,19,43,0
2,003,1,4,3295279
2,003,2,5,3900253
2,003,3,8,4086730
2,003,4,9,3480309
2,003,5,33,3363339
2,003,6,34,3374483
2,003,7,37,2958383
2,003,8,66,2785625
2,003,9,131,2043857
2,003,10,153,1592383
2,003,11,179,1096570
2,003,12,139,811005
2,003,13,241,731741
2,003,14,146,589338
2,003,15,112,382102
2,003,16,53,389114
2,003,17,21,0
2,003,18,23,0
2,003,19,7,0
1,004,1,0,3883010
1,004,2,0,4528637
1,004,3,0,4734902
1,004,4,1,4673768
1,004,5,3,4616976
1,004,6,2,4156414
1,004,7,8,3520992
1,004,8,4,3292609
1,004,9,11,2694573
1,004,10,19,2042604
1,004,11,20,1472462
1,004,12,14,946628
1,004,13,15,720688
1,004,14,16,563311
1,004,15,8,404804
1,004,16,4,414413
1,004,17,2,0
1,004,18,1,0
1,004,19,2,0
2,004,1,0,3295279
2,004,2,0,3900253
2,004,3,0,4086730
2,004,4,0,3480309
2,004,5,2,3363339
2,004,6,1,3374483
2,004,7,0,2958383
2,004,8,1,2785625
2,004,9,6,2043857
2,004,10,7,1592383
2,004,11,6,1096570
2,004,12,2,811005
2,004,13,3,731741
2,004,14,4,589338
2,004,15,5,382102
2,004,16,0,389114
2,004,17,1,0
2,004,18,0,0
2,004,19,0,0
1,005,1,0,3883010
1,005,2,2,4528637
1,005,3,2,4734902
1,005,4,1,4673768
1,005,5,7,4616976
1,005,6,33,4156414
1,005,7,73,3520992
1,005,8,111,3292609
1,005,9,167,2694573
1,005,10,222,2042604
1,005,11,290,1472462
1,005,12,244,946628
1,005,13,297,720688
1,005,14,167,563311
1,005,15,154,404804
1,005,16,68,414413
1,005,17,39,0
1,005,18,21,0
1,005,19,16,0
2,005,1,1,3295279
2,005,2,0,3900253
2,005,3,0,4086730
2,005,4,2,3480309
2,005,5,4,3363339
2,005,6,5,3374483
2,005,7,7,2958383
2,005,8,15,2785625
2,005,9,48,2043857
2,005,10,64,1592383
2,005,11,75,1096570
2,005,12,47,811005
2,005,13,82,731741
2,005,14,45,589338
2,005,15,39,382102
2,005,16,19,389114
2,005,17,7,0
2,005,18,9,0
2,005,19,2,0
1,006,1,0,3883010
1,006,2,1,4528637
1,006,3,1,4734902
1,006,4,0,4673768
1,006,5,1,4616976
1,006,6,12,4156414
1,006,7,31,3520992
1,006,8,59,3292609
1,006,9,101,2694573
1,006,10,137,2042604
1,006,11,193,1472462
1,006,12,143,946628
1,006,13,185,720688
1,006,14,98,563311
1,006,15,107,404804
1,006,16,38,414413
1,006,17,20,0
1,006,18,13,0
1,006,19,8,0
2,006,1,0,3295279
2,006,2,0,3900253
