REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
80000200,2006,2,10,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2006,2,11,16,0,0,1,0,0,0,1,0,0,0,2,4,1,3,3,1,0,0,0
80000200,2006,2,12,8,0,0,1,3,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
80000200,2006,2,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80000200,2006,2,14,10,0,0,0,1,0,1,0,1,1,1,3,0,0,1,0,0,1,0,0
80000200,2006,2,15,106,0,0,0,1,2,5,9,16,13,14,11,7,10,6,6,1,2,1,2
80000200,2006,2,16,209,0,0,0,0,8,13,20,27,31,18,22,16,13,7,6,3,1,0,24
80000200,2006,2,17,11,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,1,1,2
80000200,2006,2,18,25,0,1,0,1,3,7,1,2,3,0,2,0,2,0,1,0,0,1,1
80000200,2006,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2006,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2006,2,21,7,2,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
80000200,2006,2,22,8,0,0,0,1,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0
80000200,2006,2,23,28,4,0,2,0,0,7,5,2,3,1,0,1,0,0,1,1,1,0,0
80000200,2006,2,24,6,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
80000200,2006,2,25,15,1,0,0,0,0,1,1,2,3,0,0,1,1,0,1,3,1,0,0
80000200,2006,2,26,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80000200,2006,2,27,54,8,9,3,3,1,4,6,4,4,3,0,1,0,4,3,1,0,0,0
80000200,2006,2,28,7,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0
80000200,2006,2,29,12,3,1,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
80000200,2007,1, 1,694,23,33,23,25,26,47,65,71,52,45,48,30,36,43,51,33,17,9,17
80000200,2007,1, 2,20,0,0,0,1,1,0,2,0,0,1,3,3,1,1,2,0,0,1,4
80000200,2007,1, 3,51,0,0,0,0,0,0,0,6,3,8,7,5,7,7,4,0,0,4,0
80000200,2007,1, 4,23,0,0,0,0,0,0,1,4,3,3,3,0,2,2,4,0,1,0,0
80000200,2007,1, 5,13,0,0,0,0,0,1,0,2,1,1,2,0,0,1,3,0,1,0,1
80000200,2007,1, 6,14,0,0,0,0,0,1,2,1,0,0,0,2,2,2,1,1,1,0,1
80000200,2007,1, 7,53,0,0,1,3,1,6,4,8,4,3,5,1,4,3,3,3,1,1,2
80000200,2007,1, 8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2007,1, 9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
80000200,2007,1,10,6,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0
80000200,2007,1,11,17,1,0,0,0,1,1,1,0,0,0,5,2,2,3,0,1,0,0,0
80000200,2007,1,12,9,1,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2007,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,14,7,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
80000200,2007,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,19,83,0,0,0,0,0,0,0,0,1,0,3,6,9,9,23,18,11,2,1
80000200,2007,1,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,1,21,6,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
80000200,2007,1,22,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
80000200,2007,1,23,17,2,0,0,3,1,1,0,3,2,3,2,0,0,0,0,0,0,0,0
80000200,2007,1,24,8,0,1,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0
80000200,2007,1,25,5,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0
80000200,2007,1,26,10,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
80000200,2007,1,27,71,5,14,8,5,3,2,5,3,12,3,2,3,0,3,1,0,1,1,0
80000200,2007,1,28,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
80000200,2007,1,29,13,0,2,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2007,2, 1,874,17,25,14,19,40,78,98,79,94,87,74,47,56,51,45,15,16,4,15
80000200,2007,2, 2,17,0,0,0,3,0,4,1,1,0,1,0,2,2,0,2,0,0,0,1
80000200,2007,2, 3,28,0,0,0,0,0,0,0,0,3,3,4,1,4,3,8,1,1,0,0
80000200,2007,2, 4,12,0,1,0,0,0,0,0,1,1,1,0,0,3,2,1,2,0,0,0
80000200,2007,2, 5,11,0,0,0,0,0,0,0,1,0,0,3,0,1,3,1,1,1,0,0
80000200,2007,2, 6,18,0,0,0,0,0,1,1,0,0,2,1,6,2,2,0,1,1,1,0
80000200,2007,2, 7,32,0,0,0,0,1,5,2,1,4,2,6,1,4,3,2,0,1,0,0
80000200,2007,2, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,2, 9,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0
80000200,2007,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,2,11,12,0,0,0,0,0,0,0,0,0,2,2,1,2,3,2,0,0,0,0
80000200,2007,2,12,8,0,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0
80000200,2007,2,13,9,0,0,0,0,1,1,0,0,0,2,0,0,1,1,2,1,0,0,0
80000200,2007,2,14,11,0,0,1,0,2,2,2,0,1,1,0,0,1,0,1,0,0,0,0
80000200,2007,2,15,108,0,0,0,0,4,6,9,9,20,24,10,11,5,5,4,0,0,0,1
80000200,2007,2,16,213,0,0,0,0,3,11,18,25,30,32,25,13,17,13,9,2,8,1,6
80000200,2007,2,17,23,0,0,0,0,0,1,2,0,1,2,3,1,5,4,4,0,0,0,0
80000200,2007,2,18,27,0,0,0,3,2,2,1,3,6,0,2,3,1,2,0,0,2,0,0
80000200,2007,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,2,21,12,4,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
80000200,2007,2,22,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
80000200,2007,2,23,17,2,0,0,0,1,2,4,4,2,2,0,0,0,0,0,0,0,0,0
80000200,2007,2,24,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2007,2,25,12,0,0,0,0,2,2,0,1,0,1,2,1,0,3,0,0,0,0,0
80000200,2007,2,26,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80000200,2007,2,27,45,5,10,7,2,1,2,3,4,2,1,3,0,0,0,4,0,0,0,1
80000200,2007,2,28,8,0,0,0,1,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0
80000200,2007,2,29,10,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
80000200,2008,1, 1,676,19,31,31,18,30,48,62,73,68,47,43,40,31,43,42,12,16,9,13
80000200,2008,1, 2,37,1,1,0,1,2,3,4,2,5,6,3,1,3,3,2,0,0,0,0
80000200,2008,1, 3,46,0,0,0,0,0,0,0,3,6,7,6,8,1,8,4,0,2,1,0
80000200,2008,1, 4,15,0,0,0,0,0,1,2,1,0,0,3,2,1,2,1,2,0,0,0
80000200,2008,1, 5,11,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,0
80000200,2008,1, 6,9,0,0,0,1,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0
80000200,2008,1, 7,31,0,0,1,1,3,2,4,2,2,3,2,1,1,3,4,1,1,0,0
80000200,2008,1, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1, 9,7,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0
80000200,2008,1,10,6,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0
80000200,2008,1,11,11,0,0,0,1,1,0,0,0,4,1,1,0,1,0,1,1,0,0,0
80000200,2008,1,12,11,0,0,2,3,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0
80000200,2008,1,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80000200,2008,1,14,7,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
80000200,2008,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1,19,76,0,0,0,0,0,0,0,1,1,1,1,5,16,12,13,6,9,8,3
80000200,2008,1,20,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,1,21,12,6,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0
80000200,2008,1,22,7,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,0,0
80000200,2008,1,23,19,2,1,0,0,0,1,4,3,4,1,0,0,0,2,0,0,0,0,1
80000200,2008,1,24,14,1,1,2,0,0,0,2,1,1,1,2,1,1,1,0,0,0,0,0
80000200,2008,1,25,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
80000200,2008,1,26,13,0,1,3,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0
80000200,2008,1,27,67,3,18,10,3,2,2,2,8,7,5,3,2,0,1,1,0,0,0,0
80000200,2008,1,28,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
80000200,2008,1,29,23,2,4,5,2,3,0,1,3,1,0,0,1,0,1,0,0,0,0,0
80000200,2008,2, 1,834,15,22,10,31,40,75,96,94,82,82,58,46,61,33,35,14,23,9,8
80000200,2008,2, 2,22,0,0,1,1,1,2,4,5,1,1,1,0,1,2,1,0,1,0,0
80000200,2008,2, 3,32,0,0,0,0,0,0,0,0,2,1,6,7,3,3,4,4,1,1,0
80000200,2008,2, 4,8,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0
80000200,2008,2, 5,11,0,0,0,0,0,1,0,0,2,2,1,2,1,0,2,0,0,0,0
80000200,2008,2, 6,15,0,0,0,0,0,4,0,1,0,1,3,1,2,1,1,0,1,0,0
80000200,2008,2, 7,37,0,0,0,2,1,2,4,3,4,5,0,3,5,3,1,2,1,1,0
80000200,2008,2, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,2, 9,10,0,0,0,0,0,0,0,0,2,3,0,1,1,1,1,0,1,0,0
80000200,2008,2,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
80000200,2008,2,11,18,0,0,0,0,0,2,0,1,0,4,2,0,3,1,2,1,2,0,0
80000200,2008,2,12,5,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
80000200,2008,2,13,6,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
80000200,2008,2,14,8,1,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,2,15,116,0,0,0,0,1,3,11,13,18,12,12,11,10,5,7,3,5,2,3
80000200,2008,2,16,183,0,0,0,0,1,13,24,26,33,23,19,11,15,3,8,1,4,0,2
80000200,2008,2,17,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0
80000200,2008,2,18,22,0,0,0,1,2,0,1,5,2,2,0,1,3,1,2,0,1,0,1
80000200,2008,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2008,2,21,9,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
80000200,2008,2,22,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
80000200,2008,2,23,17,1,0,0,1,0,3,2,6,0,3,1,0,0,0,0,0,0,0,0
80000200,2008,2,24,10,2,1,0,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0
80000200,2008,2,25,8,0,0,1,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0
80000200,2008,2,26,10,1,0,1,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0
80000200,2008,2,27,52,3,12,4,4,3,4,4,6,1,4,3,1,1,0,0,1,1,0,0
80000200,2008,2,28,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
80000200,2008,2,29,15,0,3,0,2,1,1,2,2,0,0,0,1,2,0,1,0,0,0,0
80000200,2009,1, 1,773,25,24,22,22,37,89,90,85,60,51,39,45,45,43,32,32,9,9,14
80000200,2009,1, 2,30,0,0,0,1,3,4,3,2,1,1,5,2,3,3,2,0,0,0,0
80000200,2009,1, 3,51,0,0,0,0,0,1,1,3,10,2,3,7,6,5,4,5,3,0,1
80000200,2009,1, 4,21,0,0,0,0,0,0,1,2,2,3,3,2,3,2,3,0,0,0,0
80000200,2009,1, 5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0
80000200,2009,1, 6,17,0,0,0,0,0,2,0,1,2,3,0,4,2,1,0,0,0,0,2
80000200,2009,1, 7,40,0,0,0,1,3,5,8,6,1,4,0,3,1,3,0,2,2,1,0
80000200,2009,1, 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 9,8,0,0,0,0,0,0,2,0,1,1,2,0,0,1,1,0,0,0,0
80000200,2009,1,10,6,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0
80000200,2009,1,11,5,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0
80000200,2009,1,12,16,0,1,2,1,3,2,2,2,0,1,0,0,1,0,0,0,0,0,1
80000200,2009,1,13,6,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
80000200,2009,1,14,16,1,3,2,4,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0
80000200,2009,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,19,98,0,0,0,0,0,0,1,0,1,2,5,12,13,17,20,17,2,5,3
80000200,2009,1,20,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,21,8,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
80000200,2009,1,22,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,23,25,4,0,0,2,0,3,1,3,6,2,2,1,0,0,0,0,0,0,1
80000200,2009,1,24,6,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0
80000200,2009,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,26,10,1,0,1,1,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0
80000200,2009,1,27,61,8,9,4,4,4,6,7,8,2,2,3,1,3,0,0,0,0,0,0
80000200,2009,1,28,6,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0
80000200,2009,1,29,34,2,2,6,3,1,3,3,6,3,0,3,0,0,1,0,0,0,0,1
80000200,2009,2, 1,820,23,18,22,21,44,84,88,96,71,62,81,34,49,29,38,21,15,12,12
80000200,2009,2, 2,20,0,0,1,1,0,2,0,0,1,0,2,3,2,2,3,1,0,2,0
80000200,2009,2, 3,27,0,0,0,0,0,0,0,2,0,2,1,2,2,2,4,2,4,4,2
80000200,2009,2, 4,11,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1,1,0
80000200,2009,2, 5,10,0,0,0,1,0,1,2,0,0,1,1,0,1,1,2,0,0,0,0
80000200,2009,2, 6,14,0,0,0,0,0,2,2,1,3,1,1,1,0,0,2,0,1,0,0
80000200,2009,2, 7,35,0,0,1,0,1,4,3,2,2,7,2,3,2,3,3,2,0,0,0
80000200,2009,2, 8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
80000200,2009,2, 9,7,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1
80000200,2009,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,11,8,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,0,0,0,0
80000200,2009,2,12,12,1,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
80000200,2009,2,13,5,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
80000200,2009,2,14,11,0,0,3,0,1,2,0,1,0,0,1,1,2,0,0,0,0,0,0
80000200,2009,2,15,108,0,0,0,1,3,9,9,16,13,22,9,5,9,4,2,5,1,0,0
80000200,2009,2,16,190,0,0,0,0,1,10,23,35,24,20,36,5,15,6,6,2,4,1,2
80000200,2009,2,17,8,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,0,0,0
80000200,2009,2,18,19,0,0,0,0,1,0,0,1,2,3,2,3,3,0,1,0,1,1,1
80000200,2009,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,21,8,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
80000200,2009,2,22,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0
80000200,2009,2,23,31,9,2,0,4,2,1,3,5,1,1,1,1,1,0,0,0,0,0,0
80000200,2009,2,24,8,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,25,9,0,0,0,0,0,1,1,3,1,0,1,1,1,0,0,0,0,0,0
80000200,2009,2,26,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
80000200,2009,2,27,36,2,7,4,2,2,0,4,4,3,0,4,0,2,0,1,1,0,0,0
80000200,2009,2,28,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
80000200,2009,2,29,23,4,0,2,2,1,2,0,2,2,0,2,2,1,0,3,0,0,0,0
80000200,2010,1, 1,702,20,23,15,16,29,53,59,56,63,43,51,45,57,45,55,27,22,14,9
80000200,2010,1, 2,32,1,1,1,2,3,2,2,3,2,2,5,3,1,2,1,0,0,0,1
80000200,2010,1, 3,79,0,0,0,0,0,0,0,1,6,11,11,10,14,3,8,6,3,4,2
80000200,2010,1, 4,15,0,0,0,0,0,0,2,0,0,2,3,3,0,3,2,0,0,0,0
80000200,2010,1, 5,15,0,0,0,1,0,1,1,1,2,1,1,2,1,2,1,0,0,1,0
80000200,2010,1, 6,12,0,0,0,1,0,0,2,0,0,0,1,4,3,0,1,0,0,0,0
80000200,2010,1, 7,45,0,0,0,0,3,6,4,7,5,3,2,2,1,2,4,2,2,1,1
80000200,2010,1, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1, 9,9,0,0,0,0,0,0,2,0,2,0,0,1,1,1,0,1,1,0,0
80000200,2010,1,10,9,0,0,0,0,0,0,1,1,0,1,2,0,2,0,0,0,0,2,0
80000200,2010,1,11,11,1,0,0,0,0,0,0,0,0,3,1,2,1,2,1,0,0,0,0
80000200,2010,1,12,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2010,1,13,7,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0
80000200,2010,1,14,13,1,3,1,0,2,0,2,1,2,0,0,0,0,1,0,0,0,0,0
80000200,2010,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1,19,103,0,0,0,0,0,0,0,0,2,0,6,7,14,17,29,15,9,4,0
80000200,2010,1,20,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2010,1,21,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,1,22,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
80000200,2010,1,23,22,4,3,1,0,0,2,1,3,2,1,0,2,0,0,0,1,0,0,2
80000200,2010,1,24,8,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
80000200,2010,1,25,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
80000200,2010,1,26,17,1,1,2,5,1,0,0,2,1,1,0,1,1,0,1,0,0,0,0
80000200,2010,1,27,49,2,10,6,1,2,7,5,1,4,3,3,1,1,1,1,0,1,0,0
80000200,2010,1,28,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0
80000200,2010,1,29,17,2,1,1,1,0,3,2,1,0,1,1,0,1,3,0,0,0,0,0
80000200,2010,2, 1,847,26,3,14,15,47,70,84,109,73,83,71,52,66,34,32,24,23,6,15
80000200,2010,2, 2,13,1,0,0,0,1,2,1,0,1,1,3,0,1,1,0,0,1,0,0
80000200,2010,2, 3,43,0,0,0,1,0,1,0,1,3,3,1,5,8,3,4,7,3,2,1
80000200,2010,2, 4,9,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,1,1,0
80000200,2010,2, 5,17,0,0,0,0,2,1,0,0,1,2,0,1,4,3,2,1,0,0,0
80000200,2010,2, 6,9,0,0,0,0,0,0,2,1,2,1,0,1,0,0,1,0,1,0,0
80000200,2010,2, 7,20,0,0,0,0,1,1,1,4,0,3,2,1,3,0,1,3,0,0,0
80000200,2010,2, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,2, 9,8,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,0,0,0
80000200,2010,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80000200,2010,2,11,8,0,0,0,1,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0
80000200,2010,2,12,10,0,0,4,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0
80000200,2010,2,13,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0
80000200,2010,2,14,8,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1
80000200,2010,2,15,147,0,0,0,0,4,8,19,29,13,20,19,10,10,4,3,2,3,0,3
80000200,2010,2,16,197,0,0,0,0,1,10,19,33,32,27,17,13,15,8,10,4,7,0,1
80000200,2010,2,17,10,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,1,0,0
80000200,2010,2,18,33,0,0,1,1,4,2,0,5,1,1,5,2,3,2,4,0,0,0,2
80000200,2010,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2010,2,21,10,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
80000200,2010,2,22,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
80000200,2010,2,23,30,4,0,2,2,3,1,1,10,2,0,2,0,1,0,0,0,0,0,2
80000200,2010,2,24,17,2,0,1,0,0,1,0,0,2,2,2,1,2,0,1,0,2,1,0
80000200,2010,2,25,11,0,0,0,0,1,1,0,0,1,2,0,4,1,0,0,1,0,0,0
80000200,2010,2,26,15,2,1,0,1,0,3,1,2,1,0,0,1,0,1,0,1,0,0,1
80000200,2010,2,27,41,8,0,4,2,2,7,7,3,2,1,1,0,2,0,0,0,1,0,1
80000200,2010,2,28,8,0,1,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0
80000200,2010,2,29,18,1,0,1,2,3,1,2,1,0,1,2,1,1,0,1,1,0,0,0
80000200,2011,1, 1,666,20,18,12,22,36,44,57,74,60,43,49,32,54,35,43,27,29,5,6
80000200,2011,1, 2,27,0,0,0,0,2,4,1,5,4,3,3,2,0,0,1,2,0,0,0
80000200,2011,1, 3,49,0,0,0,0,0,0,0,1,4,6,13,6,5,5,5,0,4,0,0
80000200,2011,1, 4,17,0,0,0,0,0,1,0,1,2,3,2,0,3,1,3,0,0,1,0
80000200,2011,1, 5,17,0,0,0,1,1,0,1,1,5,1,1,2,2,1,0,1,0,0,0
80000200,2011,1, 6,16,0,0,0,1,0,0,0,0,2,1,1,2,2,3,2,1,1,0,0
80000200,2011,1, 7,41,0,0,0,1,4,4,4,4,3,3,6,4,2,2,2,1,1,0,0
80000200,2011,1, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,1, 9,6,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0
80000200,2011,1,10,10,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,2,0,0,0
80000200,2011,1,11,10,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0,0,0,0,0
80000200,2011,1,12,16,0,1,2,1,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0
80000200,2011,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,1,14,23,1,0,1,4,2,1,5,6,0,0,0,1,0,1,0,1,0,0,0
80000200,2011,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
